u,v
973,355
104,824
535,27
165,484
189,388
237,710
1030,894
140,705
835,519
663,782
1010,263
363,541
412,402
272,105
629,923
54,172
252,267
24,333
840,685
164,32
875,887
285,182
605,607
457,854
987,731
304,278
872,857
727,754
942,1080
634,919
74,53
458,943
255,560
911,653
136,444
370,114
487,480
461,1090
1089,1045
224,1058
837,735
25,422
953,652
299,473
585,331
1053,155
694,492
1000,256
384,106
520,518
19,618
860,637
712,768
1077,67
471,985
362,995
389,955
871,895
33,440
152,130
1019,128
305,586
849,451
290,513
681,1017
7,687
149,28
135,947
325,559
525,684
48,115
730,693
1066,399
439,570
324,419
1063,879
38,411
352,699
1040,933
88,1081
889,308
44,843
319,660
4,758
691,922
426,852
348,806
937,61
184,364
358,488
949,994
58,295
639,310
466,321
287,826
100,732
588,63
1041,1032
242,192
356,596
957,8
354,1001
989,257
891,1013
772,1023
626,116
220,1079
863,223
133,836
401,1031
119,739
864,674
537,968
124,842
349,99
748,977
375,812
944,825
400,306
265,606
443,218
956,1046
103,929
1020,672
1043,659
736,1056
1026,550
651,752
545,112
1072,623
679,797
241,916
963,970
314,553
318,783
902,381
862,249
145,73
498,974
867,446
927,729
961,309
160,269
517,1067
151,566
624,69
163,844
209,34
442,246
934,462
150,380
416,856
742,328
393,62
264,469
534,129
780,931
737,876
643,635
936,755
397,991
89,489
30,127
453,909
658,109
1082,49
530,248
575,642
1029,631
431,695
602,40
536,289
430,551
675,243
711,831
326,769
598,1011
1074,745
621,85
1065,1028
316,1015
482,721
395,176
26,799
1068,753
785,706
1038,210
874,572
897,15
1036,1037
293,448
68,501
704,509
1054,70
495,23
543,212
391,226
506,880
84,225
235,1098
280,577
373,740
524,1091
502,345
154,311
619,951
811,759
93,171
186,757
975,120
504,939
508,0
838,982
1069,690
485,808
946,459
913,337
232,965
383,954
122,36
271,722
533,930
744,1044
360,556
907,571
323,491
302,763
846,357
1087,833
665,83
258,195
544,80
233,1027
549,950
670,743
792,926
630,657
720,1071
499,870
190,407
94,579
206,683
322,497
703,75
268,405
371,689
18,935
64,784
817,656
671,741
449,374
789,522
148,821
992,170
372,648
236,581
505,281
599,723
546,76
890,108
714,568
230,51
82,1055
1014,654
787,839
45,1
169,1052
622,948
779,878
445,1016
191,244
77,204
217,664
283,593
1033,924
971,540
178,562
250,610
1083,514
613,818
43,211
594,805
369,893
647,279
796,908
820,111
