u,v
1032,67
790,435
599,804
1089,430
980,532
309,513
32,613
31,886
631,155
991,272
48,966
887,471
251,270
304,245
983,286
518,452
538,857
707,131
692,506
550,184
667,431
879,332
1045,126
693,825
1094,275
751,677
284,824
139,796
682,159
801,543
628,880
1018,239
508,802
731,600
820,412
650,904
761,97
950,360
283,720
39,341
739,451
840,363
691,392
661,1007
574,1048
428,683
248,734
1059,168
868,210
768,123
164,484
249,281
942,495
223,152
910,45
311,512
517,379
989,207
24,208
22,0
648,551
1005,291
884,666
597,591
715,488
963,172
225,54
572,427
997,323
566,1012
883,310
56,361
179,212
851,116
240,191
657,888
49,102
948,552
36,321
234,651
7,105
593,760
173,564
764,93
979,548
917,335
946,645
80,448
1046,848
733,775
697,700
577,616
268,922
1058,422
106,860
483,200
741,724
26,342
911,354
1035,807
971,813
254,260
836,350
713,774
298,684
767,754
701,391
1039,557
777,386
426,308
736,128
533,443
276,1034
424,136
944,288
241,536
554,1014
383,467
755,357
445,33
850,100
463,752
876,256
629,397
968,330
329,114
855,62
2,393
531,87
505,623
144,315
158,259
832,96
1091,18
176,542
381,407
1043,127
762,1020
442,292
885,462
103,319
625,633
86,504
394,620
1050,269
11,608
576,1051
856,678
617,1061
460,211
473,382
440,861
853,514
956,634
874,317
367,477
680,470
305,35
371,227
875,138
175,828
799,408
6,1019
193,1025
385,143
587,763
656,881
941,339
515,914
540,1096
630,343
725,324
655,674
949,50
465,266
351,519
672,187
141,53
583,923
1030,816
878,947
732,237
903,375
79,581
1017,217
670,527
25,735
778,627
987,957
748,294
819,772
416,220
1073,499
972,596
747,496
405,238
973,668
817,402
893,568
695,961
769,380
364,703
742,673
618,485
918,359
4,433
1074,81
16,1063
865,362
338,705
325,497
839,709
603,859
82,837
556,119
337,480
19,808
197,558
803,377
588,974
1031,12
866,671
746,526
805,423
148,302
1049,118
890,665
794,450
609,1060
204,584
185,85
906,358
453,641
776,90
474,444
965,44
365,784
1056,171
57,924
1002,447
348,313
831,336
653,549
1076,5
590,349
986,215
487,1047
486,822
827,316
975,303
29,345
503,246
1057,113
699,795
606,1098
163,937
1021,37
258,262
13,104
894,91
1095,242
659,871
352,970
374,491
355,78
921,71
592,826
290,88
864,867
464,915
23,516
170,297
928,869
611,933
787,521
589,622
151,301
522,461
1006,690
908,267
920,250
679,133
366,478
1088,63
437,529
436,146
70,1090
959,852
1054,177
401,472
94,800
523,788
994,410
934,279
384,221
833,721
134,482
47,59
610,411
414,109
745,101
378,1080
326,243
55,328
889,658
582,995
649,905
749,98
779,624
978,595
789,1083
507,830
996,222
676,1044
932,228
1085,834
115,580
925,863
727,479
300,235
702,791
811,432
912,344
231,293
897,481
710,493
711,619
277,525
1041,759
728,537
42,744
785,708
936,441
738,456
614,399
660,137
92,439
594,420
750,704
689,685
353,232
544,199
717,783
1071,121
726,770
907,278
502,458
1055,280
607,669
389,694
664,395
899,112
716,823
230,539
369,468
66,696
821,476
89,261
954,331
1066,154
626,404
992,214
771,642
457,455
546,780
882,73
578,1001
1033,233
758,541
142,318
737,765
901,190
534,662
797,663
17,1064
982,425
1037,95
955,282
743,390
253,535
930,643
459,213
419,567
1011,61
854,77
117,122
601,571
322,500
346,192
65,340
873,203
635,560
454,637
815,252
524,216
559,183
1087,64
782,84
236,1070
945,218
729,612
586,38
1092,8
714,898
605,555
985,547
27,843
274,562
1093,9
644,909
598,951
196,490
1077,10
469,895
632,553
1028,135
466,615
69,561
1065,157
621,409
976,219
400,688
528,1084
1016,273
675,636
83,334
835,356
306,244
372,226
575,396
41,602
858,842
1099,1
902,247
757,417
686,604
530,1040
806,706
52,494
511,1008
74,927
501,753
935,289
224,295
434,681
3,58
1067,99
953,333
841,766
287,756
896,320
263,255
814,376
28,370
368,475
415,132
969,188
271,1027
939,403
429,570
1026,798
849,509
167,579
1023,15
398,829
498,687
285,314
202,545
740,449
639,919
569,1003
958,299
952,76
1062,347
646,387
257,108
1068,296
181,198
1038,264
654,418
812,446
406,563
647,388
988,34
68,931
977,43
492,194
209,162
998,75
1097,206
1022,14
818,373
312,510
967,999
327,809
40,60
892,20
712,489
111,129
1082,46
1042,229
844,421
638,145
640,981
413,719
565,438
1086,30
150,107
307,161
573,698
730,520
870,652
838,718
793,585
984,265
722,781
990,205
872,51
1078,156
723,773
877,1069
1010,21
1081,72
