u,v
109,321
1005,607
1026,639
16,120
693,457
40,59
710,128
1056,118
941,42
388,86
219,39
1070,25
1008,706
738,455
949,391
1094,1
674,699
799,205
172,479
393,66
507,51
269,259
77,247
9,467
62,213
24,586
392,88
187,244
968,809
1038,617
495,189
1010,793
964,686
489,304
779,896
635,870
352,432
833,723
924,981
29,440
265,787
315,1044
1000,73
406,417
137,885
28,560
89,817
1095,737
484,849
374,559
65,636
510,1023
832,381
990,10
814,858
411,882
497,275
498,877
271,188
367,412
1074,673
788,176
6,707
148,382
364,95
135,290
1033,1022
447,898
371,939
119,458
351,36
658,196
155,646
959,709
91,899
286,818
549,154
805,745
572,314
722,320
243,227
295,503
414,222
752,1013
670,556
114,100
328,438
357,999
110,624
335,733
310,2
529,711
180,405
44,1060
69,717
285,341
195,713
528,1011
985,289
689,147
716,829
729,192
276,652
337,253
67,667
811,428
217,309
906,46
27,468
570,576
534,403
932,812
1083,78
71,740
918,1003
1034,558
104,288
370,160
218,947
991,754
1073,671
1049,48
116,536
356,508
957,450
142,256
161,934
72,340
93,372
402,313
1029,731
974,804
1004,427
268,251
409,892
720,250
880,1053
609,437
229,125
105,266
101,366
190,453
678,774
255,52
343,1068
396,796
923,987
910,123
363,399
323,326
267,538
422,561
108,136
45,345
825,429
20,410
564,263
888,732
1006,715
1052,831
766,873
234,473
1019,663
532,139
21,765
5,631
184,481
1042,664
950,828
988,702
1098,434
490,843
375,215
666,260
1007,837
54,654
291,728
516,846
756,1093
942,945
181,358
792,94
379,212
115,758
236,401
76,1077
1075,571
807,747
61,387
656,206
986,746
362,235
1031,897
68,929
15,685
850,821
348,1001
316,124
768,797
140,563
927,970
1050,784
413,996
1018,661
7,317
202,385
424,852
921,993
17,623
179,783
198,131
672,545
130,262
14,459
1058,333
1047,580
989,755
203,749
1076,1061
884,55
504,826
953,819
170,419
1015,660
56,168
476,373
980,800
1009,845
785,472
102,302
258,806
404,851
781,182
200,456
827,963
193,331
917,1027
961,823
299,169
802,3
1071,11
157,741
445,915
582,475
1040,972
421,149
730,657
332,876
1067,153
525,386
221,798
355,887
744,146
298,325
223,816
408,889
1030,625
940,103
141,801
1069,500
349,430
245,867
199,998
98,933
178,813
312,246
776,866
361,916
901,134
982,971
925,976
64,400
1081,595
175,762
58,753
281,761
70,834
592,165
641,695
771,127
1051,32
436,820
186,547
869,150
308,482
151,687
117,960
318,712
208,907
537,835
1036,439
257,283
1097,278
1055,34
620,204
63,305
540,598
790,791
1092,446
499,853
264,443
782,378
591,1085
969,241
338,347
449,214
977,83
767,380
903,133
1014,931
270,751
610,280
342,111
879,297
1002,395
274,739
548,444
647,185
684,759
359,810
466,518
1063,517
79,514
344,659
92,322
550,544
112,300
454,0
614,138
1048,668
33,501
8,764
284,757
426,194
642,474
99,464
786,82
431,937
589,984
854,900
238,390
423,704
232,319
509,893
75,1028
983,794
96,306
965,773
152,237
962,847
597,197
1035,679
585,470
209,210
675,107
1059,1045
1016,665
327,839
922,905
84,471
334,97
177,769
240,718
611,225
1084,683
144,857
603,477
824,872
425,220
584,909
1054,669
719,926
1017,113
515,293
162,273
1062,520
1086,487
954,856
47,780
420,397
353,734
1078,492
303,248
1099,676
682,415
886,721
865,775
1080,681
1091,452
173,803
384,587
919,1020
1025,763
997,692
183,844
369,705
159,743
637,376
41,122
946,228
688,836
324,163
121,478
18,883
948,930
491,416
448,216
640,377
1087,697
596,60
943,936
808,891
789,231
724,748
613,252
441,307
992,19
365,842
80,691
1064,35
465,511
418,207
106,191
486,979
485,633
546,383
895,360
30,726
368,233
1088,513
502,294
330,871
407,398
622,750
590,272
955,770
952,881
22,336
848,662
1046,12
132,742
778,975
604,292
451,864
951,912
296,859
690,224
1090,460
696,164
708,129
394,329
13,894
698,201
978,874
242,735
523,339
914,81
1041,1079
85,760
902,354
254,727
862,973
1012,890
966,1021
49,541
703,171
956,855
488,350
158,57
261,469
1032,621
725,860
875,777
1057,543
301,389
539,279
43,920
1043,608
700,772
90,861
50,1072
908,1066
680,174
277,287
167,830
967,87
1065,519
1024,868
442,211
143,463
694,822
838,714
53,435
815,483
1037,38
126,904
346,944
23,928
574,533
863,645
878,795
913,911
37,701
249,840
618,841
736,311
26,282
156,239
938,958
1089,462
31,226
1096,995
1039,461
433,4
74,480
1082,935
562,145
994,166
677,230
