u,v
1086,187
954,367
371,321
977,518
1045,396
928,485
184,1007
87,674
176,334
747,851
136,935
159,946
289,381
417,576
14,271
966,498
1030,263
390,540
499,456
982,699
326,650
856,223
466,306
828,402
94,25
528,1022
887,704
1085,558
248,330
735,863
933,33
854,643
616,1009
1031,205
626,1050
986,310
945,519
798,119
792,1091
1036,158
426,476
881,373
69,229
1039,154
137,620
777,819
181,955
919,503
730,249
57,120
43,185
1061,623
574,257
646,600
468,621
981,590
713,937
898,592
1035,161
900,781
81,598
969,490
103,604
415,452
199,419
893,360
1051,141
931,234
369,610
200,411
771,510
939,750
85,451
711,495
1084,439
48,151
692,985
12,988
665,226
1029,243
920,354
6,657
23,462
663,432
526,683
1087,314
1072,42
345,351
653,467
40,142
652,517
725,501
647,429
1090,1026
697,942
555,193
372,337
749,58
975,239
398,236
74,679
1088,36
608,302
825,736
123,791
1017,250
568,531
566,579
741,867
605,1083
525,1063
941,376
922,143
953,368
482,603
99,582
329,370
1046,932
405,536
1042,144
430,309
930,348
1054,127
544,532
64,471
534,506
718,196
580,253
331,186
890,824
423,269
866,448
862,734
944,395
47,265
1003,355
708,267
1034,279
720,897
997,150
276,1024
352,339
876,772
522,262
668,990
800,215
8,315
171,440
783,809
842,379
491,301
206,397
644,888
90,460
408,797
241,391
5,910
332,649
322,474
175,284
210,403
527,744
178,438
31,1
886,39
636,422
1077,92
553,235
768,834
533,940
475,441
177,994
1015,293
224,288
724,327
615,1076
1011,695
77,0
508,879
1057,1058
1068,164
962,384
37,80
685,530
1033,453
1065,104
907,484
943,416
848,17
774,49
779,820
551,822
869,732
550,588
165,121
889,292
971,361
140,442
840,543
622,958
82,855
961,671
874,10
811,637
743,857
948,908
130,770
1010,712
563,261
478,949
557,595
1073,606
1099,2
60,54
53,680
812,830
212,853
246,428
1062,596
512,727
625,357
96,669
1016,251
86,219
115,124
338,529
539,290
973,393
1082,965
790,420
861,709
691,414
859,645
894,523
963,455
1093,323
906,515
759,972
56,406
1079,913
469,486
1027,494
845,755
613,378
385,105
342,549
984,34
183,394
410,436
108,71
902,328
684,505
296,280
311,152
806,787
817,796
538,716
446,880
51,112
286,998
983,172
1012,208
764,659
786,808
631,782
667,726
231,564
594,714
62,472
795,722
84,676
259,766
813,785
960,575
1081,465
911,1055
44,548
89,461
202,240
9,483
1004,891
864,1006
487,601
382,319
41,682
132,135
377,640
686,572
320,353
658,1013
409,565
794,803
882,232
959,443
146,182
174,1067
1060,266
753,850
291,447
1078,1092
273,389
227,282
191,198
821,374
878,728
437,497
1096,807
979,569
1095,335
254,3
1023,868
1053,976
449,214
75,1056
477,434
19,877
470,157
929,433
846,664
723,194
93,179
967,325
277,116
832,765
934,404
758,843
29,554
133,126
1047,546
125,607
211,283
970,573
400,317
459,641
230,827
802,742
618,1070
27,458
738,559
707,464
852,837
612,739
68,1002
278,67
30,481
1037,217
654,583
324,52
260,287
156,59
46,364
927,778
516,222
593,591
1008,275
773,805
350,55
383,479
4,83
801,247
166,401
35,308
703,349
155,648
952,425
1040,129
145,207
245,294
347,589
731,295
1097,16
1071,1019
896,511
106,233
258,358
11,737
139,666
858,740
925,412
15,865
903,662
995,507
1080,304
905,690
1059,110
917,444
1018,585
26,492
73,424
305,1094
700,195
721,892
632,1043
673,577
996,611
134,147
602,392
836,729
1075,584
514,297
831,745
871,552
1048,114
225,535
50,454
521,457
956,1041
860,399
1066,885
799,541
32,823
1021,999
488,118
883,638
993,537
978,1064
386,524
413,627
757,678
502,299
313,122
204,642
733,717
78,237
375,780
829,285
923,567
242,107
22,76
839,762
754,776
818,788
431,113
473,128
987,340
775,826
65,312
833,520
149,153
380,333
951,661
769,639
168,660
117,197
873,220
218,270
300,169
72,463
88,188
316,1089
629,1000
61,170
914,513
936,272
336,356
560,915
763,838
1005,362
752,847
571,268
363,904
698,318
844,710
1038,148
968,587
767,835
79,974
238,500
1074,70
815,493
167,705
274,264
810,918
63,1020
228,562
784,789
24,256
561,1098
173,244
635,693
814,924
628,1044
841,761
950,677
816,359
252,366
435,91
545,875
681,656
20,7
581,578
884,597
190,427
303,66
687,586
760,418
617,509
926,450
964,980
991,341
992,1069
746,748
162,221
916,921
216,201
793,689
694,957
719,901
849,751
100,255
1049,138
445,109
189,421
675,989
899,706
556,480
696,365
496,111
633,98
1028,609
95,670
1032,180
912,672
938,163
504,298
489,346
655,1025
542,599
203,715
281,387
344,1001
407,630
18,13
38,28
701,192
909,895
209,651
21,213
634,547
1014,688
619,1052
131,102
947,872
388,756
804,307
343,870
97,45
624,614
160,101
702,570
