u,v
707,1027
1037,348
811,497
696,519
959,1034
383,420
242,237
183,486
653,549
445,429
874,778
687,1011
544,692
821,480
925,287
38,1066
175,1089
703,1051
69,997
431,1082
848,478
595,155
1080,468
622,534
625,684
730,804
617,53
162,879
483,139
886,566
290,512
798,557
594,96
351,41
612,771
749,652
785,542
635,446
56,209
909,174
238,893
435,406
176,87
686,332
375,983
73,533
212,1022
274,1007
488,407
545,702
654,871
1060,581
320,413
908,966
291,377
742,343
437,168
881,894
936,434
206,1053
78,738
930,560
556,74
342,84
790,964
260,673
945,177
927,326
647,1063
949,248
885,873
316,984
965,37
356,303
727,112
226,852
184,973
403,521
508,136
674,981
880,700
477,526
330,1078
220,624
837,911
1067,470
157,731
452,988
337,415
940,571
528,956
870,428
915,631
411,770
457,539
976,665
427,27
66,931
387,708
34,9
980,1077
994,801
525,856
393,564
51,947
935,190
614,502
782,1061
590,865
683,85
1092,705
195,1073
1055,514
12,812
246,336
1041,329
130,289
234,996
267,363
92,372
247,228
223,823
231,286
167,799
872,200
623,171
15,718
606,72
904,795
562,89
611,723
600,281
830,5
607,1096
697,887
196,241
721,140
32,178
807,380
194,430
541,527
998,1062
744,646
722,1086
261,1040
704,711
391,125
129,613
187,68
137,769
306,629
910,620
495,185
1000,902
378,982
1002,1018
596,1068
639,582
43,121
699,854
328,1074
339,401
166,203
585,405
164,271
419,784
389,605
99,273
715,90
907,1004
165,210
1083,459
643,792
917,345
481,305
70,1090
536,890
204,593
789,561
1091,466
14,701
641,563
257,276
460,642
1094,903
967,535
192,670
891,1010
35,1028
324,409
1026,681
824,188
1098,382
591,400
896,45
1024,181
554,817
662,123
225,685
95,30
712,580
632,877
421,491
609,26
565,598
656,574
253,252
319,504
88,23
955,644
589,189
97,371
888,667
1009,773
321,352
791,516
317,963
492,774
1001,933
796,347
530,423
19,199
726,315
301,616
81,992
366,1046
805,1021
298,344
462,960
941,52
1069,914
33,861
49,1059
222,876
269,63
455,810
8,101
932,29
999,691
513,882
575,170
110,829
709,288
1020,11
918,1079
772,1057
160,946
414,296
737,1023
285,65
224,553
232,978
61,725
235,473
913,764
280,300
1058,465
159,859
312,754
1064,369
868,866
954,800
0,489
128,972
501,746
659,511
201,951
822,1047
776,633
399,1006
645,555
215,724
193,1019
448,331
71,1075
1081,258
169,860
7,484
346,551
610,987
67,93
759,100
98,568
748,259
546,106
661,975
186,75
327,750
340,793
934,408
864,216
358,24
1056,79
1071,310
584,889
236,82
1012,475
179,313
986,417
294,924
233,117
122,1016
531,426
255,322
292,114
814,311
939,338
766,781
256,846
239,844
124,597
689,86
217,386
197,736
76,760
797,950
283,278
576,962
974,388
251,833
763,325
855,77
54,787
825,1087
601,230
441,757
1048,602
13,211
436,376
152,341
953,828
900,208
476,48
474,1095
105,863
529,729
929,912
884,636
655,515
153,46
743,634
710,840
1035,243
392,923
898,361
664,180
262,127
219,444
524,368
418,4
752,398
735,733
677,21
1031,698
637,816
126,943
1097,1084
756,433
384,395
604,1045
520,250
151,921
540,592
827,538
314,404
657,995
1072,745
1054,485
443,663
806,499
678,952
163,638
335,1070
116,60
365,503
25,367
402,22
775,355
471,275
836,819
991,104
83,842
464,993
479,518
720,18
971,161
394,922
107,148
422,1085
493,762
142,263
270,573
672,847
628,205
364,293
906,838
1029,20
547,587
240,362
109,144
717,671
1032,690
1017,158
359,920
10,569
543,926
282,901
244,826
567,138
467,154
586,969
603,36
1065,815
213,16
1042,937
588,494
883,1093
1,751
944,843
318,279
783,42
416,2
102,141
1008,648
396,506
439,307
453,191
767,505
615,150
794,897
916,765
28,517
412,892
207,740
135,510
302,360
1038,938
507,172
768,145
716,449
831,649
1003,277
928,579
432,6
456,50
354,1013
425,385
1030,522
548,47
379,115
284,523
618,676
229,458
450,498
919,577
249,451
59,834
777,146
694,1050
55,990
143,333
905,463
509,442
537,461
839,630
741,867
977,957
304,608
970,1076
818,650
532,621
120,218
558,94
17,62
357,552
845,728
1005,31
832,850
1088,149
841,627
214,132
869,390
747,245
786,80
182,734
961,268
39,350
374,640
490,308
119,1033
198,820
323,134
113,1025
668,410
968,578
979,173
1036,851
349,803
111,44
714,857
739,706
858,788
813,669
899,108
1015,381
265,985
58,550
719,227
895,295
779,651
658,438
1099,682
1039,469
221,370
334,809
91,761
619,599
758,695
3,496
862,297
693,440
572,1052
878,1043
500,202
780,103
147,660
853,57
118,989
264,40
875,755
626,570
583,688
1014,482
849,680
454,808
266,487
353,156
713,942
1049,835
948,309
958,732
373,299
397,1044
472,133
272,64
675,679
753,254
802,131
424,559
447,666
