Method,Total_Throughput_Mbps,NOMA_Pairs,OMA_Users,Avg_NOMA_Rate_bitsHz,Avg_OMA_Rate_bitsHz,NOMA_Percentage
Static,183.63380234896334,9,482,9.37859186239377,9.178013528849599,3.5999999999999996
Balanced,184.73688226484484,9,482,16.633533258798646,9.098731660316915,3.5999999999999996
Blossom,183.3391976927713,9,482,17.568936936540954,9.01007649570263,3.5999999999999996
