u,v
660,433
858,399
1086,25
639,239
612,523
991,699
916,129
1041,529
557,834
705,202
603,810
941,460
526,465
904,905
795,342
104,583
801,669
389,990
466,50
280,436
421,802
564,442
1093,59
226,483
85,596
52,1075
391,779
770,299
472,871
585,272
318,413
524,5
1082,687
80,602
1021,173
422,488
527,415
219,964
819,151
163,511
172,730
1011,83
1097,424
633,60
940,962
982,312
960,46
124,677
942,248
760,357
1074,40
69,750
1088,451
931,257
1066,45
1032,407
1073,179
1070,6
1034,587
635,600
672,756
874,625
574,95
259,1023
445,884
114,766
803,601
42,854
264,463
807,571
237,455
996,89
204,943
616,869
310,933
135,434
898,66
67,1050
607,258
772,591
673,221
706,920
822,695
992,203
236,476
726,480
546,522
327,496
306,284
106,1031
683,765
553,835
734,191
938,744
754,187
919,93
146,533
670,691
503,852
475,870
776,291
863,597
922,521
87,757
909,20
487,309
196,502
985,177
945,122
525,430
427,425
1022,482
913,575
383,355
294,426
853,133
957,617
333,381
561,397
416,891
26,467
725,752
1005,141
816,354
351,282
510,702
1010,94
489,508
1029,116
1025,64
341,115
965,208
788,911
796,268
659,290
125,576
565,335
728,789
1072,41
33,749
471,337
540,836
1085,398
656,230
944,139
845,654
324,403
7,458
806,165
566,830
153,530
857,655
800,786
1013,76
193,504
1053,176
459,340
288,449
1016,266
183,841
979,622
1030,57
974,534
1096,2
1083,32
986,127
741,686
606,260
1046,19
113,736
516,842
162,997
321,932
579,382
111,1040
889,953
55,632
100,393
232,701
743,1015
850,58
1061,31
147,742
878,394
642,56
308,934
1052,49
797,97
359,378
319,970
1094,167
10,885
555,276
963,101
875,128
1048,703
1036,82
1059,474
946,417
222,484
168,513
735,261
320,409
277,438
748,716
652,739
497,298
644,231
535,837
582,930
316,780
895,981
775,180
388,903
838,227
11,925
605,263
132,577
966,641
1080,254
980,414
733,713
608,798
136,314
592,692
137,1033
1006,161
515,481
767,315
406,812
1098,15
650,782
1001,73
740,190
229,478
793,709
366,376
210,626
198,490
109,589
847,518
568,447
694,824
213,646
365,923
1026,22
623,791
43,643
292,948
715,636
65,1067
385,352
468,872
220,959
859,537
640,233
594,364
542,848
86,708
719,224
297,937
678,610
270,645
661,777
75,1062
531,48
396,897
541,470
1002,972
876,329
586,877
995,429
209,927
790,545
77,609
1047,305
332,615
662,917
1017,71
395,900
880,331
120,552
751,693
498,9
550,285
1065,84
390,821
235,947
457,731
1084,344
827,697
24,620
784,70
1007,8
666,761
346,500
559,882
681,737
456,371
38,658
1095,614
773,182
157,1014
30,653
194,505
1019,121
588,392
369,375
899,37
548,755
663,831
214,977
815,452
519,301
250,778
973,99
1058,969
189,520
794,380
326,400
1043,28
384,252
690,825
914,826
464,864
888,279
921,47
148,627
275,439
887,63
144,1020
39,738
410,892
287,431
951,322
629,787
563,613
1071,238
846,138
199,983
634,246
771,1038
412,44
1045,347
961,241
538,296
747,528
929,675
72,618
599,809
700,205
251,477
367,908
336,1091
1000,88
374,547
860,688
628,36
1056,105
560,832
823,150
949,387
928,1078
1044,225
286,955
506,302
159,1009
630,783
330,918
753,188
950,473
971,267
372,362
119,581
814,158
201,727
514,958
186,509
664,228
402,896
792,166
212,485
817,348
873,118
411,712
684,569
1069,578
580,368
1037,207
107,593
829,178
494,862
1057,51
293,939
155,517
935,461
334,92
861,386
491,304
1018,68
987,718
243,956
720,145
532,839
34,74
624,833
453,704
851,732
253,1024
671,1039
217,967
657,866
984,843
543,890
879,1077
1027,27
283,405
499,554
595,262
883,647
444,349
768,428
479,325
164,978
1049,23
356,245
886,572
1092,12
1055,112
486,867
721,343
651,117
197,584
328,915
805,611
1003,339
799,271
674,774
1076,18
216,975
989,404
598,811
902,912
679,745
894,154
698,206
729,849
621,242
441,711
707,156
539,954
269,446
804,363
134,676
551,281
746,785
680,1087
450,881
665,549
408,893
868,667
682,211
1099,14
714,200
256,377
1012,131
710,840
295,988
110,170
152,1079
512,1004
289,419
462,338
215,717
62,1060
1054,240
818,149
1068,13
181,998
999,142
454,855
689,758
1042,140
813,317
648,976
4,255
492,994
952,103
265,448
171,432
493,303
437,313
350,910
573,820
685,244
370,906
223,469
828,143
169,507
278,423
1028,79
604,435
300,936
311,420
544,631
1064,29
696,536
926,562
358,379
993,234
373,907
649,195
440,668
78,590
323,924
856,130
361,1063
762,184
1008,96
273,968
769,763
54,619
401,345
764,495
1090,418
1081,360
1089,35
808,192
781,175
1035,91
901,249
865,174
724,723
1051,53
218,353
638,558
570,274
