u,v
665,502
965,153
1074,41
411,780
520,785
746,859
783,350
551,391
450,726
442,731
1014,130
767,509
298,210
394,574
71,1080
898,876
567,340
885,775
488,721
839,152
638,400
8,660
651,617
696,103
553,1088
812,305
874,100
1070,1067
723,215
953,164
265,819
248,986
264,832
249,978
1012,97
143,313
784,337
552,341
418,774
178,127
722,389
35,743
460,627
1097,6
279,960
755,413
718,95
33,1
516,652
1082,17
362,841
940,598
739,428
541,583
111,212
791,447
863,225
365,366
844,230
558,608
800,132
457,714
799,316
697,296
814,314
749,68
528,118
204,1064
515,422
677,192
669,498
1026,98
792,169
370,458
1009,274
756,759
864,283
576,563
1047,157
399,1006
712,441
289,487
618,7
483,200
998,148
239,733
158,507
1013,136
684,464
1069,46
547,486
497,894
252,690
860,299
334,360
700,81
917,842
562,605
872,273
495,704
165,420
395,455
535,624
828,184
880,142
1020,125
208,485
816,404
845,300
511,634
1005,123
572,650
794,205
267,966
985,172
642,327
566,597
931,219
222,149
957,91
875,58
505,623
1011,166
778,354
988,173
122,952
385,548
72,466
397,797
956,86
992,170
463,473
632,919
62,156
601,550
777,367
836,843
1052,77
206,923
258,970
910,667
326,467
546,610
303,492
757,424
1089,89
293,954
1095,150
764,405
244,42
922,106
353,861
1099,138
687,459
415,436
852,154
692,412
890,266
912,177
991,52
471,709
999,163
569,588
648,503
805,307
968,203
194,818
849,233
727,909
187,388
253,989
810,287
695,449
373,825
862,297
742,390
188,380
423,762
789,331
987,175
491,664
570,1055
639,517
1042,147
1003,39
430,770
126,251
278,803
1030,29
804,113
229,892
221,561
312,908
967,76
656,489
309,921
401,339
186,185
1087,19
533,903
807,895
887,259
448,971
858,61
564,356
1078,568
573,575
962,109
773,368
160,522
545,333
1059,78
761,393
201,1063
765,363
766,328
330,719
646,510
151,549
851,134
344,873
242,197
976,183
1090,16
542,556
481,698
867,523
1066,67
530,609
589,268
262,776
191,599
504,830
1056,13
213,1023
1084,93
693,446
975,195
879,636
913,131
974,199
526,625
291,304
734,236
793,322
1048,23
904,256
891,48
110,386
451,725
427,758
419,763
1029,27
963,180
335,751
905,257
728,435
1098,5
324,193
1034,96
900,263
663,207
661,237
468,633
717,434
877,145
374,171
540,621
513,613
694,270
983,144
771,392
754,348
514,614
311,425
945,135
40,703
456,254
724,432
501,680
472,882
920,227
108,685
616,499
629,527
1044,159
615,372
1002,162
461,323
630,519
1053,64
117,946
453,715
440,129
927,235
973,202
607,544
355,854
496,942
226,462
421,381
779,345
740,426
595,673
1000,102
571,590
982,826
196,1049
750,174
37,238
932,708
378,787
716,437
409,802
508,408
319,899
737,240
977,69
710,241
1072,94
482,782
865,282
951,214
671,407
512,670
964,22
347,868
846,286
352,379
429,748
688,105
683,893
59,657
275,955
1076,604
587,1050
1096,24
884,272
325,821
75,637
769,398
382,290
346,871
949,99
1068,47
140,1031
469,285
702,246
580,647
924,1085
1016,930
948,823
681,479
87,494
538,250
375,1028
255,972
232,332
342,878
357,848
231,1010
822,310
493,220
675,120
584,338
1021,119
654,582
850,228
947,179
317,906
1091,25
532,565
916,182
329,889
321,796
406,1001
829,308
104,645
586,559
997,139
907,245
744,358
168,1065
410,351
306,1035
477,935
1041,83
539,438
808,217
475,682
678,534
679,359
476,674
649,318
592,211
554,593
993,146
579,915
752,596
741,181
720,387
1060,56
1004,155
484,943
543,620
1092,115
301,934
1081,124
1093,116
689,121
506,417
888,101
302,925
1058,85
364,827
396,1045
602,247
883,269
996,57
768,288
786,336
676,470
929,223
781,343
855,292
706,349
518,643
902,260
840,294
914,243
376,815
60,578
161,490
944,216
666,918
1075,43
537,377
772,280
813,281
655,271
658,276
641,443
1079,31
901,659
933,224
560,137
383,831
936,662
474,707
141,1083
500,189
753,369
1017,88
635,261
431,107
577,817
1027,218
234,591
198,897
995,167
612,524
984,176
1054,73
416,747
969,133
1043,82
713,445
653,403
28,1007
1018,672
736,190
869,320
439,745
384,809
886,790
112,1024
1039,84
444,414
686,454
557,480
870,284
1071,45
735,990
581,941
1008,114
611,536
594,465
478,699
525,631
866,277
801,315
980,128
371,838
295,937
9,1025
531,585
90,833
402,928
691,1040
1038,92
209,1046
