u,v
73,956
679,926
724,2
1022,687
990,137
55,275
489,463
619,929
714,54
1062,828
1052,131
575,424
249,483
432,141
775,970
91,675
542,688
1089,1063
935,609
214,1041
228,702
508,841
1023,378
448,1064
769,576
989,545
445,780
75,388
843,555
248,1084
659,1093
509,694
777,262
130,454
532,504
92,175
526,963
351,681
392,263
245,796
161,413
971,717
226,934
146,459
119,1058
1051,579
322,533
62,583
70,76
860,1074
1053,321
480,348
399,842
187,529
893,792
614,243
24,909
1017,115
218,159
69,420
571,430
652,1000
1002,507
110,949
404,1083
927,573
220,1028
950,849
191,682
235,776
108,1057
462,862
771,320
81,712
905,986
785,360
40,39
94,268
657,154
661,919
917,1066
221,709
630,789
469,505
473,406
23,254
276,89
506,649
868,344
475,265
126,623
669,8
419,783
857,227
242,912
500,437
364,482
891,1010
97,256
585,440
807,409
211,942
196,479
723,193
95,954
551,374
684,824
178,552
198,158
976,310
510,527
577,408
759,914
732,232
134,765
280,194
742,968
96,625
877,586
103,800
618,16
981,285
790,562
358,787
607,738
393,302
246,519
707,304
1069,435
598,153
716,856
1078,538
460,164
739,518
1024,827
933,202
1085,443
740,867
380,68
142,251
1092,879
417,231
15,330
314,664
494,960
825,587
996,338
157,515
806,636
341,634
887,465
560,407
317,257
531,1049
423,471
869,854
743,511
365,312
160,113
733,672
184,272
955,353
397,44
1037,433
660,1068
284,329
325,156
88,550
637,589
20,977
206,375
149,133
416,428
289,881
1096,993
1039,750
1020,309
292,354
749,747
535,1067
363,277
394,1006
848,77
204,387
553,940
937,833
1032,179
1082,442
987,900
143,1008
1025,729
1012,315
572,274
689,839
106,784
627,144
813,826
308,250
261,588
269,773
1077,736
680,239
536,343
441,752
578,602
273,368
708,643
83,105
298,768
427,946
3,760
25,1095
114,79
484,234
612,762
633,704
481,904
455,319
706,539
163,691
174,604
822,866
87,641
43,801
12,282
666,168
1,294
834,476
521,997
819,915
907,930
803,150
323,400
1040,698
498,173
474,342
1065,356
788,439
64,795
449,438
514,32
852,82
568,936
48,606
831,57
278,730
931,794
447,952
921,590
639,237
271,864
655,563
457,770
425,840
855,334
383,764
975,260
683,673
594,528
253,603
566,495
34,299
152,947
217,300
31,61
595,422
1059,592
798,896
281,145
415,938
6,436
346,49
847,297
123,111
331,546
786,882
596,899
674,974
530,741
965,1072
581,599
754,957
836,410
804,958
230,181
1071,290
979,859
207,557
635,470
962,283
746,941
903,600
894,844
670,561
340,205
791,901
638,47
266,347
549,1019
286,100
58,898
1004,377
648,832
697,29
93,534
756,98
390,72
982,1038
497,9
537,721
782,472
1027,701
767,10
710,56
303,369
86,90
267,925
1054,5
626,171
884,148
961,874
50,311
969,1013
74,1047
324,332
66,878
540,945
452,628
104,1030
293,821
1086,722
524,726
953,335
814,128
728,851
916,456
763,326
543,829
345,208
405,371
