u,v
358,1092
298,855
327,209
242,204
647,622
559,165
403,361
693,373
300,309
83,984
120,701
325,406
774,639
1019,578
191,147
462,198
145,221
787,349
836,973
491,596
579,461
385,609
451,85
765,793
513,795
17,896
525,592
531,295
187,313
465,210
712,416
730,1016
895,182
929,82
240,367
994,970
42,699
307,402
126,322
304,586
155,938
162,607
47,167
926,825
1084,345
400,992
23,613
713,941
114,870
43,1037
980,37
757,22
632,727
888,52
1073,144
121,105
379,122
679,971
827,1056
801,225
365,1000
946,786
107,1085
536,503
645,504
899,473
90,881
974,212
246,21
249,824
751,18
686,636
644,898
885,618
151,539
284,188
456,266
497,633
36,930
106,680
450,948
982,731
377,1077
1041,496
711,1027
146,556
3,228
13,40
1093,658
1036,1052
397,101
853,854
56,723
158,1028
1053,593
169,480
631,931
733,64
705,842
935,972
857,967
1087,517
703,10
767,398
136,950
257,432
248,357
949,577
476,961
339,441
237,549
601,667
205,669
882,602
670,316
624,334
336,747
979,924
417,572
766,726
915,526
25,1007
360,817
958,453
804,276
691,856
1066,1083
650,790
654,193
1051,785
611,12
826,1045
433,589
694,51
894,1026
469,674
878,467
683,468
850,962
422,292
305,178
906,732
484,737
250,127
375,477
1048,828
319,530
268,217
98,808
544,682
976,769
224,859
809,1088
495,350
1021,16
93,34
1023,575
1034,770
937,640
812,637
330,849
652,485
1075,32
989,227
466,861
356,75
1004,194
717,567
444,277
259,181
183,255
226,864
932,943
418,351
201,65
671,555
798,942
372,278
708,46
1069,1061
1025,702
303,125
483,1050
153,743
960,1020
1011,522
89,35
94,390
936,746
543,252
606,890
910,563
236,24
258,355
109,514
222,595
436,816
902,829
143,1090
762,874
1062,498
521,875
1058,78
1054,833
184,20
969,362
48,77
863,520
519,274
72,19
928,412
541,401
163,452
287,781
1009,535
100,348
799,685
435,267
773,879
648,851
314,672
168,1030
74,707
363,320
771,740
627,590
803,1064
951,1008
681,438
546,135
758,413
283,177
566,50
389,104
454,865
516,340
841,1072
220,481
275,598
54,265
643,1094
954,263
61,571
820,1080
175,735
664,1001
99,288
690,917
901,8
545,800
324,96
179,588
489,724
1003,270
1078,189
427,1070
102,629
814,459
922,676
760,752
515,180
507,642
374,297
794,1063
587,852
261,1076
952,965
891,425
768,128
615,29
700,1018
892,944
364,1057
977,923
811,88
510,709
603,7
966,916
599,819
1082,421
837,76
750,164
554,524
600,69
378,115
1060,877
112,57
1046,659
394,1059
983,568
439,710
540,157
880,399
1095,81
139,772
492,780
858,1032
195,945
166,512
646,594
207,294
1055,2
341,720
610,475
396,621
200,897
614,172
71,934
1022,561
235,887
527,407
79,429
124,291
909,532
247,229
721,256
509,1043
302,113
445,206
920,542
338,474
574,634
333,635
1006,698
343,352
990,331
86,692
426,116
430,199
978,190
41,1098
323,1017
129,641
537,550
311,981
408,1089
148,975
244,369
138,862
776,845
470,695
684,87
957,734
893,463
500,911
662,955
763,482
9,486
663,66
508,301
822,988
777,328
332,27
159,472
806,238
91,299
619,420
651,835
968,457
1012,582
196,192
908,871
419,308
449,132
424,478
231,716
203,279
538,553
5,715
583,884
900,678
584,326
1097,118
993,15
80,95
393,1015
293,282
913,353
612,558
254,160
386,889
337,354
368,404
487,1086
918,26
67,92
886,597
346,434
997,547
1099,778
739,253
161,802
591,818
14,6
528,1068
805,673
494,123
59,501
239,653
745,502
448,533
873,446
605,140
133,440
60,986
905,714
414,657
218,117
335,312
696,458
999,264
344,382
130,131
289,391
499,628
223,638
488,789
28,381
823,171
665,269
998,523
315,742
779,290
719,569
921,44
697,725
405,1014
437,1042
791,119
1005,616
704,668
103,738
844,409
840,285
415,838
202,755
810,73
185,868
907,991
573,45
388,84
830,565
11,490
860,847
807,296
380,1091
359,49
1096,1074
821,534
68,744
677,213
956,939
1035,152
940,919
1065,995
792,620
1002,230
1010,170
903,33
479,1013
687,689
848,947
271,761
656,219
661,883
511,392
281,443
310,729
428,387
784,706
384,815
869,649
529,953
38,262
1047,410
741,137
272,442
1049,783
912,111
927,142
718,493
728,211
321,623
53,1033
62,241
551,518
110,959
660,749
581,1029
604,1079
0,1067
1081,625
557,342
455,58
383,831
1071,471
585,933
722,675
154,317
1044,1038
548,174
788,617
215,832
370,464
756,797
987,576
904,834
376,431
371,150
580,872
347,176
329,55
736,839
31,260
243,775
423,411
1024,608
1031,996
1,97
552,39
63,245
754,570
764,30
867,813
1040,286
666,796
782,108
318,505
306,985
186,843
846,280
759,141
914,688
963,562
395,232
208,506
197,866
460,748
564,173
1039,156
216,134
214,149
630,964
560,234
925,876
626,753
233,70
655,447
251,366
273,4
