u,v
60,593
230,458
185,325
88,475
328,22
246,190
528,877
768,641
710,296
727,556
104,1008
317,580
292,733
940,434
204,1024
170,91
140,52
153,180
258,647
767,59
1042,323
240,739
382,196
947,503
882,315
34,798
903,1033
19,840
868,360
319,203
625,997
1002,352
706,131
179,171
416,96
920,120
821,430
118,1072
597,963
474,982
374,1012
1061,303
1048,94
605,193
523,385
335,369
298,105
188,253
786,844
364,796
117,561
604,952
707,250
740,985
247,709
843,547
805,427
761,559
1085,1038
1010,590
85,61
114,812
1059,502
245,512
631,627
7,652
721,344
358,476
1098,731
551,533
517,282
256,549
606,1
836,946
771,89
906,893
48,265
35,457
819,408
115,318
899,662
594,371
658,181
510,47
495,1021
291,729
353,51
713,1020
818,90
961,168
750,31
600,1089
157,585
383,949
191,101
628,714
285,499
1087,898
565,80
931,293
859,696
226,759
261,841
688,442
110,362
725,402
686,752
901,1075
26,989
758,225
981,622
972,1028
236,904
16,13
861,804
873,399
343,202
956,996
1044,887
445,184
38,726
505,584
644,928
514,228
418,867
881,785
751,531
865,900
833,467
58,466
76,909
100,820
178,653
68,567
577,99
522,439
280,1094
454,1040
951,563
1055,271
46,795
326,485
128,102
238,764
732,926
1054,169
269,891
810,540
78,500
220,277
389,4
929,781
965,884
839,1095
674,464
113,880
506,603
411,851
215,734
11,347
81,1046
273,879
657,356
398,974
515,570
773,672
209,12
509,182
23,428
456,73
667,14
866,977
700,519
55,299
160,697
165,373
775,601
1080,429
15,327
801,1019
342,1063
424,49
486,161
553,617
572,862
722,917
699,968
450,1050
800,82
702,544
465,999
44,863
1032,1006
69,195
1084,623
558,984
156,54
354,396
259,1097
680,518
856,284
216,816
1022,774
164,618
376,368
608,799
397,938
983,703
490,619
602,1047
611,243
447,633
846,432
266,281
1030,173
670,1035
129,276
950,825
126,21
483,377
470,979
847,412
346,943
460,637
568,111
144,132
892,302
77,260
552,50
409,744
53,313
897,121
145,391
1045,109
546,542
210,24
830,521
18,788
1083,858
592,578
783,229
1003,980
39,223
487,692
1081,779
311,330
176,264
743,1013
649,742
536,642
762,624
1001,1065
682,681
827,1096
784,575
64,496
741,208
1070,583
728,763
232,425
852,242
596,735
67,307
219,231
107,1067
367,701
666,130
837,294
257,576
172,420
978,539
446,1014
379,1073
598,345
312,793
40,233
564,945
491,757
574,660
986,969
305,705
404,336
334,782
134,919
769,665
932,848
150,1068
772,143
192,2
479,37
387,1056
135,854
913,754
508,455
905,1088
824,910
948,955
616,918
370,42
388,484
414,421
766,25
320,477
737,543
925,481
889,251
200,9
586,855
33,384
199,234
186,853
1018,159
643,158
459,478
473,690
537,108
704,488
635,309
907,469
301,695
791,962
162,738
715,675
87,338
888,36
355,520
254,380
400,235
74,1005
248,337
98,724
811,993
274,708
28,378
1082,860
268,1092
407,1034
41,224
436,591
924,79
462,626
43,288
941,1009
964,790
27,452
494,206
45,842
835,448
1074,422
808,530
166,468
1031,482
971,410
817,1037
823,1058
316,381
807,525
146,392
1079,869
1091,119
1023,63
792,676
613,106
426,444
497,560
755,65
1078,687
562,413
991,659
883,557
197,778
29,677
386,815
437,440
507,878
419,966
92,640
471,137
875,1039
151,205
648,1066
614,760
198,112
84,32
730,566
359,30
290,770
663,718
306,555
133,272
797,573
262,1053
417,283
655,669
661,1036
719,122
139,289
610,149
401,10
451,609
163,20
297,529
639,70
390,716
493,717
765,95
902,435
954,194
776,501
895,711
548,992
403,1071
857,443
942,990
894,142
136,211
958,629
147,1011
756,970
685,278
745,304
255,239
850,83
275,221
183,589
1099,874
834,314
267,654
415,348
322,911
809,103
177,967
125,1049
930,554
916,936
480,828
333,638
363,1016
270,148
154,794
933,71
1052,651
201,438
838,749
217,607
167,1051
365,934
872,973
953,885
86,957
720,461
748,244
433,1027
829,747
340,995
1026,588
339,646
241,534
780,615
1062,587
803,350
252,141
329,915
321,679
449,632
423,579
286,545
57,393
871,620
516,1069
538,908
1015,1007
17,806
526,994
921,405
975,249
62,1064
746,331
845,324
826,569
612,678
581,56
441,1057
361,218
279,207
124,212
914,789
463,431
1076,777
174,357
295,1004
1090,645
351,406
923,712
599,1086
814,987
66,668
489,332
72,634
93,97
213,175
849,532
636,1025
155,189
753,453
395,698
541,656
582,1060
214,511
498,621
375,1029
1093,138
6,959
535,263
802,630
527,341
937,922
366,75
684,890
187,691
513,0
372,550
123,595
813,886
998,694
671,1000
8,822
723,5
689,287
787,1041
736,664
988,831
310,504
864,1077
472,492
876,349
650,976
222,960
394,1043
152,832
571,870
524,912
673,3
127,116
935,896
927,300
683,939
1017,227
944,237
308,693
