u,v
13,88
664,714
918,301
137,401
644,726
732,439
35,371
991,272
750,344
251,508
943,897
924,380
132,1045
14,1080
923,528
963,335
966,480
964,309
700,519
996,261
179,375
1011,753
739,721
851,773
621,91
827,425
911,684
253,836
178,653
126,633
166,962
917,354
60,297
728,576
1027,351
702,542
81,356
882,472
780,717
760,748
212,125
826,711
831,655
133,1009
821,214
260,546
984,259
1044,399
692,487
135,969
765,718
901,499
438,180
751,429
1090,142
54,608
872,566
162,955
1000,733
845,710
30,241
405,533
971,288
151,1034
224,875
949,358
990,167
332,548
1019,450
1073,192
1093,170
210,302
973,352
668,372
912,723
825,346
1098,203
129,243
281,847
27,860
1005,807
63,661
8,874
707,475
130,598
155,920
3,139
885,616
879,456
877,523
1088,459
908,74
921,529
1036,516
1037,493
703,486
945,913
907,392
939,183
554,610
232,330
104,181
927,474
871,573
1057,449
891,389
880,398
800,396
1014,334
1018,484
741,575
848,320
715,675
1058,776
849,693
846,368
103,333
469,808
184,514
440,363
246,507
1021,247
119,942
19,864
24,552
150,539
1094,326
976,590
588,365
981,696
895,525
894,557
1087,457
930,501
240,441
116,671
1012,292
68,603
393,647
886,561
999,856
1028,236
10,756
680,578
1052,230
328,437
532,423
979,892
873,362
492,652
656,86
961,731
642,596
11,464
7,323
956,225
208,978
957,18
659,267
829,669
15,601
1007,47
595,93
48,369
379,496
607,503
218,124
1017,258
789,489
989,285
1043,643
890,419
67,742
188,394
824,455
1066,217
796,631
341,316
49,553
960,730
809,677
759,758
712,497
770,340
25,888
830,391
941,478
932,420
589,45
163,422
111,164
952,353
73,775
974,273
113,1095
9,400
114,556
806,564
141,430
878,403
818,547
545,361
823,482
185,463
832,719
357,426
987,602
757,387
140,339
701,483
900,454
149,415
34,187
190,843
148,837
138,662
304,685
20,270
929,764
995,709
276,470
896,196
950,432
749,33
231,574
250,713
790,290
935,416
623,558
638,40
413,834
16,402
951,271
1015,283
737,665
348,57
866,428
117,310
229,649
294,769
145,637
802,767
1079,410
1064,31
158,436
738,355
95,407
1029,549
672,657
852,624
752,686
1010,325
828,28
1085,593
182,667
384,811
452,262
577,531
777,77
219,307
681,536
922,580
889,421
128,161
844,517
948,336
651,458
1042,1026
805,296
771,303
1032,195
972,293
975,289
678,84
227,395
85,729
654,648
804,565
1048,535
254,543
787,768
632,89
248,481
453,105
902,444
994,51
1050,342
868,213
740,683
350,614
910,704
165,977
1022,518
928,343
883,448
695,388
56,252
1013,176
997,317
620,92
282,600
1023,235
998,300
791,477
409,412
1046,209
820,522
579,96
106,639
803,716
634,1033
102,269
893,628
220,926
705,446
136,676
75,279
679,784
299,801
863,376
861,442
173,670
936,720
313,592
1091,337
169,965
115,427
786,366
798,606
1071,526
147,815
1035,460
615,502
118,599
70,321
108,186
937,382
461,53
109,1081
6,970
153,840
266,619
43,690
345,772
747,663
534,52
1070,264
238,795
82,160
21,568
934,22
69,617
76,467
1008,298
198,591
841,688
959,689
406,131
193,899
44,1063
1041,736
157,1089
1059,641
172,583
743,521
373,722
1082,234
39,980
42,586
168,725
144,377
55,12
191,318
909,418
237,434
1076,204
993,197
1084,544
1006,216
277,506
919,257
569,98
215,540
278,62
530,390
938,611
177,778
884,411
38,202
1047,1030
1069,322
1096,666
314,612
244,59
839,781
364,222
814,706
228,865
916,555
816,397
1002,524
1077,527
338,462
694,636
985,291
761,308
5,154
58,584
110,585
504,512
26,622
32,275
1003,744
327,699
630,90
782,367
605,582
799,447
50,1083
788,783
1053,538
958,687
838,640
988,319
122,433
646,61
223,1001
853,274
881,867
735,404
797,626
97,385
100,567
1016,673
947,174
511,101
36,146
986,242
915,627
159,473
143,766
992,581
152,604
674,500
221,66
112,635
967,17
1068,414
903,746
1049,571
349,745
850,609
835,468
71,72
833,785
813,727
1024,245
1072,658
645,87
239,64
887,505
284,490
79,359
904,445
1040,226
83,329
134,1067
822,650
249,123
1020,256
944,374
206,417
1061,541
1078,194
23,570
1074,205
793,479
698,80
940,498
1,551
331,295
1092,1031
1055,466
171,819
914,625
774,465
755,708
37,199
550,613
858,311
263,120
1051,315
931,408
488,494
870,559
1065,762
697,515
46,563
2,200
1099,0
99,1054
1004,513
925,378
734,509
618,572
431,107
754,370
1039,201
1086,471
324,255
1056,537
953,435
691,286
906,360
1097,983
876,597
862,424
812,594
817,520
305,763
905,660
587,94
779,682
968,280
842,451
287,476
954,381
855,268
854,312
794,29
898,495
792,724
78,347
629,41
933,443
65,386
859,265
175,127
121,156
869,306
207,982
189,946
1075,383
1060,4
857,560
1025,562
810,485
1038,510
233,491
1062,211
