u,v
816,1076
421,24
27,252
212,631
1090,145
985,1057
852,297
238,41
96,1034
653,649
284,705
388,550
607,1087
692,807
28,533
37,347
370,74
770,70
777,81
535,192
605,135
825,326
986,1094
194,572
1079,718
204,628
61,46
273,897
789,946
687,908
445,334
5,905
788,670
1024,1078
819,246
743,279
773,709
73,923
780,231
304,757
699,278
358,941
1005,1062
308,294
720,528
579,436
331,751
186,976
876,562
203,884
193,90
891,479
248,558
977,926
691,787
822,312
731,542
299,439
881,638
256,1060
329,223
989,21
673,147
669,179
624,988
861,683
114,128
23,235
1056,498
113,1093
428,714
1091,873
205,850
949,779
285,166
322,916
794,756
190,625
411,740
801,583
1014,842
7,759
952,1086
277,1083
471,250
859,585
1073,611
209,879
839,8
227,15
960,1069
67,719
465,426
633,408
262,84
430,795
332,502
844,385
303,306
746,768
595,934
50,1081
559,933
259,484
566,257
853,1039
472,767
112,771
593,732
716,374
513,504
674,382
271,856
443,1041
320,45
966,662
56,573
945,258
575,226
608,449
766,796
152,265
882,236
863,158
855,341
589,828
556,394
313,78
466,688
722,836
264,723
964,43
918,626
429,741
576,772
957,915
55,1031
281,738
230,1048
680,642
69,416
311,818
222,369
142,125
672,217
574,851
1085,499
26,330
433,126
621,405
475,615
289,831
982,650
817,1006
1016,420
409,629
969,116
959,726
925,874
930,776
827,336
582,554
753,992
337,948
353,13
883,924
782,291
162,249
744,864
1072,117
282,889
280,316
83,664
410,643
1080,685
808,153
214,339
1000,832
592,111
168,237
760,666
485,603
821,932
695,456
102,590
534,307
635,396
446,124
1088,806
399,387
745,406
810,62
684,397
900,901
600,1089
866,1023
229,1017
1002,82
752,800
392,47
402,9
478,53
734,175
367,847
40,967
457,1009
29,438
552,951
647,140
979,431
871,95
565,488
778,791
639,109
997,1010
136,909
706,1058
953,470
243,156
721,120
442,676
860,569
928,880
293,541
527,996
6,995
958,893
389,342
199,269
1033,614
1059,366
379,935
903,978
999,106
1032,123
758,654
1071,724
522,984
65,149
189,173
950,857
98,971
886,627
79,220
931,701
315,872
516,468
814,58
983,490
372,218
910,187
139,975
518,12
148,774
417,296
314,254
489,121
373,1
85,661
110,702
710,463
1018,613
1095,1070
870,506
144,681
201,407
581,591
739,378
335,88
1047,689
675,813
391,548
233,351
403,547
270,159
765,469
495,359
141,894
18,578
1025,224
400,240
202,598
682,509
939,99
345,300
401,480
1028,1040
283,52
395,239
846,523
213,1053
427,703
318,505
618,355
64,34
455,317
954,108
663,754
560,232
715,454
929,225
824,1084
942,617
25,737
587,170
343,725
862,500
606,38
340,623
920,255
309,922
1066,630
793,1061
107,451
295,973
461,274
325,440
854,352
980,10
266,105
323,459
434,641
444,1077
2,955
646,68
3,357
912,244
698,622
809,174
679,921
171,833
150,44
447,432
94,54
802,717
365,841
298,404
1030,553
1004,321
1063,245
869,965
496,80
1097,483
100,86
998,423
137,51
902,219
563,310
503,602
829,185
364,1065
63,33
644,450
730,571
520,1055
425,943
868,467
515,693
784,122
180,155
1013,632
648,327
511,36
413,944
609,529
71,177
1007,764
75,594
216,875
93,494
104,840
211,414
253,497
1052,163
1046,20
987,1045
452,580
656,1022
49,584
655,769
713,103
412,157
196,799
165,586
1054,210
87,823
1026,376
169,792
251,588
659,812
761,134
242,537
564,164
797,328
521,549
947,1011
182,904
57,917
686,970
694,131
911,333
14,536
525,962
72,531
667,733
906,287
597,422
1075,899
349,115
892,636
482,885
167,1038
1098,1035
178,91
507,804
42,612
790,268
805,1074
532,849
101,544
651,539
538,747
990,441
781,508
1037,197
888,206
748,619
76,19
956,1064
750,785
568,820
599,39
604,1019
1027,708
138,375
305,543
130,66
913,338
1049,811
89,487
736,11
835,221
1096,371
927,1021
154,898
815,346
260,914
940,172
596,610
