u,v
677,121
421,99
394,623
22,185
813,726
1080,218
416,479
316,934
59,140
462,679
593,435
428,309
444,993
285,796
432,113
743,970
976,598
268,324
334,418
252,383
577,814
427,132
1033,521
19,868
1031,954
148,885
922,720
869,932
294,352
13,434
589,489
727,79
749,763
537,417
62,374
350,848
822,219
420,602
450,125
89,366
269,91
424,509
900,1020
315,950
1077,215
277,693
780,518
71,284
507,299
42,331
904,1030
41,389
1016,691
734,161
1094,278
107,941
966,723
625,935
635,947
785,1034
246,454
842,612
83,452
222,714
843,197
153,465
1082,665
752,355
443,141
50,261
1089,716
508,670
56,570
1001,634
302,337
407,135
845,490
983,536
747,3
873,622
75,499
21,347
897,981
495,72
11,595
968,242
109,1022
777,560
381,447
712,709
1045,604
1028,645
439,137
356,832
721,844
100,274
792,286
304,106
754,864
10,147
862,940
807,952
391,235
847,400
1091,917
63,956
515,1043
145,272
776,373
1063,1029
1009,175
216,606
1087,875
289,349
912,927
1095,542
988,550
173,556
503,1053
297,14
514,781
899,1018
617,978
0,156
1032,699
819,357
996,651
1099,333
770,415
783,744
605,386
45,965
1076,18
237,1049
1097,896
865,116
58,158
948,901
1098,162
510,764
359,826
697,446
992,975
642,858
189,513
214,81
361,654
108,445
1007,615
467,829
157,85
210,729
384,751
1027,419
1042,984
650,594
702,626
833,120
676,782
926,559
292,233
924,530
338,929
533,92
396,474
387,624
524,425
1055,888
167,449
101,871
436,791
115,76
326,520
423,872
133,262
601,937
916,998
211,653
227,756
480,405
571,867
267,546
671,584
578,689
209,982
669,655
1084,746
919,519
603,772
122,4
213,523
553,94
255,248
239,196
799,482
224,1093
609,801
1025,431
1088,44
67,555
300,664
160,364
65,673
1060,341
502,962
771,959
123,1085
29,804
755,463
28,583
713,288
375,151
939,491
742,684
245,590
839,437
838,401
811,308
945,27
913,199
327,957
881,620
779,97
705,265
652,1086
585,884
1003,722
46,459
376,739
725,825
472,182
403,973
87,348
540,275
461,311
795,25
855,48
313,180
1024,607
760,1062
745,961
1059,1073
701,1068
661,928
552,562
631,517
1036,526
511,78
797,1035
328,736
1071,464
1065,111
1057,573
527,920
250,47
991,986
305,958
810,731
876,719
591,531
493,201
362,596
404,353
979,257
656,406
718,402
910,1096
724,861
1047,314
874,168
492,696
1044,575
377,1072
207,522
821,836
412,128
2,787
178,69
766,243
392,618
298,150
889,263
163,238
281,539
1014,803
460,469
597,317
501,119
1054,690
505,1026
877,558
547,636
707,80
909,154
1015,789
399,325
358,516
143,886
54,641
466,43
37,487
1002,251
506,915
82,753
765,136
569,1008
592,16
878,367
688,7
660,694
138,541
