u,v
775,792
1011,511
67,306
698,307
766,990
420,591
1058,204
829,381
614,731
197,671
119,343
680,676
629,957
950,536
590,858
121,407
236,644
253,953
1028,46
364,393
736,283
944,596
342,411
821,763
230,435
989,347
240,619
567,358
694,313
621,1003
914,173
455,562
1017,1070
911,549
512,543
943,748
368,517
77,206
842,854
96,741
915,39
279,704
688,634
553,589
955,996
577,388
453,331
80,723
946,520
389,185
215,310
1046,467
570,1032
958,85
308,605
333,558
740,280
828,491
689,580
227,796
717,660
705,277
659,984
516,499
314,791
544,1006
608,353
259,632
157,575
444,897
662,976
683,788
509,761
691,899
22,1051
844,998
397,547
156,722
918,160
818,460
103,734
133,604
1054,1063
219,954
890,174
422,505
1073,57
783,465
805,224
539,361
54,1088
975,235
837,859
774,254
609,434
646,999
169,836
952,535
387,488
678,960
50,1001
464,470
492,797
527,400
816,274
929,142
857,1029
863,871
951,566
812,887
245,1096
574,579
647,429
561,496
155,650
759,261
789,122
881,205
631,1015
920,187
296,616
993,940
436,519
584,354
682,251
907,360
834,385
126,716
649,995
765,532
886,184
811,1
379,1009
238,652
817,179
143,643
417,883
825,201
304,606
1075,721
176,695
507,776
484,402
13,826
1084,1044
1010,350
1055,263
193,338
1048,233
290,298
276,638
808,242
106,68
1081,19
55,4
329,909
587,112
686,234
405,877
860,810
529,948
534,398
939,703
600,352
845,528
685,814
807,901
16,399
265,627
1019,1086
344,264
451,476
503,904
917,800
1014,324
861,374
687,356
824,572
463,468
1047,128
870,733
974,125
576,390
782,220
459,479
648,894
443,611
979,78
777,636
982,111
300,571
475,423
1080,1082
931,285
148,177
89,1043
431,645
633,362
799,394
719,630
832,189
401,515
1071,62
86,750
355,228
780,282
744,588
218,231
568,875
1013,93
699,302
396,530
406,961
418,981
795,1056
900,831
58,912
884,725
1098,38
729,293
328,525
373,11
767,167
1065,108
850,848
667,336
923,927
221,655
363,757
742,268
287,618
769,469
158,315
560,395
424,852
873,715
466,449
582,651
330,692
581,701
924,756
403,514
144,272
675,326
72,5
806,913
1026,916
903,598
592,404
427,745
737,413
992,145
524,278
930,408
322,1083
74,752
994,1085
1060,47
555,1034
620,349
1095,889
892,161
82,710
933,180
569,312
601,628
599,847
461,477
501,34
291,978
386,294
442,482
919,138
1005,52
822,196
1020,440
702,963
1002,410
165,182
1078,149
295,557
967,223
839,541
502,779
258,257
801,932
1053,1004
819,181
370,754
980,116
1066,30
578,383
473,428
712,472
926,154
214,753
69,762
416,586
1039,305
0,1022
1093,25
764,878
1036,412
98,281
794,250
885,624
726,1027
563,1000
635,351
711,898
747,830
849,194
8,518
778,170
288,252
593,637
452,997
595,1064
73,610
239,642
1057,210
697,303
677,334
414,1025
706,1035
284,906
244,833
372,1037
76,382
603,1040
942,506
681,462
804,941
872,1094
487,865
664,409
321,564
441,480
367,540
874,200
95,755
565,1031
956,117
1077,663
613,708
289,876
1091,341
803,679
556,430
542,266
730,237
345,246
785,438
21,936
425,522
27,323
1079,61
1061,211
727,195
751,790
1050,183
612,366
550,391
256,838
14,2
229,1068
75,781
728,1062
771,615
483,337
925,709
696,319
988,100
673,335
654,987
270,485
772,970
115,700
359,908
188,690
895,802
71,114
893,213
498,348
378,548
1030,56
922,770
758,262
972,371
813,207
510,862
384,457
340,786
1089,7
494,426
118,840
191,672
164,718
448,486
1049,199
787,208
1023,1059
209,317
1021,622
531,1042
1074,130
554,1016
1067,91
325,537
684,964
51,297
735,292
447,490
969,59
241,641
882,301
1097,226
949,489
607,380
640,1033
585,478
653,594
186,454
247,986
1099,6
113,101
110,971
526,419
225,171
1069,29
784,552
843,458
856,815
937,474
1012,159
92,10
9,3
151,724
327,559
357,1076
1045,192
749,935
248,513
456,471
339,551
269,87
243,1090
879,910
439,504
866,809
415,546
432,626
583,1024
855,827
217,665
746,273
720,1038
533,1041
508,868
318,497
97,739
853,902
991,198
35,773
888,222
905,131
947,146
841,375
597,945
835,99
921,102
1007,53
928,150
346,545
713,320
15,1092
851,43
168,538
714,959
28,891
670,376
896,450
966,109
249,639
760,962
1087,255
44,880
668,973
707,299
190,674
768,669
820,203
178,309
202,666
369,523
260,625
617,365
983,175
1072,140
938,316
377,657
271,267
965,446
798,934
311,977
793,172
105,738
481,732
693,332
1008,743
656,212
433,521
968,60
40,864
985,216
658,495
493,437
602,1018
275,623
846,48
232,661
137,500
445,1052
421,286
134,867
573,392
823,869
