u,v
411,873
551,185
746,650
187,221
747,1023
452,141
506,974
125,58
417,320
401,556
843,304
361,248
282,952
56,954
82,235
784,731
301,577
764,83
758,1073
753,738
944,211
540,683
750,811
233,862
590,960
1083,855
418,167
771,1052
149,210
661,547
840,463
339,898
677,529
1055,545
57,720
43,431
715,980
1066,290
310,563
526,986
344,1093
847,1046
566,969
70,510
371,581
311,528
842,1025
42,251
454,914
642,676
539,893
911,396
795,609
823,1038
227,534
461,717
797,1035
799,352
414,214
1012,745
432,664
74,367
1040,1002
825,450
930,419
516,413
420,96
453,524
273,805
150,543
360,863
853,968
611,1062
854,1069
627,139
75,198
1010,882
48,116
322,1077
1061,895
560,783
113,740
77,754
306,173
520,467
928,794
363,253
924,688
530,735
299,564
63,88
509,1081
646,834
50,634
407,215
25,844
182,963
782,595
369,1037
812,138
789,295
328,207
751,163
684,351
392,37
201,781
691,651
1008,1028
1006,956
435,482
647,225
935,274
662,602
1049,112
145,705
993,937
121,180
335,246
470,871
174,991
159,142
332,1058
177,656
496,573
826,614
589,950
888,100
237,610
913,920
86,118
199,858
1097,111
218,737
257,51
356,660
292,603
1018,505
841,315
47,293
397,555
846,24
835,519
460,9
955,1043
851,421
459,591
970,552
192,73
517,318
1047,317
550,604
1057,191
724,101
1056,259
279,131
613,203
615,922
1095,114
1067,901
917,779
388,945
136,1041
879,983
184,561
1020,574
365,217
462,294
718,892
512,759
1015,156
422,626
13,767
919,373
995,975
820,915
809,272
958,636
947,1084
60,802
553,107
499,234
423,243
585,925
97,45
267,98
287,686
455,137
502,89
536,337
607,722
719,117
531,503
710,1098
122,557
494,18
345,183
575,229
15,996
1042,739
592,856
698,554
35,836
808,918
66,675
278,728
333,1044
3,143
485,936
1085,222
997,239
670,576
932,815
899,340
541,1053
326,205
193,95
926,230
654,790
897,240
832,699
224,514
132,87
850,438
334,1001
258,479
228,507
817,402
803,260
900,208
439,880
999,433
468,144
904,933
17,458
1076,370
703,890
475,648
621,368
126,389
1,645
582,1080
49,513
508,583
830,375
321,796
269,527
807,291
157,511
355,906
472,76
314,558
451,741
593,270
427,533
440,437
643,657
379,1092
833,667
16,265
425,763
778,542
868,733
79,525
668,484
33,46
623,256
876,128
1091,276
711,1029
757,448
206,52
84,186
874,860
480,34
985,303
280,909
164,622
770,1021
103,978
1089,288
286,283
1026,938
140,298
261,130
1013,189
665,297
245,814
949,804
92,780
702,23
69,572
353,12
606,153
27,364
133,284
134,569
374,296
476,393
762,40
312,788
492,761
831,640
939,384
792,689
359,598
324,931
1032,330
372,216
605,638
600,1074
896,669
981,349
620,821
848,902
255,400
839,403
872,709
1048,875
594,378
570,442
404,966
362,466
30,772
786,798
649,828
377,1071
148,383
39,597
584,596
487,308
181,859
641,213
674,521
629,81
734,275
165,943
325,231
727,910
690,891
998,1072
390,1087
158,962
161,982
671,730
923,300
415,1019
444,916
696,490
907,385
94,977
673,941
1034,672
867,7
14,1065
716,680
987,679
354,965
800,381
497,927
120,692
894,562
252,631
226,266
38,979
644,327
1090,36
412,829
1017,91
942,190
548,1014
1000,268
168,474
386,976
336,22
493,903
639,706
29,522
197,5
55,348
652,410
478,61
319,776
700,172
1075,714
707,827
951,1036
152,865
971,721
28,1030
1068,302
477,1094
749,242
752,682
837,391
624,1079
905,579
549,973
347,323
628,376
612,209
866,428
160,608
285,4
1011,756
748,250
816,212
755,1024
599,861
806,587
343,845
238,663
220,632
946,1086
687,726
777,19
342,743
967,568
824,481
54,1027
329,685
793,744
179,489
870,601
849,2
538,10
26,263
697,90
921,108
449,469
457,249
1009,964
264,544
1039,929
912,331
1082,123
200,984
129,65
940,760
313,32
171,486
446,155
154,346
176,416
838,708
819,236
813,1007
178,241
501,21
1005,464
254,704
1004,889
500,135
515,887
188,822
1060,115
366,11
305,78
883,765
1003,1031
992,637
773,504
341,578
53,588
736,948
443,619
523,62
535,957
424,1022
659,387
195,394
869,701
166,445
787,617
316,712
175,498
713,989
31,518
473,801
71,426
580,409
281,338
666,1054
202,471
244,774
546,309
151,723
119,289
695,169
630,41
655,732
44,64
742,537
465,223
961,635
162,818
852,785
488,20
1059,625
959,532
80,791
219,105
380,653
1033,106
953,85
565,194
886,456
104,196
93,559
769,633
59,567
857,247
571,618
694,232
877,1050
72,810
775,398
681,0
277,864
1051,147
429,678
405,146
908,616
988,436
1064,271
1099,408
110,586
1063,170
884,67
447,1078
357,885
441,658
