User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_Ring,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_Ring,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
238,367,1.511406038764694e-08,2.387344111406586e-09,0.863591284257461,0.13640871574253904,1.3534496850672675,1.6143280115574097,2.967777696624677,NOMA,3069.2273605901087,7.907687967745885,3069.274953164922,1,False,NLOS,156.8501069881484,2.0653292759384488e-16,-2.1284284345920166,0.8231236514161535,0.005864668167345937,3203.6397179878454,17.925602104645904,3203.647528954274,2,False,NLOS,151.56659560160492,6.971728079424669e-16,13.896484879141228,0.44778448993304026,0.0056186516593488955,8.014661304347658,True,0.23742221572997416
458,306,3.494792790545403e-07,3.116284143270522e-08,0.91813086425429,0.08186913574571003,3.1789859220539043,4.888088910148166,8.06707483220207,NOMA,3942.347698458217,16.155477568629983,3942.357619637752,3,False,NLOS,156.15021950995265,2.426487447517692e-16,-25.724044687617376,1.160727228353175,0.004565807563967651,3744.0189262013146,14.656780168394793,3744.033213254141,2,False,NLOS,156.1734079767637,2.4135661280278977e-16,2.112842864449834,2.5582889318165667,0.004807668311974257,10.497843812847364,True,0.6453659865761656
103,496,1.81363918984515e-07,1.9819211719979168e-08,0.9014867118799815,0.09851328812001847,2.817928119640516,4.237774478763079,7.055702598403595,NOMA,1850.9026481014093,15.392588338263153,1850.927582350981,0,False,NLOS,143.7753867024823,4.192386653674266e-15,-10.219293475185951,0.8636853498455542,0.009764461323014723,3938.8844103967135,12.919494797812296,3938.9029357261657,3,False,NLOS,158.07692990596615,1.557065956350793e-16,-0.11916406100093499,1.5666596903642103,0.004569821839018396,9.614645145617533,True,0.5644562078722876
110,236,3.6944980917076297e-07,3.154367119822123e-08,0.9213361993586641,0.07866380064133595,3.2246602854958373,4.909884740017873,8.13454502551371,NOMA,573.2542157202776,13.160132403920766,573.3764717057749,0,False,NLOS,125.22511148064359,3.0025403465625354e-13,8.27004059290861,1.7470810385541782,0.031837036340814216,2810.825651510292,6.857195033481561,2810.884203335369,1,False,NLOS,155.98782654288334,2.5189372321280525e-16,-0.2906713391664149,1.9220735277425478,0.006403812342586376,10.686432094386692,True,0.6507636020410967
119,303,9.192150826779617e-07,4.4336052401238036e-08,0.953986819394288,0.046013180605712016,3.8984952412350253,5.436162159694129,9.334657400929155,NOMA,867.8697380007645,14.291754082997782,867.9357975496429,0,False,NLOS,131.58240388356833,6.946397178996074e-14,-9.881591309337578,1.1180411041802523,0.023157712028855512,3459.5250891092774,6.966350341082634,3459.5720912703314,2,False,NLOS,159.4465454862404,1.1359139978365537e-16,-8.03428735684079,1.6495668797804486,0.005203026293020599,13.166601199999803,True,0.7467725920743324
42,227,4.891661780961512e-06,9.823664698623464e-08,0.9803128964637788,0.01968710353622119,5.079934652845093,6.604407220522271,11.684341873367364,NOMA,337.41463401880804,4.74858525420426,338.02182629122103,0,False,NLOS,121.30337032464327,7.407351736749179e-13,-8.669785624340337,2.094766676075171,0.05781573853938384,2989.3176465126444,3.1712103041726127,2989.3973452539694,1,False,NLOS,159.24444353187712,1.1900237989504635e-16,-13.83257298278073,1.8317536186404098,0.00602144105394718,16.971828907261084,True,0.9347473498693891
52,466,2.822583616464934e-08,4.21010599800891e-09,0.8702024446554915,0.12979755534450846,1.7523418382486913,2.2214578288772215,3.973799667125913,NOMA,1693.464101788473,5.2923072525441555,1693.5787720680923,0,False,NLOS,148.32769162377684,1.469707253674561e-15,9.218857493505025,2.1280129779495613,0.010629100424708951,4108.144684840927,8.233499943063512,4108.178899112223,3,False,NLOS,161.60267742478203,6.914045886824928e-17,9.199039099283702,1.4600874109045943,0.0043815399361225235,8.263537861424021,True,0.31790397337007303
426,18,2.5514145854686897e-07,2.876110098593061e-08,0.8986937594600735,0.10130624053992654,2.9268305572019444,4.746711654686465,7.67354221188841,NOMA,3654.8846007963602,17.00361477793122,3654.89334828186,2,False,NLOS,154.3563356298506,3.667468877073373e-16,-13.874936401588897,2.6968140076465237,0.00492491808972036,1983.5232046550389,11.013290228483854,1983.5725173169817,0,False,NLOS,147.57765781198842,1.7467639439664586e-15,-1.7519826147340585,0.5624569232474518,0.009074761493991253,9.479755269070717,True,0.6138833769510729
81,328,1.1392780935718312e-07,1.4850000585981333e-08,0.8846850975914615,0.11531490240853855,2.5468270139716136,3.8214626927995923,6.368289706771206,NOMA,1359.3353953180836,1.757081525071102,1359.5340930715208,0,False,NLOS,146.7199971922788,2.128140421828662e-15,-6.039381253466223,1.2321413815805327,0.013241765522554832,3385.297159853539,1.6214363190748857,3385.3778840407494,2,False,NLOS,162.28554662401348,5.908065991223689e-17,-3.4443966099803545,1.2995230032769756,0.005317110773453858,8.849032759068564,True,0.5094631765416965
111,6,1.6152625104921308e-08,2.552970311292228e-09,0.8635183615123324,0.1364816384876676,1.3977411827786141,1.6801158105327532,3.077856993311367,NOMA,1941.210830063227,5.915128780028662,1941.3046435488288,0,False,NLOS,150.27098515564978,9.395101674615895e-16,4.132159336204296,0.8480087588822708,0.009272563145288838,2143.5360851133923,9.350432861302531,2143.5932116740055,0,False,NLOS,149.89214510905697,1.0251454514833803e-15,11.143355603439353,0.2876211378244232,0.008397339389344295,8.011973490260127,True,0.24622855946490937
