User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,ring_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
50,194.5111679573358,1814.0608843104378,1824.4592312368327,1.4639802673829707,0,147.80726817573301,1.6568118131086946e-15,-7.102601293504938,0.255303489414007,2.3540918649881462e-08,-119.99759391583665
51,-1790.8258500256763,1169.4779142837708,2138.8632067333583,2.5630844920646285,0,154.54129874913755,3.514553227858982e-16,-9.980651225131538,0.7399000923363557,4.376638791475312e-08,-119.99168906073231
52,1580.9172967139002,-607.0594410739803,1693.464101788473,-0.36663058424380174,0,148.32769162377684,1.469707253674561e-15,9.218857493505025,2.1280129779495613,2.822583616464934e-08,-119.99654136286054
53,-916.8610380237163,-71.88948226368872,919.6750843129696,-3.063344480437996,0,139.67810561648386,1.0769348679454528e-14,-8.461284726123264,0.9651235238089876,2.6530281413272865e-07,-119.70459748963964
54,-1095.476423170143,-398.5292588246688,1165.7161592175817,-2.7926812143458357,0,141.33589826215845,7.352079148531947e-15,9.004127569569569,0.6609330484034412,2.009815432689551e-08,-119.99824608328929
55,362.26803398499175,-1628.621100833668,1668.4258504734394,-1.351921290803258,0,109.7728803022969,1.0536878439571247e-11,-9.664782993900156,0.7615416903045377,7.521229108705092e-06,-102.39812164529471
56,372.0126016562927,1606.4318614269998,1648.944117063674,1.3432307287059437,0,140.07475951641865,9.82933299843011e-15,-3.138812182865036,2.983778150399148,4.245894146887967e-07,-119.28016360883204
57,-898.3954889573384,-594.4047034895727,1077.2332180681312,-2.5570856284588834,0,136.74490906306812,2.115967991035877e-14,-8.061926672796277,1.4216115415541952,5.2315673557825e-07,-118.94935248227588
58,-480.3762961795467,-542.8581924041318,724.8837168756525,-2.2952070905884896,0,124.26662522571965,3.7440141155253373e-13,-0.5544699138790673,0.4855532747497136,3.166861876491845e-07,-119.58492778283076
59,997.4393177171688,1455.504850461272,1764.4771356536137,0.9700129026667309,0,148.88650099620975,1.2922599964002047e-15,-3.803763612892699,1.357460571196606,7.561193542464242e-08,-119.97524137616482
60,1610.0114100457142,816.1723446901052,1805.0689839212055,0.4691808031358605,0,150.4015461573174,9.116862068058353e-16,11.622482688373962,1.7680922963963914,1.4005657110198455e-08,-119.99914817830128
61,-380.6565036096153,791.1587893280691,877.9701610370099,2.0192407383349096,0,138.13143616331806,1.5376460738460437e-14,-10.87074990240476,1.1061623834475036,4.794955406680418e-07,-119.10124558058885
62,-1075.5127332380782,-1098.2397219354464,1537.1591089389829,-2.345739683990852,0,138.47873229994798,1.419471803230448e-14,-1.5407377393706756,0.2641305769884764,3.757672721263574e-08,-119.99387204198013
63,-1950.097274409267,876.9269297659109,2138.195552284009,2.719001805853915,0,144.37645128396676,3.650521172276529e-15,0.542396095045244,1.8211854742751394,1.0337411601324154e-07,-119.95383660776417
64,1970.0563744208757,-41.706993573383265,1970.497803020662,-0.021167294971058646,0,147.2734603629522,1.8735011486820978e-15,-5.19542886871859,1.5884055153152004,1.2504312295299363e-07,-119.93262006586193
65,508.2367673195035,217.84914608192528,552.9582824264442,0.4049472859877339,0,122.48950061993807,5.637024702784557e-13,3.775530799490671,0.6739402193978076,3.2761954587669594e-07,-119.55721142824905
66,-171.6556021353968,-767.5384456104026,786.4991489089474,-1.7908200249789774,0,125.88106849851833,2.5816249530450184e-13,-12.464902148950449,0.316360728862872,6.751095476125481e-07,-118.3690636912633
67,-1837.409611528757,80.23619871595086,1839.1606585947416,3.097952272267704,0,142.1212803354983,6.135810897966297e-15,-11.264049943538577,0.7173289755159591,2.0552130755997748e-07,-119.82032676533079
68,776.005954779858,-651.4840946770505,1013.2209864935562,-0.6983870821395606,0,139.0108543790607,1.2557828916745588e-14,3.194662034947613,1.4046231905338062,1.0896424491906052e-07,-119.94873903596114
69,1253.8378451886551,-828.3382512852986,1502.7486817727429,-0.583820246665921,0,143.24584156965935,4.736045248720472e-15,-6.587274327077972,0.6427089810884344,9.442478542024523e-08,-119.96144973344565
70,362.3735501542311,219.11173843885524,423.4672877248942,0.5438368009142008,0,126.97744954721392,2.0056495262537252e-13,-5.720562401889652,0.7867211999814715,6.807325166484648e-07,-118.34637911072014
71,688.0562816892196,1094.429086269305,1292.7476442230557,1.0095481508474509,0,141.74055650881172,6.6979877530642815e-15,2.6723413145938437,0.2785758922385299,1.676095032719624e-08,-119.99878011021858
72,1572.3248421743288,-1120.3112960544404,1930.6223891237012,-0.6190786449298157,0,140.2358145663024,9.471495197003324e-15,-14.925401891541075,1.6977060487741553,9.211744044994413e-07,-117.33165912184843
73,-1466.453540089154,41.32182672221625,1467.0356091805247,3.1134220404459025,0,143.8157114543993,4.153640013897597e-15,2.782698565042376,0.5687571868214283,2.660764248397805e-08,-119.99692642782
74,1296.8103035776135,-611.3878896653124,1433.7057282073145,-0.4405520819746658,0,141.62600292723897,6.8770108141861195e-15,8.562867094251635,1.939576488900152,6.001549742237716e-08,-119.98438542497964
75,555.2192789681037,340.53916853438494,651.3335344076421,0.5501719019814549,0,129.737089488435,1.0624073122397135e-13,2.320265366991962,0.5305196576178139,1.3238346310768043e-07,-119.92454748861506
76,-1374.8380840207597,-634.1634180343297,1514.0485454723232,-2.7094111026588372,0,143.57248951432263,4.39289728383202e-15,-7.081310147014515,2.139248957623704,3.204072693140139e-07,-119.5755805730121
77,592.4687495642232,1818.3576821691745,1912.4444774983265,1.2558172522723836,0,148.1277258243455,1.5389603032831622e-15,3.2585030554476635,1.1767660224141283,3.172332322612606e-08,-119.99563159168562
78,640.789599070945,-814.330075385347,1036.21657097086,-0.9040994980952121,0,133.993153069169,3.987353070397459e-14,2.391764569290515,1.48788552116947,2.2559196943694003e-07,-119.78442022874438
79,-2003.1611769178642,855.2138209569562,2178.082959913777,2.7380866334296696,0,153.59965259112607,4.365507522185958e-16,0.5627053566305337,0.7247071432718437,1.4192034057510483e-08,-119.99912535892697
80,288.0313469956759,1783.7070752255934,1806.812936377749,1.410699254282173,0,150.5064608252813,8.899260455040336e-16,13.362066023602276,0.8376268643607362,5.36567365712949e-09,-119.99987496644772
81,-1258.59216871413,513.5547388701943,1359.3353953180836,2.754175338563023,0,146.7199971922788,2.128140421828662e-15,-6.039381253466223,1.2321413815805327,1.1392780935718312e-07,-119.94399323899142
82,-32.389255663072895,683.3865010604958,684.1536185054604,1.618156109545427,0,128.9485032043661,1.2739420694104743e-13,6.997339443321607,0.869353273415296,1.386449837995623e-07,-119.91731026743709
83,1568.9403990017715,1527.3958989199602,2189.637460324734,0.7719816597139915,0,153.73775837361887,4.2288683248308473e-16,-10.94333989564901,2.0705484238354672,1.500943926747526e-07,-119.90324652059512
84,194.75231779103333,1776.396908262865,1787.0406937086925,1.4615990955852456,0,139.4624956589179,1.1317498200354576e-14,5.256596459121207,2.2911177323123213,1.3307387418448604e-07,-119.92376531630865
85,-1947.227951137963,195.70781509939928,1957.0381300792096,3.0414231771521356,0,143.00714405547802,5.003634685939347e-15,-3.1320788248443776,0.6038671150365517,6.126156937817759e-08,-119.98373152403491
86,479.1285211365936,-538.7616893919898,720.9911911549614,-0.8439163446976166,0,132.59189237794317,5.505677418768032e-14,-9.606864015292977,0.7277690428466187,5.161098645049138e-07,-118.9743959478359
87,-1748.1920748216771,682.5603695952597,1876.7163314180802,2.769356583741054,0,148.22260248942166,1.5057045093845889e-15,-10.94839273109496,0.6124842959916209,8.382710540881935e-08,-119.96958892234757
88,200.5769998365512,-1992.9324992498387,2003.0005190787244,-1.470489941572586,0,141.9605254563604,6.367184791702862e-15,-12.551238634270286,2.4469775374220935,8.282580042205971e-07,-117.73139513416753
89,-367.16650830589015,-884.5881979173189,957.761726483236,-1.9642266700191675,0,134.6406040024099,3.4351017031855636e-14,-9.784108505991348,3.1499848091610465,1.8008754785385708e-06,-113.72311360401952
90,256.46447259722225,1328.3980400955002,1352.9284454967074,1.3800797978517862,0,135.1377259181737,3.063567179317871e-14,0.7458406121485796,1.416533485734728,2.2753516160333713e-07,-119.78078291910607
91,-231.93391208935677,737.2835884309671,772.9038939911723,1.8755740811071482,0,136.34463290346275,2.32026030215885e-14,0.47871405627715047,1.4141568302640786,2.0385915864501516e-07,-119.82316308935138
92,-1795.9660762180113,-1318.3288257903923,2227.888022283839,-2.508377963597549,0,145.64770185992307,2.724142451146193e-15,-9.798359788577448,0.5314000972065337,8.569481113222662e-08,-119.96822368159658
93,882.1590940508626,-541.0218769021913,1034.847495287788,-0.5501363724465984,0,130.45156570457763,9.012461646452337e-14,-1.4238789360179493,1.1675440670359574,4.1294189159298614e-07,-119.31620788173902
94,-1270.8928169844949,288.45839411785175,1303.2178626000468,2.91840104778718,0,143.56905352742004,4.396374166600525e-15,2.8642613508809887,0.3315925244497591,1.5810259097147182e-08,-119.99891455452564
95,203.92336634095122,-938.1397812491684,960.0473886751963,-1.3567560655808972,0,135.51906265663317,2.806039203650224e-14,3.094411948984296,1.5580840449062727,1.8277515044390157e-07,-119.8572870369726
96,895.121722652332,1310.9108168689183,1587.3657638200507,0.9716909465950041,0,144.21031749938052,3.792872554317097e-15,2.647232258543794,0.4641074542076805,2.107371274721379e-08,-119.9980717204047
97,-1841.7904719437001,-923.6722780263033,2060.4277759089005,-2.67673953641505,0,144.5260517548239,3.526913630690902e-15,4.890790184814099,0.6380327962451099,2.1577489103930756e-08,-119.99797844741997
98,-474.805944458154,1684.3706547502634,1750.0129106599845,1.8455560502418038,0,148.7188814554365,1.343110840706332e-15,5.5082387447166585,0.9560071368979899,1.8582542058401252e-08,-119.9985005928149
99,127.02810042668914,-1244.1215840099696,1250.5897225299307,-1.4690462870705627,0,135.609323778956,2.7483220490584378e-14,8.419532328469206,1.2181427338145947,7.660469250380723e-08,-119.9745888755686
100,955.5803269235015,179.33348111907503,972.262443300939,0.18551188948379607,0,134.80579268746695,3.3068974805422516e-14,-13.903286836686236,1.694781042757818,1.527524923188459e-06,-114.77121377499692
101,2044.8357798260106,298.54216179434917,2066.514163712771,0.1449738410025858,0,143.76759018799467,4.199919643705948e-15,11.89290034413414,1.0882543113462821,1.793518537277205e-08,-119.99860322578152
102,-1178.4761476382453,1349.4991431233664,1791.634440348527,2.288645255544444,0,145.69768259960745,2.6929713932688236e-15,-5.700439323789196,1.0976891098163097,1.0980375492381155e-07,-119.94795085039527
103,-1599.3413935122644,931.6371180599542,1850.9026481014093,2.6141305022554016,0,143.7753867024823,4.192386653674266e-15,-10.219293475185951,0.8636853498455542,1.81363918984515e-07,-119.85944720008644
104,85.69792772770462,-298.93015204256506,310.97165564889343,-1.2916021126952597,0,93.72276429819476,4.243493782390516e-10,-8.39602779171173,1.228872968223964,6.655338753319871e-05,-83.53561630405174
105,887.8753533250314,149.27619123334702,900.3366172222387,0.1665696120643881,0,129.22665469148532,1.1949081708003876e-13,7.3649847019542065,1.9379772578080983,2.8692388763830507e-07,-119.65642182600928
106,1421.093257720899,1721.7684442245911,2232.4857497120483,0.8807771203873821,0,150.82454382162965,8.270763792411623e-16,8.506584227176576,2.0538756727747787,2.2182870735164875e-08,-119.99786345041487
107,-985.6020359937303,1319.5323262081681,1646.9902650784934,2.212331565428509,0,145.81755937747226,2.619654772779803e-15,-3.328478494223942,3.6614163716524537,2.7491287202904535e-07,-119.6835845803431
108,-505.1477148144722,715.580976309125,875.9168610306596,2.1854888747295376,0,133.68942323844496,4.2761967209314874e-14,-3.378893307724396,1.5673463126213265,4.782318207420854e-07,-119.1055213607628
109,-373.93584437374676,1912.3475668053038,1948.5638896309438,1.7638974538746781,0,145.36844832141622,2.9050604099578072e-15,23.151728002316382,0.9018833607901358,3.381750464408672e-09,-119.99995033334123
110,560.381042120989,120.80349114352973,573.2542157202776,0.21232457815811864,0,125.22511148064359,3.0025403465625354e-13,8.27004059290861,1.7470810385541782,3.6944980917076297e-07,-119.44433173166772
111,-927.3867397889162,1705.3601735757898,1941.210830063227,2.0688723775721347,0,150.27098515564978,9.395101674615895e-16,4.132159336204296,0.8480087588822708,1.6152625104921308e-08,-119.99886704179497
112,-1403.6431597728408,-1646.7045193203144,2163.7582799210804,-2.2766793318570033,0,148.22600852498786,1.5045240954497885e-15,-8.820582518096044,0.3056523984550494,3.2730791508073106e-08,-119.99534987315508
113,1211.2051343758721,1680.6347810022855,2071.6059337270385,0.9463235183190872,0,144.1279817033802,3.865465750971767e-15,-18.991682973077946,1.722840957189448,9.537405573866893e-07,-117.19052806507719
114,-517.1209324602703,-2144.701442178231,2206.1637144305414,-1.8073958625288216,0,148.4403490832164,1.4320727855231271e-15,12.497530328653491,0.6598263181133407,5.9229172272027696e-09,-119.99984764804886
115,1776.6800987061742,-1104.3253456426653,2091.9193679889704,-0.5561266798232245,0,146.36282155152665,2.310563161322545e-15,-6.688227034848521,1.070020328850697,1.1108676070364935e-07,-119.94673487642578
116,715.0534302530907,1810.6042377736076,1946.6867015419966,1.1946723277246896,0,144.291914406976,3.72227589001229e-15,1.3232779011236027,1.2751634618399517,6.68045810376603e-08,-119.98066120089506
117,967.3190186359172,-171.1447938562366,982.3424170210955,-0.1751147336309418,0,133.35307436609438,4.6205381818496533e-14,-9.625097064561588,1.7011393576078535,1.1074930957728666e-06,-116.52369311619374
118,852.6490345647818,-1240.9220257008333,1505.6220807406198,-0.9687743483210672,0,146.04022605230753,2.4887277754672034e-15,1.3097453093126294,0.9578457815070496,4.109576060234025e-08,-119.9926715541518
119,98.67525787449259,862.24188927523,867.8697380007645,1.4568516868393424,0,131.58240388356833,6.946397178996074e-14,-9.881591309337578,1.1180411041802523,9.192150826779617e-07,-117.34013900108823
120,1247.8240380052052,741.9288614685013,1451.7311270698726,0.5364232806428639,0,136.66991598809614,2.1528233795181735e-14,3.470568771049277,0.6109486952926364,6.011467503064556e-08,-119.98433386817328
121,-1370.2452914104306,835.8565298358939,1605.063331180972,2.593848968787098,0,144.8144688853088,3.3002976599663973e-15,-4.2594518314555705,1.5019069445918256,1.408938941526229e-07,-119.91463235854654
122,822.2288620887371,1237.2662220342615,1485.5598291010274,0.9842585247092378,0,145.43659790034295,2.859829949367131e-15,-15.031406133265353,1.752638202507247,5.289720015719403e-07,-118.9285403295831
123,695.8793053265779,-1430.4546069636135,1590.738316054915,-1.118027764857086,0,141.40529238439493,7.23553688115631e-15,11.822235582726766,1.6410209976458296,3.578802563339248e-08,-119.99444119012136
124,-996.7192124488699,434.89408298290886,1087.4658853859466,2.7301683842822086,0,138.58208098903967,1.3860915025869038e-14,-1.3176860490481668,2.081006472083864,2.851370708651287e-07,-119.66052532170856
125,806.9876202305386,1766.0167541493952,1941.6601646894117,1.1421748971034364,0,146.9139013533696,2.0352129841297042e-15,21.706805001681968,0.7756105476188773,2.8748049813630757e-09,-119.99996410786487
126,-1965.5840762748,1001.6696971073858,2206.096766465211,2.670291320331547,0,142.86652892241204,5.168292775366272e-15,6.578388281305091,1.2935844698459247,4.360626932731993e-08,-119.99174970273616
127,-794.5531491230322,1977.022713851872,2130.711974403755,1.952934213632325,0,149.88591857577725,1.0266162692095925e-15,0.8028063185897321,1.2350226209063493,3.607768543346399e-08,-119.99435090132374
128,307.4263595573868,-1405.4092425287954,1438.6403669910246,-1.355443320815745,0,135.63057815583946,2.734904617068806e-14,12.038844523074488,2.02735200358804,8.384130444405179e-08,-119.96957865512982
129,-717.9304859100856,-675.5635342506052,985.8043778601616,-2.386588524242422,0,133.21084533911016,4.7743633329032517e-14,9.258122238634739,2.648412308305339,1.9931373090698613e-07,-119.83081110986737
130,-803.44212747085,-2200.8690018600023,2342.9348295552586,-1.9208212765557555,1,154.22360130782639,3.781288981795034e-16,0.7998660440051273,1.6344897091646724,2.898737060252322e-08,-119.99635229625271
131,2067.9898873162565,-1982.9714821870593,2865.093030463312,-0.7644140269966695,1,150.264492525262,9.409157699753466e-16,-6.942193558244799,0.4364253067726083,2.9771106580825924e-08,-119.99615247123253
132,936.7799010483715,-2811.302451504174,2963.271512508021,-1.2491485128194653,1,158.8350638926495,1.307656300766448e-16,3.2788284417124274,1.0155974569347088,7.962088270354506e-09,-119.99972468839286
133,2226.5216923768266,-858.1205664248557,2386.162138905461,-0.36786463063319036,1,146.7859818951773,2.096050831171338e-15,-6.394307675439487,1.350607672095974,1.2910572517016566e-07,-119.92820722664455
134,1085.0752404456966,-2147.7289610670077,2406.2684737232157,-1.102981586143078,1,151.1718832509028,7.635046297998808e-16,-4.0347135297717,2.875270122339509,1.264212748350383e-07,-119.93113841519003
135,-2499.310695817487,-426.5644411441629,2535.450882323758,-2.972548633315444,1,152.3771126118829,5.784805198608136e-16,4.013732488578842,0.48735838648811647,7.384246550656287e-09,-119.99976319828205
136,-2081.504744647707,-2153.636753902655,2995.131594730235,-2.3391643541815403,1,152.46447384461052,5.669602555928506e-16,5.38247766274946,1.2441548657563846,1.59414149695803e-08,-119.99889647324316
137,2276.9351523455725,1370.8417441816507,2657.7510747957467,0.5419296598206321,1,154.47975461044518,3.5647127456544396e-16,8.656661114195597,2.826899511072184,1.9701059584007275e-08,-119.9983146922723
138,2204.174111259406,-733.7459539591786,2323.0941947535525,-0.32135086177577615,1,149.85264216099782,1.0345125983612614e-15,-0.7200462326209814,2.7029506401162835,9.445138235849469e-08,-119.96142810939695
139,-2948.387518428551,625.5539587032611,3014.0183665788422,2.932524783532078,1,153.70010008785707,4.265696879288304e-16,1.741269589363056,0.3924567082069454,6.633202762838484e-09,-119.99980891732912
140,566.5212249303436,-3067.7176796395447,3119.5894057182604,-1.3881818302593383,1,158.98127842636245,1.264364103659474e-16,-4.025458027398671,0.6642131543817145,1.1871796740877421e-08,-119.9993879504074
141,-410.05035992512734,-2513.3412250452466,2546.571304948414,-1.7325209549099034,1,153.99700243726184,3.983820446766588e-16,-2.428106374558503,0.6791004779616391,1.792624109175915e-08,-119.99860461835367
142,2521.9959486259595,1792.9338162523966,3094.361846059238,0.6180163542773787,1,156.93966086543003,2.023177159623421e-16,-4.815945335027542,0.7805019332227897,1.9328057394749565e-08,-119.99837789255879
