u,v
383,942
832,252
527,708
111,510
419,208
509,547
700,654
694,165
612,779
983,48
12,244
476,864
298,848
181,1086
673,883
1028,940
788,739
640,724
721,142
122,1036
172,488
486,257
714,539
590,76
232,368
531,692
138,617
124,453
248,330
522,719
460,268
1076,91
258,380
941,46
906,601
753,331
149,729
185,1060
411,896
271,355
174,413
865,29
733,120
1084,67
220,389
504,822
978,314
665,92
1043,53
448,243
698,144
682,190
30,511
1087,77
191,474
396,1001
238,564
856,604
690,544
412,316
530,955
425,911
1097,675
148,1020
397,300
472,879
959,152
958,98
204,390
279,164
499,823
421,922
579,1090
868,70
259,362
771,1031
873,103
919,219
576,801
731,693
218,1074
116,1081
506,821
902,440
824,502
1064,84
127,434
231,1058
21,520
312,345
810,213
610,780
533,807
886,180
1030,63
214,196
315,1011
996,317
837,580
443,1035
500,266
363,944
79,758
1014,487
677,573
969,583
429,898
1069,23
752,114
323,327
830,689
1072,64
515,933
471,845
537,790
494,819
377,828
475,177
1096,115
982,139
889,716
1042,153
838,512
1024,284
565,335
881,83
989,34
681,296
578,45
17,652
566,992
391,484
548,678
404,930
493,370
199,399
365,431
730,709
39,446
645,503
585,965
322,762
373,947
602,1063
245,1054
657,742
726,195
438,384
829,278
519,381
221,288
326,1006
230,382
290,1079
783,274
598,786
481,637
407,926
62,910
769,641
540,552
903,375
877,94
308,184
485,720
872,235
545,505
767,51
763,584
478,860
759,888
618,193
808,106
892,603
803,912
286,1040
22,594
242,207
341,567
882,140
462,884
1088,16
680,289
360,836
723,507
842,607
915,439
354,960
1066,751
217,1071
414,444
171,686
3,473
282,791
878,160
302,1007
228,1067
186,167
745,310
201,1077
949,58
651,630
632,778
976,161
999,562
921,234
535,28
119,1016
69,768
267,1049
225,387
357,924
457,117
295,711
664,187
236,405
497,437
329,215
313,1012
834,616
741,406
870,529
627,668
340,309
209,402
703,150
866,275
395,937
939,256
815,211
932,369
756,400
40,727
374,87
394,303
661,674
814,624
636,757
1070,55
554,804
687,183
305,1021
817,131
750,468
586,765
239,1057
849,74
557,311
158,422
963,212
349,956
188,621
392,936
361,948
27,514
287,352
246,162
793,569
456,291
332,988
1018,260
163,420
901,925
371,943
985,110
850,532
324,364
534,350
524,812
401,827
737,129
787,386
516,417
671,449
496,835
987,676
799,625
321,1010
343,885
466,699
773,182
492,846
705,572
1078,18
265,1050
31,465
320,1013
388,501
336,701
179,89
792,581
198,587
1093,20
356,306
995,113
644,26
1044,24
479,871
1004,189
433,764
1073,78
253,1053
1017,137
1025,666
743,688
683,130
760,112
1055,47
285,1041
206,577
118,464
806,93
611,900
707,608
482,270
649,774
255,991
560,37
1080,570
264,950
467,254
706,536
351,964
697,307
629,679
409,923
620,194
151,789
73,470
755,495
1085,132
1005,32
19,90
927,378
840,993
1092,36
684,736
454,292
800,273
347,971
393,938
33,784
1094,82
166,410
660,226
508,250
655,696
428,904
931,222
367,418
600,998
339,975
713,646
1098,88
126,858
749,986
740,272
893,451
855,595
9,813
887,538
346,974
447,648
556,802
432,897
748,734
143,1059
643,717
953,348
596,227
934,344
891,135
854,95
735,1047
483,844
981,65
441,847
463,606
895,123
609,669
546,631
876,128
738,423
416,372
1033,102
653,455
656,628
10,754
1082,80
338,318
525,809
1039,145
794,216
571,49
599,605
658,691
178,859
1048,379
54,424
852,175
480,294
831,619
1099,6
1075,85
796,908
574,59
905,415
962,293
1046,125
299,1032
972,334
430,805
592,229
1065,916
695,452
639,170
458,890
57,973
297,555
398,857
561,744
436,722
1022,56
224,1068
71,746
667,1009
523,241
568,240
68,591
333,593
728,1015
725,461
1061,38
498,818
1027,134
408,772
966,276
766,489
427,1023
251,825
841,263
358,304
1026,156
169,782
839,613
1095,929
952,81
582,798
747,633
951,521
233,659
588,60
517,445
785,107
1083,11
589,797
880,97
526,777
984,154
86,96
781,100
945,342
249,477
970,8
450,894
1019,157
105,469
1062,109
875,121
1037,52
775,281
459,853
1091,108
1034,1
1008,101
1051,328
862,541
776,874
623,277
914,597
575,237
1038,147
968,159
957,549
490,269
811,513
851,168
634,826
635,1029
42,542
366,913
14,861
961,403
50,146
1003,301
442,997
614,197
715,917
1000,650
1045,136
72,551
426,909
833,491
795,626
337,980
283,353
990,75
670,622
685,104
718,528
1089,44
359,702
41,712
543,550
558,35
1056,141
967,203
435,867
770,192
133,642
202,247
704,732
262,1052
