u,v
309,27
1091,480
958,694
942,482
626,17
1096,397
922,271
665,358
214,21
726,258
150,456
279,752
1017,356
781,733
493,808
457,259
19,10
242,881
297,287
875,687
936,949
419,73
745,460
765,68
790,22
603,127
329,873
485,158
246,163
138,62
950,312
1063,596
79,394
924,105
517,785
568,1030
777,232
550,614
103,454
782,322
270,204
327,1095
594,199
587,620
300,523
352,969
1015,283
933,760
858,118
652,225
294,174
520,664
754,500
144,1055
268,737
368,442
591,323
187,39
910,698
929,1037
762,166
583,31
495,408
465,248
241,952
197,990
81,766
552,198
489,543
330,401
446,218
997,151
129,815
772,540
727,40
410,396
211,398
11,755
827,509
789,1083
1074,206
857,411
1001,559
896,325
547,29
577,843
1,288
865,385
221,994
868,710
448,424
54,662
685,553
683,130
970,243
111,1002
639,104
941,384
806,979
405,124
49,1033
690,992
635,1029
566,828
363,135
471,545
143,1007
505,140
190,1059
882,65
302,682
959,1042
718,544
483,817
153,263
289,692
131,680
531,273
723,867
349,18
800,281
245,152
775,536
435,528
320,1013
366,845
108,572
524,913
609,24
787,1060
670,668
995,669
185,160
627,853
1099,507
339,1086
554,400
494,386
968,1079
561,513
705,943
346,844
286,275
878,113
181,491
459,630
37,1057
556,948
332,938
313,584
643,36
931,569
371,744
756,91
866,212
337,159
1076,717
4,1085
224,222
290,154
472,234
963,1035
707,956
239,944
77,375
792,344
833,864
811,797
393,819
984,203
361,608
421,724
383,895
651,581
640,622
395,674
1092,937
82,1008
35,276
793,157
967,415
285,141
115,342
476,860
763,156
132,532
658,757
921,809
582,580
610,293
903,189
1082,798
443,654
201,369
429,145
407,529
7,147
589,109
450,818
462,67
533,1087
326,974
64,696
893,691
934,378
1026,625
905,1068
123,451
98,595
576,439
636,633
966,549
137,301
661,44
231,688
78,1067
1062,1058
525,909
101,284
196,403
354,80
299,894
315,6
945,379
85,487
799,597
478,807
1004,619
100,328
92,1012
932,318
305,884
1019,250
370,1021
1056,802
498,604
267,911
837,120
850,58
228,56
1084,193
458,562
164,947
962,1040
117,1041
700,779
655,420
612,1072
632,1053
870,558
426,511
1089,898
321,1098
1038,52
195,380
1039,780
5,1006
373,345
15,835
90,353
1003,1011
404,142
814,75
649,774
915,560
121,390
207,823
927,83
747,413
555,588
855,693
839,1050
834,362
347,616
432,964
795,306
743,194
425,801
479,304
59,574
428,387
28,1094
60,1071
906,1075
957,890
831,165
265,812
537,601
392,1073
892,514
1024,382
961,926
351,266
586,292
208,988
310,107
215,930
720,183
504,822
264,227
731,980
657,229
506,871
914,291
842,112
25,269
162,923
496,1032
76,904
253,778
758,897
684,114
409,960
1051,879
602,470
1014,237
1048,607
445,590
217,303
357,535
240,742
856,571
492,399
499,736
704,464
999,38
730,641
769,20
526,434
617,1054
703,106
592,971
508,1010
338,1077
340,63
575,469
877,624
230,355
1061,804
618,1049
721,732
728,975
515,47
126,613
1093,821
169,94
490,422
30,709
1022,846
