User_ID,x,y,h_linear,h_dB,LOS
0,-2854.025472116383,2350.9078051137453,7.0752755194315e-09,-163.00390531784868,False
1,347.1626976677975,-4452.746747055479,2.733643711665491e-09,-171.26198497079469,False
2,-4519.8644613232445,284.38046474164406,6.266312999154171e-09,-164.05837230861405,False
3,1372.41247195372,-1080.615878830636,4.835788330296351e-08,-146.31047472734207,False
4,3765.3919816699645,933.7416099550728,9.575257666463048e-09,-160.37608353938134,False
5,-3427.7173941029014,1178.3963892846114,1.3555778987788091e-08,-157.35686968135266,False
6,730.0483904402588,3326.3703180595053,1.1224214732441395e-07,-138.9968032817782,False
7,3364.9390131411924,680.6827810759365,1.1154264426369133e-08,-159.050402613292,False
8,-2423.9024529911885,3153.175854645057,2.7423018115023613e-08,-151.2373782576436,False
9,-4682.991356042791,-1100.5403086870965,3.444517291148589e-09,-169.25491132519295,False
10,-312.3867383993797,-4504.440855359658,1.9291919592206327e-08,-154.29204091437006,False
11,-1853.9612086633106,4491.533329093208,2.53732826647593e-09,-171.9090442791824,False
12,-4167.975634758938,-2370.1492905604764,4.622798205931246e-08,-146.70171338838338,False
13,-2712.532493656045,-1735.781489599323,5.564237706499193e-09,-165.09032562059744,False
14,2500.959712108504,3793.481194890639,3.5979972251807647e-09,-168.8763697637417,False
15,-4205.685846293005,2443.094253866623,1.364229466340628e-08,-157.30161482033918,False
16,-3896.1677654458667,721.8227444360659,5.405629861962779e-08,-145.34291321784482,False
17,-2500.2050958220016,-236.04933361135625,1.8646211111356763e-08,-154.58772224709807,False
18,-1365.2450722316248,3597.899173597464,6.129453053825974e-08,-144.25142383209075,False
19,4629.219377253422,283.5899047640146,1.0637183290220243e-09,-179.45530539062622,False
20,1095.4451741285122,106.35159274342624,6.063636236980369e-07,-124.3453228817185,False
21,-3067.0838223199257,-3458.7512934090646,1.8855654895648333e-08,-154.49070694163552,False
22,-3603.3977243533286,-2240.7309696642474,2.0020615559977793e-08,-153.9700176375583,False
23,-2265.459855768232,1505.6651564436156,3.836928074126966e-08,-148.32010046433277,False
24,3440.387046398966,-546.7163574075032,6.59374323920756e-08,-143.6172276381139,False
25,3182.2528644723598,3313.6315662354696,1.5848759924706055e-08,-155.99954623253979,False
26,-3348.737865989015,-1961.6914398707609,4.923661732174171e-09,-166.15247190391818,False
27,-1669.5799420791495,1068.2454345228502,1.85027271380236e-08,-154.65481568875697,False
28,2684.380752617734,-2438.5766662691553,1.4865242731752827e-08,-156.55597560878567,False
29,763.418255968661,2026.6039483562204,2.4573716344947257e-08,-152.19022972671013,False
30,-2807.050870043423,2980.208135149527,1.8211480396922472e-08,-154.79261805352675,False
31,-3510.2161441354856,1181.9949007111331,2.2618894697957612e-08,-152.91018842340347,False
32,1332.5472263117497,1461.152110797738,5.363179833592962e-08,-145.4113908553881,False
33,-1987.7147181133232,-4400.158652266241,3.516202598381594e-09,-169.07605229345648,False
34,3431.3614163282923,1341.4880495712462,5.2523957803149637e-08,-145.59268575639987,False
35,3965.9188517823745,-765.1263952990361,1.0215465093414711e-08,-159.8139868902533,False
36,-3278.4002997397292,2456.7823738005573,7.292923641816244e-08,-142.74184757162035,False
37,-4444.279624162673,849.7112602883415,9.242219814497477e-09,-160.68353437627286,False
