u,v
944,532
461,137
243,290
1075,588
836,1094
494,372
401,535
855,1085
721,583
1061,853
166,547
624,912
933,257
789,251
722,1070
918,931
248,750
105,1062
342,35
376,923
1069,543
1067,962
345,159
371,46
218,1093
175,517
64,496
285,460
256,715
960,132
61,815
421,370
893,568
327,41
506,552
890,13
10,195
829,682
989,394
307,581
119,706
378,788
276,503
984,181
1011,501
935,582
955,754
803,969
325,787
724,834
728,170
646,771
8,1079
431,590
695,287
240,107
262,360
452,1000
793,674
168,719
617,334
875,540
449,379
258,149
1046,819
872,63
688,104
413,1049
821,212
146,385
934,1065
475,442
368,630
265,151
326,670
487,51
828,686
746,757
681,796
1024,727
832,1038
157,179
19,1044
868,5
945,68
416,176
883,77
75,998
586,353
297,561
1029,1034
71,420
215,185
841,929
639,361
761,178
69,1004
478,1031
204,1002
800,619
990,718
172,122
275,87
294,422
350,699
322,589
1009,530
197,1020
885,88
988,1057
1053,110
953,1060
351,1025
528,764
344,678
627,43
869,357
242,964
6,913
737,117
701,1052
608,1007
811,812
1080,817
770,11
145,777
386,477
48,892
637,133
667,874
233,553
549,95
483,302
1001,967
1081,897
241,489
418,236
762,474
291,1017
768,188
629,373
579,292
597,653
148,432
826,348
280,864
467,999
91,1006
62,708
319,1
689,470
463,140
393,226
659,245
949,831
349,462
943,491
23,402
135,899
655,456
103,647
1077,267
1010,7
144,849
169,958
255,469
905,526
755,1088
663,1091
440,1063
510,246
820,49
833,340
666,734
202,920
205,700
111,823
710,782
93,4
296,447
21,628
662,479
673,358
260,250
545,58
554,921
254,954
643,27
232,270
837,861
228,222
239,620
572,805
272,268
141,807
987,601
277,537
882,163
86,333
904,671
571,850
392,143
206,786
18,622
317,136
198,758
567,488
878,52
648,735
863,551
279,616
668,515
419,1058
684,94
779,511
221,150
922,66
391,26
649,194
613,898
559,54
888,866
468,1003
957,193
300,657
485,138
114,330
235,560
871,1048
848,697
16,906
531,299
269,593
645,427
938,435
321,896
507,665
529,446
397,908
1014,220
780,635
443,1005
741,341
696,72
797,924
31,925
744,286
298,1074
939,995
873,963
534,187
231,160
711,293
519,970
644,223
677,209
0,331
284,516
781,388
454,603
907,902
1039,219
595,263
412,830
816,527
1008,772
308,856
451,522
514,429
927,50
965,1072
32,73
592,332
937,216
842,381
17,171
271,324
765,650
42,798
439,38
389,230
525,403
1012,569
1050,664
192,109
982,615
311,975
518,428
108,802
113,749
941,846
992,901
314,424
1018,281
974,106
919,612
891,822
273,584
318,213
857,1055
74,174
34,717
423,224
570,556
607,398
773,406
264,165
991,366
747,405
738,940
466,81
352,383
1096,486
997,225
903,1076
993,845
1090,813
709,153
598,867
533,713
563,362
200,980
557,558
618,745
847,550
283,1073
541,1045
409,675
743,672
504,47
1035,374
546,482
658,852
730,309
139,642
173,455
473,827
808,453
83,450
210,90
1095,1028
884,20
278,596
237,3
693,825
142,183
966,490
776,400
705,1040
739,818
895,909
407,1054
631,426
36,367
217,186
59,1033
177,609
238,196
375,118
577,679
733,932
261,512
259,683
508,441
53,760
396,914
698,249
500,585
1071,126
310,676
692,775
