u,v
1081,81
670,617
696,764
604,510
77,517
1017,172
354,246
687,562
686,426
596,798
349,652
10,63
171,911
767,518
750,447
925,210
500,1086
703,780
795,198
837,371
977,104
934,133
334,25
769,191
718,118
734,471
1063,381
930,544
305,65
566,914
1076,756
188,83
882,899
618,826
937,286
886,222
602,976
516,369
372,532
543,908
954,204
1051,164
69,85
1052,129
833,350
456,503
754,444
33,257
43,441
1021,141
1026,256
615,612
66,955
683,258
595,801
29,399
778,428
96,736
874,243
224,336
997,332
15,491
913,320
16,87
644,284
523,412
1007,382
61,76
889,255
797,419
1075,116
956,263
674,437
651,948
578,460
950,1006
725,488
729,220
609,313
664,941
46,74
40,430
883,314
749,463
1077,692
393,554
21,673
730,477
961,993
788,427
946,119
996,187
843,1037
910,282
107,870
1034,168
957,622
102,117
688,1001
1031,190
261,110
303,134
161,41
705,541
702,1030
1016,146
538,540
784,443
1019,346
93,0
876,791
653,624
933,242
768,211
669,479
467,610
984,100
2,775
835,395
4,992
616,845
475,577
56,108
979,250
967,285
534,385
869,226
766,115
684,580
593,480
114,863
827,229
697,290
264,542
367,244
952,269
330,771
123,292
101,353
981,323
333,120
822,397
283,677
608,297
89,1062
733,468
564,785
814,173
755,752
1078,112
900,325
1035,379
525,555
724,773
654,458
454,531
904,322
620,819
289,701
53,839
928,526
338,1097
916,143
73,268
866,331
201,472
348,643
592,851
343,821
519,1028
903,218
607,732
150,902
533,792
815,779
739,897
920,316
811,409
1004,386
805,186
859,831
777,1018
668,455
394,462
985,1083
1079,1099
1010,84
1056,51
31,657
665,309
627,310
830,144
848,278
978,378
990,380
820,179
390,482
691,559
234,91
915,318
763,202
384,709
924,137
630,432
675,583
406,449
239,708
629,485
17,125
176,527
445,157
892,306
490,573
747,464
681,299
58,418
48,862
715,511
873,329
836,392
679,436
502,803
1,521
113,699
972,182
921,225
506,1029
79,989
560,786
1084,377
1009,203
852,265
1082,291
423,240
758,221
656,219
214,880
762,438
753,1036
1041,676
625,487
552,893
45,159
279,97
614,743
655,515
321,499
59,359
698,166
78,192
832,138
1071,429
966,245
1093,1091
587,572
54,127
731,473
601,781
621,759
1059,158
493,421
273,817
970,238
205,152
1040,181
1046,75
942,274
1089,64
959,183
57,411
524,929
38,407
345,140
744,276
856,365
302,80
793,425
693,576
422,509
628,757
872,62
267,495
666,631
751,446
501,1067
1014,1085
671,584
558,387
809,405
877,271
982,324
637,707
287,823
489,311
496,170
714,658
215,825
237,355
408,722
1033,136
640,461
293,1000
154,424
813,398
32,71
737,12
648,828
713,567
13,741
1047,165
1048,130
735,335
659,605
55,72
241,37
253,1094
847,103
50,106
49,1044
586,476
599,922
196,178
960,156
891,968
304,772
717,514
1060,99
197,645
403,512
111,987
270,86
415,315
636,710
135,944
1038,452
746,451
465,163
694,413
88,213
923,520
148,227
459,376
450,547
988,231
362,470
14,281
504,374
131,448
230,180
726,505
613,964
414,1011
1090,638
1095,478
368,635
810,184
844,344
1070,3
800,417
561,373
926,404
1008,28
878,327
1022,1024
550,400
298,435
396,589
932,312
600,742
569,498
1050,295
896,8
1072,341
1039,402
1074,5
761,439
641,383
275,155
260,35
579,804
142,147
881,95
594,1066
857,375
328,678
611,508
565,868
760,308
124,1064
574,855
807,410
854,351
901,212
850,228
585,986
971,109
838,272
1096,796
36,160
1032,223
539,232
582,175
799,420
546,905
126,44
906,174
846,370
885,60
339,26
623,706
27,690
660,890
18,492
720,248
233,139
704,151
865,105
575,931
894,806
296,195
47,128
975,236
646,326
513,556
1027,121
940,391
300,30
787,288
522,808
23,319
216,207
481,361
927,466
842,251
528,958
536,553
719,507
94,217
716,529
728,494
829,177
879,672
721,235
1069,6
606,770
802,416
943,266
590,1054
357,712
433,680
262,551
918,200
794,570
537,917
337,474
39,789
1098,185
949,861
1002,208
1057,162
700,153
1043,7
42,440
70,1005
963,252
92,535
342,301
663,634
457,776
853,358
563,812
991,90
884,867
711,530
1045,317
549,895
1013,194
1073,254
994,199
840,388
340,748
1049,790
875,9
294,363
939,277
723,909
189,453
1088,912
745,11
22,52
727,497
965,307
24,98
597,1061
938,280
366,639
247,548
469,484
34,431
983,67
557,871
145,783
19,149
1092,68
1025,167
1087,389
82,434
352,685
20,132
347,765
860,356
689,483
816,169
936,122
995,1065
849,364
974,206
401,619
486,568
360,581
951,259
695,571
998,209
193,818
980,249
834,442
