u,v
741,962
960,937
254,205
96,678
243,212
307,153
793,538
1009,938
88,1094
289,414
175,831
821,890
224,775
5,824
898,42
747,492
218,184
68,656
330,399
805,227
906,587
880,696
134,1040
196,410
146,130
842,33
138,829
692,643
407,378
602,468
568,971
531,335
18,207
519,987
1098,975
159,703
746,948
550,349
247,78
236,794
1071,171
803,911
256,585
308,553
756,715
524,684
769,902
338,791
528,717
488,799
187,1048
540,998
608,758
957,272
783,951
191,375
390,760
114,604
870,503
721,1030
689,936
697,188
1062,997
101,642
397,617
117,734
250,1091
622,257
382,317
923,963
7,977
344,985
454,745
470,695
275,772
776,939
342,51
91,128
976,918
447,682
305,496
463,249
311,804
1089,658
989,1078
1064,993
572,533
3,323
1066,534
647,555
973,325
539,352
495,896
664,59
287,668
559,732
320,718
475,102
316,446
100,217
685,430
735,882
1044,499
687,955
765,858
522,1081
406,1067
817,659
707,609
535,573
22,881
1052,501
115,712
34,497
781,306
36,816
234,677
996,719
413,431
278,849
119,372
574,383
216,982
460,38
415,571
24,1070
176,934
1051,774
386,103
886,785
731,441
891,267
13,889
165,221
635,326
922,61
295,869
158,833
16,552
109,455
904,845
436,1028
479,1046
819,298
838,802
543,299
1047,928
72,653
422,75
223,621
847,1082
909,37
892,784
564,619
634,1010
113,764
871,124
899,1029
301,458
21,367
1006,64
520,883
336,1058
801,966
26,368
979,818
462,565
690,597
830,74
219,0
1088,199
992,304
1033,967
162,440
142,752
569,983
1049,613
887,874
947,1022
782,865
442,907
12,615
592,473
560,563
652,603
377,480
384,164
388,139
862,232
956,579
614,974
190,457
655,312
828,327
464,702
506,589
868,1069
93,95
401,240
170,991
149,725
594,773
744,452
797,286
182,601
542,822
964,370
438,80
423,1039
225,208
933,762
395,1060
812,11
852,748
1020,1025
931,739
62,727
173,1073
82,494
823,328
1076,1034
866,179
426,270
616,163
549,106
691,319
1037,239
333,681
288,761
632,1053
753,706
792,1004
260,133
329,888
343,926
1097,361
779,610
670,672
590,633
864,699
537,638
248,915
285,916
360,264
646,651
498,544
627,536
251,1050
981,770
157,567
526,800
90,945
6,300
137,704
1001,558
1005,200
99,795
321,876
474,131
350,1087
66,808
1008,20
280,63
293,826
1024,873
235,111
661,921
673,1021
292,356
806,1012
204,942
777,135
693,402
637,1023
122,1055
108,667
417,554
588,263
835,70
49,337
961,314
83,116
509,903
484,980
708,156
123,811
132,147
365,222
465,412
364,478
566,510
846,825
901,986
120,48
279,970
1019,393
427,245
1063,968
185,729
859,229
282,1031
860,172
927,363
755,10
206,40
840,50
561,1059
878,639
483,8
929,607
226,698
56,136
284,625
738,611
504,404
990,76
914,841
29,174
897,893
392,848
127,17
954,45
233,969
1056,813
31,546
259,14
595,437
1083,228
879,1003
428,787
476,917
749,194
192,649
581,1061
529,711
953,1002
665,186
180,843
376,576
35,1057
4,502
467,143
1,946
214,994
1068,332
623,722
551,366
511,548
65,920
950,118
644,545
596,385
490,381
733,273
900,809
459,1054
527,469
220,657
253,767
932,1038
666,612
92,671
54,541
547,373
771,952
30,489
445,839
46,586
477,493
261,1085
959,631
353,742
23,944
578,19
1092,507
650,768
1000,79
836,863
424,648
183,949
39,432
110,371
663,556
599,662
129,716
724,448
978,751
420,593
626,705
357,202
972,296
197,391
786,258
688,167
439,925
694,145
86,421
1080,400
482,396
640,844
97,701
1035,1032
1007,675
255,434
910,77
322,405
374,238
394,759
877,763
736,244
583,44
398,242
679,1042
515,713
894,403
2,324
788,798
512,276
940,351
778,315
740,562
150,570
837,1026
605,181
820,984
995,912
814,331
359,598
271,530
505,757
629,582
525,105
720,683
867,27
486,274
409,857
152,347
895,461
334,1065
1017,281
1079,855
958,148
155,580
1095,1096
346,71
168,43
213,807
231,645
872,620
1084,674
211,362
485,513
144,291
1027,726
451,796
246,624
241,1018
355,318
141,669
516,210
58,941
518,935
1074,575
908,265
283,369
1077,425
487,861
161,209
53,686
297,628
60,790
269,444
885,1041
630,815
189,1013
714,491
25,1086
754,832
140,924
905,591
266,32
523,85
203,379
514,310
1090,606
930,600
309,810
268,654
750,237
743,723
166,215
521,345
94,532
313,277
84,1014
435,121
340,919
850,584
875,676
262,294
943,481
193,884
201,67
52,508
766,348
433,177
57,999
1015,913
636,853
1016,198
290,125
418,98
827,641
1036,358
302,126
380,834
851,453
700,230
429,107
1045,252
303,15
389,41
472,1099
154,151
416,577
339,557
856,89
988,680
87,456
9,178
47,618
709,169
341,737
710,466
500,730
449,1043
854,408
28,1011
354,1075
1072,73
55,443
780,728
81,1093
160,69
789,419
965,195
104,112
517,411
387,660
450,471
