u,v
893,1030
301,763
657,481
468,1089
136,677
425,551
972,521
1002,112
909,373
788,123
988,391
12,548
960,871
705,39
212,407
291,327
610,635
220,528
625,639
647,102
646,286
285,190
568,795
591,63
265,582
306,685
747,1016
934,442
256,46
1009,537
670,387
779,797
157,138
736,341
282,785
594,309
43,369
41,991
242,224
818,1093
880,67
510,631
319,990
604,658
474,693
823,441
549,416
840,911
855,698
159,396
170,253
910,984
612,557
908,872
482,673
571,606
125,936
1086,496
977,411
622,439
674,50
227,324
564,19
1017,652
330,1036
302,326
1063,1074
883,1018
451,621
316,211
432,130
599,27
895,802
4,956
1049,898
919,470
863,715
1079,61
618,22
770,91
1087,804
1027,245
264,68
129,154
81,279
573,1055
1000,605
54,267
370,5
1015,21
137,417
428,730
973,957
312,292
822,942
881,365
177,643
920,1050
431,1043
325,14
581,29
611,963
499,473
366,1005
865,408
145,916
276,529
71,209
786,252
389,48
458,513
504,343
608,869
848,502
166,699
830,421
215,740
73,32
436,854
696,890
153,703
943,380
413,311
139,729
726,1029
75,746
87,77
684,678
518,545
182,322
226,199
86,174
637,805
208,249
353,886
889,966
728,539
386,981
345,315
725,724
846,372
697,1071
826,189
782,126
266,283
771,65
912,688
1008,351
907,965
563,619
636,355
477,566
422,382
757,383
119,814
1083,202
666,334
469,448
777,111
743,92
377,1067
702,761
167,632
418,850
668,148
239,300
261,472
809,714
478,519
237,749
120,879
183,88
288,104
314,44
263,578
498,873
398,584
299,836
717,69
318,219
367,347
1058,1038
491,708
876,333
806,475
1024,134
1004,103
162,704
853,420
85,57
841,719
1065,250
1045,835
307,385
592,793
281,97
927,1034
471,833
928,641
223,760
1062,903
659,1097
107,849
859,676
864,338
727,275
169,941
718,905
160,142
109,240
24,388
629,165
361,1068
346,885
128,824
932,1035
902,511
1054,110
295,336
484,235
796,958
799,987
289,1001
623,762
18,437
304,663
419,406
254,105
847,198
1012,90
832,402
945,514
1014,947
586,813
243,1094
598,392
94,532
426,236
1088,982
340,651
1046,803
467,76
520,969
870,745
483,734
124,40
100,321
317,9
506,600
1075,937
58,1070
26,925
716,255
192,433
917,161
13,862
303,558
1026,807
10,457
899,1092
585,1
360,744
1072,739
918,36
11,542
424,449
503,1039
617,994
55,569
554,188
489,547
820,546
638,882
179,378
118,522
404,15
778,96
861,155
331,742
64,575
80,904
414,459
713,38
172,337
751,866
101,152
667,789
776,794
587,995
748,434
415,403
479,178
217,950
133,839
572,205
923,401
460,1099
1051,1076
661,135
1096,731
83,930
274,31
394,540
371,218
773,225
896,454
423,500
122,690
1042,98
313,358
349,74
664,780
691,570
752,144
464,342
494,842
624,277
975,278
877,628
689,455
196,954
193,574
607,117
203,229
1033,983
114,827
270,1056
363,860
534,150
979,1006
968,34
828,577
781,695
1020,293
232,550
397,679
512,843
810,505
953,7
1069,989
168,151
443,56
562,665
305,1048
42,567
816,609
974,410
140,379
922,354
1090,1022
645,238
164,429
488,784
706,933
613,33
456,801
825,344
946,527
783,530
768,750
961,1059
297,214
476,525
93,490
1021,259
655,753
72,543
964,924
815,106
147,831
384,462
1041,985
1066,269
121,654
233,711
497,878
735,811
427,694
798,997
1007,517
1010,284
1028,368
156,350
921,246
8,247
682,851
1082,837
149,446
1078,590
45,692
710,939
741,507
296,913
681,1019
