u,v
57,503
417,428
686,952
858,152
37,552
255,384
208,699
519,304
28,332
745,149
663,196
1015,913
824,122
1061,480
736,921
439,344
388,360
230,844
1092,741
487,329
584,289
128,814
571,984
500,713
1098,775
1070,11
103,506
235,414
242,557
202,484
508,438
550,920
70,948
357,376
987,781
1057,626
729,266
911,908
1019,770
734,192
319,102
449,706
905,101
207,446
854,782
744,156
651,203
1080,200
688,261
530,825
381,845
335,231
290,992
739,190
1043,848
465,35
52,400
1051,788
885,109
1094,768
474,785
10,1068
191,451
556,720
342,778
547,253
514,305
69,592
354,752
364,378
429,773
410,494
142,460
732,374
882,718
226,32
724,806
170,369
99,754
338,371
356,379
402,346
1013,509
157,1082
950,727
457,309
529,325
339,829
1008,933
33,512
351,422
1084,672
513,353
600,232
448,345
963,153
343,436
475,317
431,292
148,498
1029,912
98,488
137,605
1026,843
969,80
903,107
490,710
60,906
1023,316
893,853
570,846
973,989
553,277
372,876
4,956
1046,811
546,274
324,399
614,238
63,880
455,748
953,1006
126,581
108,393
294,403
116,662
256,1041
96,442
522,303
34,476
909,828
749,183
264,245
929,1044
836,160
1081,940
676,217
632,281
525,820
910,631
260,0
647,922
38,82
275,394
532,297
595,246
88,586
347,419
1004,939
803,140
995,728
986,280
964,997
539,314
43,528
370,267
1083,679
336,363
980,712
111,928
1071,85
971,901
574,847
240,404
1028,779
866,717
852,163
166,473
30,463
540,296
1062,750
31,1093
236,397
510,795
3,204
766,644
1020,878
1018,51
868,759
566,299
17,633
452,48
409,352
559,269
886,398
375,368
807,123
758,258
198,415
1045,827
947,777
960,896
721,214
690,864
1088,654
1012,924
804,895
573,68
14,608
66,884
855,797
104,520
74,479
656,197
493,310
1002,861
97,489
653,298
708,243
926,84
966,120
91,680
1049,801
962,671
1055,54
291,979
283,477
612,396
2,485
793,179
805,809
850,295
1059,716
1021,860
124,578
970,131
802,273
536,284
86,740
597,1063
1064,687
643,276
323,405
482,416
1097,64
609,902
159,46
385,361
1005,75
762,168
527,841
704,254
321,373
543,822
991,823
502,366
129,279
134,483
492,856
943,1048
542,286
1087,665
272,709
105,443
965,169
249,478
577,899
511,307
591,1010
812,173
1074,560
334,796
112,594
975,972
835,162
250,424
974,985
1031,244
19,640
1024,851
47,320
470,432
925,100
990,840
380,413
158,538
813,133
7,387
558,270
794,138
1060,248
461,337
187,601
333,426
358,757
719,223
541,622
1067,799
421,386
251,649
982,72
268,701
533,883
949,523
765,186
411,350
808,175
41,39
25,22
641,263
610,968
731,193
625,1078
780,881
355,418
879,832
49,262
425,918
862,114
151,776
616,229
210,435
959,977
535,241
589,221
212,810
113,130
1076,735
106,481
1042,831
714,239
12,83
1053,59
1036,564
165,423
145,365
1011,62
993,602
125,872
1027,842
326,395
942,865
1089,646
1050,71
1025,234
938,95
875,722
1035,55
287,143
383,367
1001,816
459,771
833,167
957,611
135,521
642,227
61,599
936,36
531,634
723,328
569,233
257,412
839,121
433,327
1065,711
1016,818
1034,58
132,524
78,791
306,798
567,830
789,147
73,29
769,178
700,218
1009,815
576,259
392,349
77,593
136,917
904,725
56,497
81,154
40,391
301,859
1096,1
555,348
937,93
515,293
110,464
869,889
1000,954
1090,628
561,516
747,783
1066,670
430,707
42,958
65,596
222,650
311,499
1039,24
315,469
189,491
1072,695
967,660
603,216
472,318
900,588
300,471
761,182
92,927
206,445
549,537
1077,931
945,1022
733,205
505,863
544,278
565,737
23,27
194,821
746,907
199,518
1047,526
79,620
406,331
450,127
26,873
890,826
440,580
742,164
44,598
583,247
996,983
657,870
117,606
201,447
932,1056
857,495
760,172
18,590
772,155
941,94
15,441
9,407
119,678
322,458
898,919
16,787
13,1038
998,359
767,188
1079,692
184,627
894,1052
213,434
1091,675
652,225
146,115
1054,784
621,228
20,951
507,871
819,756
1033,837
454,743
715,271
579,914
50,1086
575,224
312,21
849,118
1003,185
930,726
211,630
67,604
915,176
308,401
453,648
792,1017
437,313
382,377
285,8
215,209
517,669
180,764
462,751
87,545
568,1007
703,786
141,683
1075,694
408,389
161,341
738,362
466,330
89,999
468,1014
916,139
705,877
177,730
897,144
53,444
219,467
174,563
501,302
171,674
76,427
1058,753
486,1085
1099,763
496,888
265,946
988,923
6,615
934,961
892,150
90,456
981,237
220,1069
420,340
755,181
994,45
1040,817
390,195
5,618
252,504
282,1030
619,288
