u,v
293,374
1098,12
735,347
595,852
542,706
14,797
761,228
772,741
514,891
724,444
1005,216
1048,434
952,70
533,733
705,449
230,988
1076,114
1011,659
110,388
332,361
437,1030
508,425
1019,83
412,964
246,294
639,634
775,149
536,532
323,1062
259,480
714,813
616,479
54,236
734,471
920,243
272,315
959,171
180,308
9,179
366,71
420,954
657,790
221,754
466,930
998,284
704,84
984,138
1084,85
473,834
1061,187
931,257
781,816
655,322
986,440
579,592
940,836
770,406
1069,74
689,189
255,324
845,683
424,281
814,723
1060,119
611,134
316,851
903,153
364,522
795,727
838,518
1024,52
1077,571
808,684
517,877
908,115
728,157
526,953
371,530
967,39
794,871
490,868
487,970
469,418
258,253
581,507
716,713
267,576
640,812
832,506
972,666
567,837
856,711
304,863
667,784
927,106
197,242
283,1096
1009,166
860,708
90,399
997,286
805,601
1089,131
745,232
637,379
1040,275
1038,76
788,786
736,748
963,409
958,214
771,217
742,190
612,489
126,824
644,521
949,101
309,555
632,821
707,88
763,743
331,820
633,386
730,337
1081,15
911,376
894,454
905,692
847,858
369,303
381,933
630,344
804,142
1067,125
319,311
535,866
562,227
829,580
842,510
439,925
635,818
365,957
1004,800
641,339
496,915
904,75
527,237
697,685
385,669
980,61
1051,112
747,762
792,248
411,965
948,285
896,485
985,661
981,291
990,120
185,491
335,170
64,619
751,750
552,540
615,825
701,776
1078,116
1042,431
1008,109
556,1050
1070,111
350,545
663,785
360,994
349,1003
340,1034
974,646
653,182
939,298
783,130
1063,175
1006,306
1054,117
141,583
1074,104
802,674
889,333
410,307
899,453
1055,203
699,446
372,991
739,766
893,177
917,107
960,87
1072,417
675,448
373,793
277,1094
484,926
174,602
849,493
1039,105
603,459
81,392
815,607
1012,654
1056,32
774,691
103,7
200,623
143,717
245,118
196,351
695,165
457,382
593,401
806,136
681,550
318,327
765,610
539,393
631,158
396,511
1080,2
809,262
660,557
596,801
923,778
791,878
1037,543
1097,167
383,922
312,880
645,186
161,500
876,702
626,191
752,178
811,465
846,432
693,199
799,82
604,935
624,486
154,317
1053,218
300,389
537,234
442,729
468,638
620,488
195,363
649,295
249,572
901,498
687,169
394,819
159,962
368,956
591,857
874,233
586,95
355,1093
223,955
822,726
844,503
725,137
888,698
225,354
744,168
916,122
239,261
1047,35
160,215
1045,263
668,780
1064,124
22,1086
574,1010
475,519
456,627
861,703
884,278
597,212
1058,192
164,235
427,209
921,690
528,1015
879,455
188,696
1043,78
274,241
613,848
49,1044
966,450
568,288
93,961
472,738
648,796
614,840
299,1066
787,731
823,1090
1085,16
946,266
983,642
1016,163
23,1027
566,628
929,451
99,357
348,1052
975,665
8,495
370,173
211,436
144,346
944,305
652,682
913,210
156,329
271,334
945,260
767,92
509,898
452,992
404,979
314,658
570,584
722,718
1020,146
129,380
1007,231
292,505
226,578
24,205
67,414
89,1088
302,289
558,749
670,563
1036,132
123,839
529,206
969,240
951,582
636,817
996,77
17,934
855,712
547,1023
268,677
585,897
643,740
1092,139
91,483
523,238
66,426
341,1021
1002,1014
202,835
909,328
1029,622
865,151
207,541
378,768
45,250
194,867
128,504
301,1079
531,647
756,100
608,830
435,282
1071,102
1057,204
760,326
912,176
296,609
1049,599
1031,560
621,387
828,460
501,907
208,343
342,999
481,928
678,777
882,198
606,407
1073,31
854,719
391,73
183,44
617,147
201,605
710,482
463,1001
520,977
477,252
732,222
688,310
720,769
98,377
416,1041
264,1065
978,408
1032,474
947,686
900,336
94,590
1082,987
968,80
807,135
886,428
445,942
516,993
833,273
629,870
155,224
415,919
943,181
577,850
651,656
464,421
650,184
276,1026
458,499
885,841
910,269
973,145
419,287
573,345
534,512
1095,152
367,353
758,256
757,538
918,321
1033,42
297,559
565,462
397,79
873,1091
895,108
600,587
1087,40
1099,5
755,470
384,554
1035,97
914,737
887,356
618,1013
359,1000
862,290
594,219
213,546
325,1025
51,358
1075,25
1059,575
438,664
798,162
937,320
826,251
875,265
759,746
548,782
461,494
764,779
65,423
330,843
525,524
150,229
422,270
36,890
476,924
390,982
679,429
502,140
553,362
869,864
938,280
950,672
853,721
676,936
513,671
569,971
72,1068
598,113
405,976
1022,279
433,827
478,313
467,551
588,859
700,673
1083,127
995,441
881,694
1046,96
403,395
1018,43
375,989
902,753
148,443
773,352
515,883
1,244
18,413
20,1017
831,549
680,398
492,872
402,133
430,906
892,662
941,447
172,1028
564,497
810,400
561,589
715,220
932,254
789,709
46,247
338,544
803,625
