u,v
924,88
968,131
1087,658
46,768
498,263
940,78
2,1079
1019,1036
791,1001
128,419
158,298
1090,696
101,819
176,1008
345,789
43,478
1078,807
1047,334
369,508
218,595
31,607
124,853
839,817
1013,704
804,859
416,723
316,358
430,896
5,87
132,555
300,359
1005,458
24,860
732,937
224,903
117,917
673,213
95,511
3,10
282,90
935,79
895,671
420,289
811,183
656,435
185,395
591,854
350,499
932,82
986,822
1074,440
919,930
948,72
816,1057
1049,603
288,380
979,535
904,868
500,299
875,96
86,1086
11,763
436,152
1040,38
1062,425
1017,45
142,465
794,876
532,223
523,1068
894,981
413,290
15,747
320,736
6,707
650,638
480,572
544,309
36,177
536,216
501,762
77,187
259,362
528,239
1050,464
63,643
793,241
1076,849
138,328
1095,462
115,689
683,365
795,39
331,322
382,306
432,1039
548,576
391,867
744,249
1054,820
787,705
1084,690
838,140
475,982
761,167
153,702
486,484
644,265
106,599
900,865
799,971
163,590
575,278
206,722
23,439
801,123
1015,708
354,733
308,864
85,697
734,963
188,301
600,227
1004,805
134,684
851,730
262,1089
1069,571
280,240
33,619
58,941
64,368
399,587
655,949
1080,418
942,75
149,933
205,694
346,315
304,71
159,754
841,931
466,487
1082,338
35,529
114,840
337,351
880,797
411,965
668,716
94,471
120,609
713,220
858,885
342,740
169,403
48,769
1007,47
189,726
857,102
640,244
118,28
178,317
84,975
287,898
815,779
998,254
389,537
0,594
934,80
200,1024
340,1016
168,406
341,325
41,460
748,182
225,806
145,706
281,966
481,902
491,269
1085,1026
1018,42
99,428
509,1077
194,409
798,57
832,589
283,267
1053,27
161,897
264,235
1046,387
850,750
51,765
852,113
353,856
18,448
467,451
121,61
360,962
1006,198
135,871
324,905
318,355
984,844
246,348
891,872
899,974
279,372
172,398
579,633
388,297
347,912
421,712
695,197
237,649
567,286
1067,563
1081,745
83,429
170,824
936,772
641,827
630,836
67,997
22,580
1073,112
442,874
906,93
390,207
371,1097
1035,759
910,746
417,993
790,155
81,616
232,547
453,277
30,412
988,539
212,556
615,266
1096,728
964,191
275,374
479,927
233,377
25,437
1071,829
473,312
778,679
809,127
990,68
1029,59
228,657
701,459
1,1023
434,1009
247,774
190,392
626,285
1066,709
921,718
21,727
470,693
973,527
204,592
944,73
1028,444
193,582
517,243
490,1043
800,720
533,605
271,376
1011,513
7,257
559,352
468,332
862,133
8,258
339,766
925,329
909,92
291,546
602,606
735,214
19,770
1098,1038
20,506
174,573
661,920
825,116
719,196
646,886
786,542
833,474
634,274
211,985
201,383
370,313
424,293
980,520
636,203
381,996
397,294
414,1030
1072,612
628,208
760,1020
923,916
456,519
991,525
915,1070
812,154
515,843
831,918
613,210
675,926
518,314
450,835
601,586
396,711
130,610
349,788
1088,215
97,1061
700,893
1014,522
881,505
181,404
578,229
443,270
446,842
629,558
146,410
497,268
431,951
883,950
62,596
954,583
667,261
753,175
74,570
654,489
1000,52
1010,273
476,330
524,379
100,70
1027,698
725,625
250,103
554,514
427,284
386,521
877,777
336,938
165,400
455,913
441,978
469,402
989,545
44,137
378,1056
617,584
454,1042
1075,724
952,681
452,614
199,16
715,826
873,882
445,593
493,252
863,846
449,810
139,922
141,623
361,855
164,597
564,415
231,516
433,749
14,783
13,577
393,560
426,557
757,171
1094,598
869,260
958,310
9,543
295,482
588,219
144,987
552,296
333,356
540,569
541,305
1091,699
531,1033
892,737
908,98
967,907
1051,510
983,366
814,692
122,604
837,150
367,1055
1012,29
549,1022
502,672
504,889
669,202
364,994
551,848
729,180
803,129
972,752
327,447
632,665
492,780
226,401
209,995
56,69
914,91
635,676
870,960
105,785
776,166
1034,928
12,813
307,581
53,585
939,687
992,55
1063,344
861,111
4,1083
236,148
663,221
890,538
108,911
251,969
394,999
866,162
186,741
674,248
373,796
222,496
217,1092
195,1064
147,758
503,771
156,407
26,50
714,335
1021,495
901,408
1045,34
1065,1041
405,1031
959,385
483,276
566,957
943,953
375,343
104,136
107,272
49,438
976,65
494,550
755,173
946,945
662,292
32,125
110,691
1037,834
160,808
686,1003
710,970
1060,823
961,561
256,781
568,230
888,738
929,739
319,828
143,742
321,767
1058,731
526,242
323,956
879,109
717,703
574,821
721,184
238,463
126,1048
947,792
151,565
303,461
76,818
384,553
60,977
512,311
1099,507
534,326
40,608
54,363
422,530
1044,37
302,357
245,488
878,651
1059,830
457,743
253,1093
955,611
192,845
17,1002
784,756
847,1032
423,884
802,234
1025,562
66,485
751,179
764,1052
119,887
782,157
472,773
89,477
255,775
