u,v
891,511
15,690
62,688
531,113
13,759
176,597
209,781
193,989
807,182
877,828
823,154
551,294
1037,682
978,565
571,664
731,202
515,96
431,328
253,642
66,896
477,363
371,535
1011,501
629,117
509,175
295,986
658,506
367,527
1072,449
462,208
574,1089
217,92
97,599
833,184
701,317
232,14
614,955
1013,912
661,210
159,808
434,680
147,45
967,844
224,952
303,127
654,79
456,277
698,572
1005,196
323,563
17,465
945,670
479,116
95,608
430,129
545,672
20,936
1035,252
822,594
762,426
537,1014
810,583
973,736
423,72
979,884
320,779
772,539
522,697
238,389
40,242
917,1026
262,102
106,819
783,556
611,203
480,88
347,219
681,510
984,939
142,785
212,605
557,384
502,754
350,546
687,487
361,975
137,774
1085,173
553,619
339,284
101,393
738,1091
33,766
1051,530
422,399
533,80
291,313
466,290
587,447
81,445
247,616
699,47
560,921
593,570
327,1064
718,569
195,417
540,855
993,180
369,888
145,508
554,706
307,499
712,980
57,442
21,778
604,194
853,280
813,831
1068,795
871,390
435,532
223,12
39,523
460,41
882,1098
1,1059
1038,1023
830,189
451,438
692,814
49,467
358,656
689,632
478,115
525,991
997,2
1070,19
1079,245
585,1054
739,929
820,1015
770,298
300,1062
335,732
158,94
488,359
708,67
153,787
765,702
410,895
118,579
971,650
425,714
1042,378
937,840
638,177
743,446
705,691
671,626
633,1046
241,1065
314,602
114,617
1056,235
842,1006
36,904
110,187
684,169
722,58
595,800
404,373
387,1082
285,911
1041,476
796,858
584,457
941,870
606,316
264,516
720,964
198,301
977,1025
868,900
403,492
885,368
77,272
448,881
261,206
108,518
351,793
338,86
580,161
439,850
960,802
231,450
780,734
191,925
562,1080
188,60
1052,894
742,990
296,281
1036,567
865,348
897,141
107,968
64,667
356,70
505,847
750,869
372,279
1086,416
966,890
933,860
309,168
234,87
963,662
685,961
981,683
329,552
835,634
637,544
418,958
68,181
1043,1010
274,333
286,494
5,649
623,575
246,125
131,760
100,700
38,16
627,744
1032,50
1090,103
260,472
1030,71
723,1073
24,512
538,559
1083,411
121,534
610,172
377,1071
292,288
407,657
645,148
561,824
607,144
974,287
365,226
653,1029
1094,863
310,324
273,839
550,205
660,90
278,18
311,710
26,675
237,43
380,134
304,99
400,972
622,883
32,811
428,318
893,271
1020,998
398,541
1057,156
1031,468
1003,668
199,543
652,901
249,119
3,1076
250,165
872,735
773,500
112,28
965,644
332,866
620,22
1039,573
326,163
352,615
953,375
829,655
590,308
355,470
228,337
170,275
236,769
694,69
265,201
401,908
724,674
987,473
817,185
864,713
745,61
392,302
9,233
437,146
898,640
59,1096
905,31
376,128
56,919
846,149
1033,10
887,504
609,879
716,259
408,51
950,838
1022,695
282,346
1078,776
693,388
183,1004
37,673
970,83
678,663
926,341
383,568
752,837
985,812
995,190
305,751
777,852
659,578
969,600
994,138
931,992
834,424
1060,497
254,53
1058,491
162,23
618,1081
214,498
91,25
441,861
343,748
299,948
849,815
1008,976
485,909
848,1000
1069,588
89,803
27,857
596,453
55,825
951,719
999,1084
1097,1018
886,636
631,483
82,790
429,914
174,54
42,669
266,809
34,1045
150,420
513,935
582,755
312,528
179,4
558,757
1077,443
949,1075
220,382
677,0
482,924
65,1044
1087,934
48,1017
843,875
258,413
845,178
938,122
419,721
98,397
1016,1007
624,517
1093,729
166,493
821,536
248,906
747,1053
155,761
728,801
1092,427
75,942
171,944
395,628
1061,613
357,1040
957,932
741,370
1095,160
666,321
612,940
1055,526
867,135
52,715
589,151
962,753
459,1019
452,988
547,943
244,84
922,143
140,391
474,105
297,218
496,804
704,319
788,873
767,646
276,126
239,841
930,686
920,120
1009,899
230,566
889,251
325,799
903,130
907,222
197,1067
362,549
758,414
213,490
489,764
648,360
519,8
315,394
621,364
1027,432
461,405
109,336
111,816
805,192
458,454
221,256
293,915
269,598
647,139
956,211
263,132
268,954
93,696
1002,164
227,74
243,85
577,124
927,186
229,349
639,832
946,340
