User_ID,x,y,theta_rad,distance_m,shadowing_dB,path_loss_dB,path_loss_linear,fading_rayleigh,h_linear,h_dB,h_normalized
63,2980.5936000538118,3440.130741718472,0.8568472517251914,4551.751061822058,-8.981776172498389,162.3776044773248,5.78415007063312e-17,1.3903239079479024,1.0573913834423793e-08,-119.99951445267274,0.008887631356352604
64,2973.9795208108167,272.54169797958474,0.0913868296222751,2986.44155598929,3.059277969472405,168.01280174665115,1.580228264013346e-17,1.4494114938999343,5.761712894497692e-09,-119.99985582819691,0.004842859606130817
65,-1565.6311542347462,2138.261403821828,2.202806598373569,2650.1627765449653,1.3316176657044487,164.46928997841354,3.5733125293158334e-17,0.5742890414320064,3.4329385552998015e-09,-119.99994881840537,0.0028854682217274706
66,-3111.0139832247987,-1972.0532637674835,3.706562142490399,3683.395455141385,3.9396101120651927,172.0814353615529,6.1923638102069334e-18,0.35584324905927717,8.854967322915766e-10,-119.99999659467892,0.0007442815070273593
67,-1462.973761420423,1175.9308643642469,2.464542020999325,1876.9937731300724,2.313349151262545,160.20768133959038,9.533049894129195e-17,1.7421799523722745,1.7010181395863673e-08,-119.99874356687428,0.014297470541035669
68,-4137.114209112513,1714.412593167217,2.7487360023190295,4478.272492697491,19.642401119287154,190.75440224809404,8.405426893017804e-20,1.109789729715847,3.2175150649202314e-10,-119.99999955040087,0.0002704399546686889
69,1125.0568448942322,-773.3131240001728,5.680996624601796,1365.1981878080087,-5.101919874010528,147.95306280808995,1.6021151203197588e-15,0.34619041033458986,1.3856766320094609e-08,-119.99916619133045,0.011646948591844146
70,-2875.3715903102016,4050.2359971549704,2.188153633545766,4967.109160770773,-4.247975640014541,168.43878708944194,1.432587940833486e-17,3.247131650160389,1.22902450543245e-08,-119.99934404718837,0.010330249426325527
71,-4376.90997234193,-385.7179363604945,3.2294912063336643,4393.872919465974,-4.985124211398115,165.83767108193857,2.6075514829721683e-17,0.34501327923552066,1.761782358467874e-09,-119.99998652005404,0.0014808208556809353
72,467.7877193337659,-2179.2353447929445,4.923837095582167,2228.876855807496,-4.443816953282037,156.06232873137512,2.4760939947114095e-16,1.5411417932819493,2.4250805107019153e-08,-119.99744665816615,0.02038339060266083
73,-295.77952201557645,224.8719690096948,2.4915517835491174,371.55474440526257,-5.099097018452142,128.1748344469427,1.5223571640297118e-13,2.868901559014165,1.1193706723546732e-06,-116.47240600563316,0.9408582330804495
74,-3250.5931781028016,-3133.71659564843,3.9086860146636067,4515.145148427773,9.512132248860414,180.74877538695804,8.416324296589743e-19,0.7394032958503053,6.783324803632221e-10,-119.99999800165975,0.0005701549224736176
75,2727.372673488907,-3198.8860398733186,5.418390984242445,4203.740429211874,11.364033983918839,181.51442326128964,7.055985406066711e-19,0.5539708678867237,4.653350477975818e-10,-119.99999905959314,0.0003911254079403982
76,4056.1594821707877,-1331.4463775235874,5.966014031429695,4269.095829449683,-4.56597034999581,165.81891935007286,2.618834568723395e-17,0.5087404171559585,2.603456191984296e-09,-119.99997056368863,0.002188268152085889
77,2645.9061859303297,3504.4170873918906,0.9240899344490883,4391.099938187315,-6.65884458483383,164.15435473855422,3.8420633913993736e-17,0.8501349374553545,5.269508720251134e-09,-119.99987940798923,0.004429150044916133
78,1218.3666269331782,-605.556814615878,5.8219217522291276,1360.5573465871473,3.7713244510912327,156.77454733452367,2.101576805145353e-16,0.4615695040870042,6.691288273475276e-09,-119.99980555621333,0.005624190286110275
79,-2989.928435327301,148.22673587465104,3.0920578621010373,2993.600376404108,-4.41778435424777,160.57213258549393,8.765702791529184e-17,1.5350436279977082,1.4371896930100667e-08,-119.99910305120453,0.012079928379063716
80,-88.12473164442511,1699.6942430333877,1.622597346221595,1701.9772290275341,5.063454542044086,161.4699687007961,7.128581676112582e-17,0.3586543288447167,3.0281517970989075e-09,-119.99996017666712,0.002545235121556891
81,-4492.8921856207435,1179.6208947275788,2.8848350375970315,4645.167989092519,1.6233841668103977,173.29156709928935,4.6864424700428284e-18,1.1934582124520632,2.5836213357817263e-09,-119.99997101050924,0.002171596473774988
82,3916.4358785034324,-493.94653583155934,6.157726277591081,3947.461611046895,-12.125952919977856,157.06830718505012,1.964125714481977e-16,3.380201143955766,4.7372596064413944e-08,-119.99026464432387,0.03981781739541238
83,-2873.0936338957104,133.35513557480047,3.0952107702268106,2876.1868196131195,12.380041610640493,176.76177289518094,2.1077675325648778e-18,1.8340385910207644,2.662685203385161e-09,-119.99996920909729,0.0022380515744945683
84,-598.5862581043305,1109.3481188334197,2.065607287470101,1260.5390740276919,14.367021384764174,166.20962539270994,2.3935222043882693e-17,1.3820868833903848,6.761671623796774e-09,-119.99980144421957,0.005683349201255395
85,-1864.8505576970745,-2072.8942183209606,3.979774941397849,2788.2894474734067,-4.90230952387509,159.0076484783878,1.2567102351449213e-16,0.855159439036938,9.586601389535411e-09,-119.99960088900225,0.008057771270379498
86,176.4273193391769,2845.778707429562,1.5088794234906928,2851.242369681798,-3.101612479487873,161.1477153554658,7.677652728580252e-17,1.398491432093185,1.2253891827181665e-08,-119.99934792163467,0.01029969365610472
87,3794.7811278893273,1959.538376727184,0.47666334852610126,4270.849383723524,2.2869231257992397,172.67805515243535,5.397522790267892e-18,1.2237218277693132,2.8430202239931984e-09,-119.99996489714385,0.002389627538598481
88,2753.375864319595,2890.996045251991,0.8097751751023822,3992.359801405721,2.6756543198962,172.04182598572118,6.249098949487546e-18,1.0538227187878384,2.6343668806242207e-09,-119.99996986055021,0.002214249336527574
89,3265.8514211010424,3393.307097758832,0.8045357339849593,4709.5985566084255,5.2683541813826436,177.14592339401142,1.929335078647843e-18,0.5292993970530198,7.351995449422889e-10,-119.99999765255919,0.0006179530712207019
90,1986.193555652496,2803.641968678103,0.9544327719974517,3435.894807622715,16.081636310130797,183.16616445261306,4.823736262311939e-19,2.086562273123928,1.4491826571963102e-09,-119.99999087925926,0.0012180732155438617
91,1111.9704999630812,1324.1517117269445,0.8722768514280574,1729.1200503312493,-1.4155778199523952,155.23143538988472,2.998171427370986e-16,1.0931107261323367,1.892746214808124e-08,-119.99844442375368,0.015908991572809682
92,-2673.7214106396787,-3268.383927702167,4.026734780290025,4222.69104725587,-6.38637795630763,163.83238087845552,4.137727751439399e-17,0.657942523418898,4.232226597792497e-09,-119.99992221098965,0.0035572892314740365
93,1810.143936581403,3967.7455997430097,1.1427862739652899,4361.149643777709,-11.034553824116218,159.67461385836592,1.0778010793117137e-16,0.9575856968260702,9.941386477735954e-09,-119.99957080291225,0.008355976752666682
94,-2118.4914466828413,3089.324186544534,2.1718915957531806,3745.9217743083486,-5.847440319535353,162.55024738679128,5.558725922459997e-17,1.0340763362732308,7.709748844282722e-09,-119.99974186204486,0.006480231128324144
95,3498.984359197792,-2651.657585917391,5.634687760770397,4390.236838584455,-0.26501578299037676,170.54519552634108,8.820240911035577e-18,1.8748747964013668,5.568170109559266e-09,-119.99986535117493,0.00468018219536787
96,-3466.612395370154,572.2660302479702,2.9779888142664164,3513.5295514780814,14.356462908142301,181.78062235353542,6.63647961376289e-19,1.6265363954484868,1.325051224710253e-09,-119.99999237483465,0.0011137377321128897
97,-1789.9503525978357,-3140.7639946014306,4.19438897436935,3615.013241268952,-4.140890392289371,163.71608891445445,4.250021318866914e-17,1.7126928073476526,1.1165419072938534e-08,-119.99945861365462,0.009384805873526728
98,1533.086571397692,2887.5891369036226,1.0827176828691594,3269.3310415073815,1.790303613111188,168.11949811655197,1.541878626673096e-17,0.14894670202145371,5.8486547534098e-10,-119.99999851441943,0.0004915936349855666
99,282.7674196149153,745.3326472164641,1.2081875377106193,797.1688457299242,-0.1313831685820166,144.7460110217013,3.3527324497731314e-15,1.0374179740499732,6.006938936024794e-08,-119.98435742010668,0.0504897804914055
100,1588.4915636491298,417.1093706069833,0.25678508925030064,1642.3415219839665,9.507146187584672,165.37150081339732,2.903019270056458e-17,1.1458749679071978,6.173936971251846e-09,-119.99983446096567,0.005189343953154377
101,432.2210889667183,773.8957115921888,1.061450306162481,886.4139225939291,20.215459406988973,166.70587238628224,2.135073161503623e-17,0.19686970039316004,9.096729087523348e-10,-119.9999964061938,0.0007646021704405445
102,-712.6881227076128,3924.580986722787,1.750434724927782,3988.7667619948033,-4.246950183362565,165.10553536813111,3.0863591572707045e-17,0.7756967242702864,4.309383942160217e-09,-119.99991934883283,0.0036221418531157006
103,1241.0508325899555,2513.7009284789515,1.1121896740243988,2803.372884028838,-3.915515540145777,160.07644792194355,9.825512393919072e-17,1.690162525743828,1.675352014516659e-08,-119.9987811913891,0.014081740527024222
