User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Throughput_Mbps,Mode
22,19,5.923815641814677e-10,5.094271717467443e-09,0.8958294914702977,0.10417050852970235,0.5847980994817366,0.6141659931781508,1.1989640926598875,0.08914231172192472,NOMA
41,481,2.4849239620185937e-10,1.574637805814813e-09,0.8637001373094543,0.13629986269054575,0.2721329701463543,0.2805084943946943,0.5526414645410486,0.04108858472424153,NOMA
435,490,1.1955603657356477e-10,7.58432021523833e-10,0.8638295413349437,0.13617045866505634,0.13962879955213664,0.14179379390988597,0.2814225934620226,0.020923612896804653,NOMA
209,120,7.929547120036119e-10,2.1800954156829367e-08,0.9649040492901408,0.03509595070985916,0.8027380835371438,0.8197705274446534,1.6225086109817972,0.12063261048191802,NOMA
372,263,9.058301856124402e-10,3.1750446568662484e-08,0.9722616821131067,0.027738317886893245,0.8946180429608485,0.9112727886623214,1.8058908316231699,0.1342669763288602,NOMA
487,9,5.520752974571981e-10,3.7010896425342164e-09,0.8701965935376321,0.12980340646236788,0.5343495996923104,0.5660007262363486,1.100350325928659,0.08181043315454714,NOMA
332,16,1.317766756861031e-09,3.1335764421933455e-07,0.9958122982892975,0.004187701710702515,1.2047958893224802,1.209296356154263,2.414092245476743,0.17948641230310358,NOMA
497,230,8.24232993602801e-10,2.5376725511873916e-08,0.9685418763046202,0.03145812369537984,0.8303593606882727,0.8466370629174431,1.6769964236057158,0.12468374896696771,NOMA
237,163,1.2794851464347459e-09,1.9678065679804595e-07,0.9935399160382637,0.006460083961736255,1.176832307404344,1.1834671820327314,2.3602994894370752,0.1754869508875149,NOMA
374,324,7.700015736303579e-10,1.999021687291174e-08,0.9629097557131624,0.03709024428683756,0.7831253246234691,0.8002824462141289,1.583407770837598,0.11772548482063927,NOMA
201,207,5.797416453829979e-10,4.4174807986900985e-09,0.8839872245289793,0.11601277547102079,0.565780419747873,0.5969200791854539,1.1627004989333267,0.08644613374968972,NOMA
