User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_NoShadow_dB,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_NoShadow_dB,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
13,9,2.671229475918798e-09,5.883205556760975e-07,0.9954800903446878,0.00451990965531221,1.8589489204514325,1.8715108284740045,3.730459748925437,NOMA,3539.9960580667184,7.6731289822416695,3540.0384618796406,False,NLOS,159.4127153788311,163.55691126565122,1.1447969458433383e-16,4.144195886820105,0.4023062333644963,0.005084751424788381,1097.015395263497,16.65985178626302,1097.047098130866,False,NLOS,134.1374534836503,126.90114296192272,3.8570445190122e-14,-7.236310521727575,1.3021804498279024,0.02040412391541371,22.042657046782143,True,4.663074686156796
12,11,4.861567813152611e-09,1.090113534222122e-07,0.9573070773945968,0.04269292260540326,2.2791982498495664,2.4992752704019883,4.778473520251555,NOMA,4503.797904017873,5.714214943954684,4503.839195812948,False,NLOS,164.67485072078966,173.07758202102934,3.4081203926597566e-17,8.402731300239683,2.1910659463298248,0.003996626932114796,1799.713591549523,9.7039698395806,1799.7785919792334,False,NLOS,146.71294069457275,142.12598557263183,2.1316010747656195e-15,-4.586955121940919,1.39242242905951,0.010001591411665218,12.66166177489804,True,5.973091900314444
1,15,5.60692255219208e-09,8.98181591039241e-08,0.9412426748305255,0.05875732516947456,2.3131513323237742,2.650184327561023,4.963335659884797,NOMA,4236.522762365396,1.5006623042191078,4236.587935463192,False,NLOS,166.1647575829155,160.09275774243045,2.4183783246468918e-17,-6.071999840485061,0.5667120464177057,0.0042487674467137715,4529.943660823222,12.09136146352034,4529.962053172339,False,NLOS,160.94671957028282,146.7892314260867,8.041332923993445e-17,-14.157488144196133,1.9625725532491394,0.003973559352552495,11.292807823144775,True,6.204169574855996
0,18,6.758004004387214e-09,7.074512287829088e-08,0.9128034664379765,0.08719653356202361,2.2873171707153235,2.841717451801086,5.129034622516409,NOMA,2709.7049362753714,10.136138810244582,2709.745703206222,False,NLOS,153.39852479975661,165.41385801842327,4.572434785193629e-16,12.015333218666644,1.2604085649229784,0.006642789684969141,4825.10687103109,20.8595558215378,4825.108647496907,False,NLOS,156.75708473882676,148.28984942498082,2.1100440706251135e-16,-8.46723531384594,1.8373376584022647,0.00373048732390455,9.546315937400593,True,6.411293278145512
2,-1,3.884114591808465e-08,0.0,1.0,0.0,5.316187237940013,0.0,5.316187237940013,OMA,2783.9028456146766,13.018228729772098,2783.9286299516134,False,NLOS,152.12766209210574,149.08307140465755,6.126801228819699e-16,-3.044590687448184,1.1052120326388972,0.006465742997191048,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,6.645234047425016
3,-1,1.3954834113738214e-08,0.0,1.0,0.0,3.902540002361373,0.0,3.902540002361373,OMA,3689.3227266458553,13.42307767304949,3689.340890521798,False,NLOS,156.6638728147406,164.01406677057207,2.1558211013876683e-16,7.350193955831467,2.2152768892238286,0.004878944331604915,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,4.878175002951716
4,-1,2.085920191952697e-08,0.0,1.0,0.0,4.4501688239960355,0.0,4.4501688239960355,OMA,3873.244885742415,8.905721113792069,3873.2783234287,False,NLOS,160.2000440237362,160.59964120350227,9.549829054635728e-17,0.39959717976606185,2.2350114291628036,0.004647266189199343,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,5.562711029995045
5,-1,6.902166623435474e-09,0.0,1.0,0.0,2.9822482670027086,0.0,2.9822482670027086,OMA,4510.105459082923,5.287400857710192,4510.148538420272,False,NLOS,164.9546986060152,165.84847209060234,3.1954361156815594e-17,0.8937734845871355,1.3533466236759222,0.0039910374964181195,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,3.7278103337533857
6,-1,3.789817569356499e-08,0.0,1.0,0.0,5.281630589955802,0.0,5.281630589955802,OMA,1588.4100823567492,8.956429463475532,1588.491103496691,False,NLOS,145.04198867942043,150.2284860010013,3.131851288771787e-15,5.186497321580875,1.2303894677328504,0.011332086227330734,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,6.602038237444753
7,-1,4.624178419489048e-08,0.0,1.0,0.0,5.561991547355548,0.0,5.561991547355548,OMA,2548.845650239172,20.60512855533575,2548.8494391858776,False,NLOS,146.078214402174,149.43516664867337,2.4670534555352972e-15,3.356952246499352,1.3702282433085218,0.007066064913897289,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,6.952489434194435
