u,v
230,849
812,292
535,658
477,42
555,645
745,378
817,254
684,228
713,282
204,841
567,246
308,898
807,316
295,550
686,444
164,1033
607,538
211,965
91,1049
41,19
426,773
456,517
238,969
140,1062
540,596
180,717
448,760
576,299
1034,619
788,69
322,657
940,212
689,441
565,1052
406,799
843,270
703,348
586,101
338,354
279,457
251,386
732,393
409,423
1042,70
167,1057
744,376
202,102
1077,55
194,992
791,326
497,392
206,975
405,794
1000,109
420,675
258,375
718,387
572,589
463,682
472,749
340,700
740,383
321,845
75,1058
314,647
598,564
778,293
1043,48
609,848
623,90
725,385
779,365
606,532
917,79
82,544
827,280
566,77
806,324
509,635
708,417
816,288
335,729
309,439
861,268
767,368
613,548
723,191
32,584
255,611
558,630
990,135
257,949
303,916
822,187
210,962
289,846
665,459
424,671
123,1070
995,105
884,256
484,551
837,171
766,129
223,119
907,122
495,672
1011,36
864,264
810,302
573,209
291,905
181,1029
1061,50
1067,84
182,481
189,1005
232,985
28,261
876,260
974,139
853,267
412,781
366,823
514,667
381,793
443,625
721,233
1099,8
30,724
932,178
239,956
498,978
961,169
971,124
197,312
790,350
330,869
391,699
1039,106
743,382
130,533
6,628
714,86
896,880
989,114
501,616
274,1053
1087,429
196,734
673,304
49,306
104,925
933,218
1045,59
1081,885
99,1093
244,913
973,156
415,1051
856,165
1071,53
408,792
653,968
25,1018
1098,34
769,362
247,951
432,758
402,815
494,660
563,549
1068,38
85,888
478,581
697,369
863,163
243,952
818,286
722,398
18,452
336,865
870,161
1097,60
772,367
473,470
499,1035
524,692
118,4
902,742
872,225
64,698
333,850
364,828
942,814
785,360
526,347
676,453
935,802
552,646
334,433
298,739
668,458
1095,9
357,407
910,220
150,1008
1002,74
953,172
404,1022
587,222
851,170
1074,71
867,523
624,527
936,214
984,928
442,752
603,13
664,465
221,771
145,1041
332,858
10,569
132,931
568,604
96,1023
691,427
390,826
874,759
746,372
516,157
1046,66
337,838
505,413
554,278
16,612
317,878
265,184
175,1032
543,305
127,726
710,400
948,201
960,166
418,777
862,259
834,188
908,146
557,553
903,67
627,496
294,844
511,711
559,608
58,515
602,597
307,899
521,352
570,226
560,618
776,331
355,832
464,748
889,128
1009,44
797,301
924,76
666,455
399,111
904,125
329,824
33,17
1089,45
571,595
437,753
959,173
1016,51
764,370
297,895
991,134
219,957
231,266
545,313
883,52
983,148
919,240
1065,56
343,471
988,83
1019,98
1030,107
751,930
450,435
999,110
93,1082
900,235
670,447
680,250
434,356
547,651
780,346
183,1021
1055,47
158,519
520,377
425,783
1048,26
40,136
115,328
373,763
1017,20
1083,859
741,363
488,421
475,747
622,528
143,1060
487,730
510,728
762,296
626,512
116,688
195,981
994,121
1091,35
610,522
460,754
685,445
782,359
395,615
1092,27
915,242
631,483
575,582
190,493
276,929
1085,15
855,227
78,944
1096,24
237,690
155,648
315,1027
159,1036
955,152
693,430
1012,57
1044,126
847,97
275,1094
546,654
736,229
283,927
319,871
801,215
112,1072
185,638
707,207
712,411
311,881
513,696
800,133
358,831
1076,46
1080,1090
141,982
761,43
811,300
490,65
241,938
380,617
1014,80
669,454
1088,29
979,131
661,468
1015,72
500,798
518,694
94,1013
987,89
709,401
176,23
993,7
943,186
151,1003
715,416
634,199
384,820
561,614
803,138
821,281
388,808
621,503
970,162
830,277
833,273
87,578
918,88
998,117
361,54
591,269
81,912
486,323
887,249
592,579
894,154
681,446
177,507
963,95
914,248
716,403
92,396
774,344
353,836
153,909
950,179
922,108
997,120
590,272
525,1064
1075,39
113,73
641,192
629,474
208,966
1078,68
825,287
755,964
193,1004
805,327
947,2
397,371
1007,62
819,756
285,449
829,284
687,438
677,263
539,320
431,768
644,485
22,996
479,674
502,419
577,422
601,389
813,290
593,534
840,253
1079,31
216,318
977,160
492,738
203,873
980,1059
704,410
345,310
757,236
461,750
663,467
891,245
349,200
374,620
1040,63
198,394
897,252
632,506
414,958
901,142
600,541
556,642
588,585
941,205
489,719
594,735
469,731
262,945
1047,61
605,530
536,659
893,21
531,599
652,480
144,1056
342,174
529,656
637,436
795,217
679,451
976,149
1031,103
639,482
168,213
702,440
649,37
890,100
706,428
466,1084
462,705
1050,866
508,583
860,733
341,842
351,636
137,765
804,325
234,954
224,504
147,720
640,491
796,339
854,271
