u,v
45,1096
626,565
646,638
949,971
276,44
757,427
576,600
212,283
51,549
481,609
426,116
794,232
569,329
556,247
633,397
596,980
27,1071
52,105
114,308
527,934
356,678
118,23
818,1007
851,957
402,693
1097,271
1099,122
361,267
239,987
1048,754
168,660
911,871
324,55
383,268
260,707
1051,998
132,578
868,13
123,485
932,21
145,539
62,139
721,762
63,1060
1070,418
1056,297
943,134
647,327
936,403
1034,465
393,68
340,752
856,1013
1028,486
1079,586
231,850
1042,1006
113,686
344,258
456,574
867,328
679,129
1098,161
621,700
1093,477
1084,741
1021,228
412,170
1092,882
415,261
808,581
790,683
121,666
211,223
973,244
685,514
451,935
711,1089
1040,151
195,1018
830,1005
74,1078
796,846
431,920
154,727
715,106
157,612
546,555
1000,41
6,95
788,158
347,1050
270,196
375,227
1083,38
78,331
377,24
336,448
640,1068
706,505
874,476
1061,933
541,864
61,437
197,189
171,978
708,493
1064,843
335,651
348,736
362,885
1044,369
620,888
371,820
938,1073
20,1017
496,387
289,996
497,379
717,602
131,1088
554,333
489,533
1019,70
577,589
278,806
419,414
512,629
634,40
718,966
526,641
162,575
985,294
424,748
1082,374
87,310
689,175
965,346
350,323
540,653
33,553
1037,229
838,1043
80,832
507,59
903,1080
1031,1012
338,649
775,98
722,184
849,557
494,256
731,956
884,1059
955,110
500,306
513,90
252,457
695,460
631,140
898,610
353,591
724,594
406,799
613,728
815,926
531,630
165,187
69,48
128,842
663,1011
674,1002
368,36
993,181
606,221
917,200
624,245
205,590
910,439
172,941
46,416
810,330
704,876
688,313
713,536
392,180
880,883
238,1077
608,977
990,117
817,185
10,410
960,281
257,579
656,564
681,777
204,869
767,343
756,444
332,318
902,764
436,833
285,862
109,302
670,795
359,548
857,873
43,73
986,111
650,804
892,1046
803,1025
958,484
774,725
464,99
824,488
502,360
293,233
601,479
149,1076
314,1041
740,198
863,450
771,811
26,587
886,388
1045,492
828,946
315,925
137,193
446,103
298,1023
3,948
859,922
1030,989
34,919
518,102
173,570
829,390
288,915
411,417
632,761
709,177
593,94
580,735
160,82
734,909
743,969
692,974
470,127
355,719
250,995
787,1066
895,447
595,236
730,781
805,381
1053,813
215,823
433,86
277,282
115,845
93,366
376,291
852,702
272,35
997,345
1047,22
274,780
684,213
425,32
443,18
396,636
967,334
311,495
473,101
190,1090
317,573
931,295
723,905
163,1039
768,975
325,822
1,214
408,584
434,1004
11,982
831,568
398,572
147,927
164,642
976,671
954,710
667,906
999,950
85,887
1009,532
391,585
225,763
753,389
1016,453
562,88
940,458
337,981
1055,253
421,60
1010,166
509,879
694,480
797,968
153,611
428,705
341,124
49,146
1003,1001
534,669
916,530
984,961
155,37
373,241
351,89
380,802
71,130
15,951
