u,v
147,558
659,599
1029,52
818,1019
569,287
116,607
453,759
374,713
822,95
125,921
935,390
420,829
765,189
701,461
143,700
412,834
1088,879
507,348
735,459
571,854
181,1086
234,949
802,476
1085,846
39,1002
355,174
449,617
552,602
14,42
799,470
815,841
434,741
87,386
942,235
182,1032
463,1051
106,664
157,221
977,396
159,923
864,437
284,954
646,623
720,154
865,438
675,933
609,997
535,1048
958,229
998,967
163,102
345,896
856,236
435,542
668,512
256,329
1067,1
9,327
161,842
630,912
1033,133
805,364
972,114
959,1087
753,991
153,447
547,999
840,1023
15,6
241,1063
608,627
68,115
400,1092
863,99
797,648
1052,142
31,53
686,411
63,1034
302,296
931,1011
694,244
549,698
264,705
944,172
692,585
970,184
111,710
1000,45
699,880
1097,908
885,351
790,482
293,866
785,431
185,506
1030,180
922,0
673,598
647,308
414,869
340,416
231,2
769,279
823,655
851,70
432,504
1047,152
979,8
124,1062
488,939
636,419
684,594
548,306
74,1070
204,1027
215,798
513,739
868,33
657,725
473,904
731,144
227,1010
467,363
891,910
405,1044
385,857
603,641
1017,915
1065,16
481,773
749,197
763,379
96,550
1003,360
575,426
1012,665
843,982
669,600
1021,85
704,576
289,953
743,266
813,730
316,827
716,132
728,524
964,243
328,145
994,104
516,214
847,332
458,529
867,319
756,708
786,483
971,376
13,929
874,205
766,492
688,591
415,832
995,324
948,258
824,451
383,71
1076,425
583,663
35,556
566,201
1001,367
771,490
634,601
930,334
326,76
446,150
570,683
1069,943
574,317
748,479
67,239
757,280
477,1049
1057,160
462,350
23,568
562,208
563,689
26,75
305,906
369,1061
816,456
721,484
561,1020
365,965
776,109
754,499
403,839
134,889
112,1050
593,191
718,460
1095,1075
80,670
188,618
269,48
62,640
452,807
378,211
610,454
169,1040
341,347
237,119
1016,247
988,176
578,677
733,956
792,1042
242,984
645,614
475,777
217,24
353,424
219,1018
750,78
1090,830
597,650
225,122
54,240
633,581
862,175
632,625
957,156
812,165
1014,309
907,335
12,270
315,945
464,934
399,32
213,278
127,992
872,72
128,81
727,517
216,41
1079,10
88,377
873,436
810,398
202,1036
969,382
1081,861
876,352
624,527
983,60
255,252
1098,1066
1028,49
281,1045
911,404
330,1096
285,917
417,1082
679,1091
691,162
804,835
186,166
639,228
573,682
783,510
465,93
224,1059
321,494
706,1068
927,389
304,926
695,164
271,120
392,895
193,429
714,537
734,1031
519,697
1055,439
881,1077
401,845
590,366
168,466
662,629
393,859
884,1078
848,100
936,222
1058,318
1071,19
471,796
1053,69
486,897
780,468
821,91
938,249
354,616
717,528
276,962
1074,1094
34,791
530,311
250,275
51,605
94,674
883,587
855,89
620,622
577,651
779,368
472,882
819,450
427,47
961,372
811,338
903,421
709,565
833,442
666,612
737,901
448,371
678,595
177,402
294,987
888,423
196,290
323,394
322,515
457,312
918,140
955,198
190,642
232,230
871,55
782,117
113,395
989,38
1013,1060
36,687
1009,43
768,493
996,738
101,905
21,406
79,914
946,261
333,919
572,685
183,980
17,539
974,179
828,223
192,1056
660,505
384,103
533,729
361,604
860,297
592,644
129,654
1038,56
110,613
7,875
937,260
226,443
97,521
206,455
320,59
342,245
520,758
837,187
950,64
307,870
898,310
806,474
752,503
489,767
413,1046
25,254
615,586
849,444
263,976
349,890
273,742
487,940
986,126
40,418
1008,800
985,1073
960,909
746,409
265,212
283,257
801,381
712,541
357,313
346,84
66,277
540,178
745,220
892,90
545,531
838,137
480,667
1026,584
990,509
1025,210
715,551
643,65
762,501
553,894
251,947
555,693
719,130
30,560
336,514
671,495
303,108
339,430
606,631
975,375
397,246
314,858
878,433
564,661
253,1037
770,491
789,123
92,522
5,288
887,20
141,981
209,707
877,83
148,611
690,238
27,559
732,500
262,978
676,596
621,233
1043,380
295,993
724,105
952,387
844,445
286,764
218,391
194,272
408,808
131,899
167,831
680,422
852,138
787,557
637,469
836,440
532,703
50,282
508,760
77,146
291,344
11,973
803,793
795,362
37,702
913,18
203,496
536,696
207,1024
941,107
681,544
370,920
924,274
44,1006
300,932
1072,118
61,3
653,543
567,778
331,928
498,22
628,626
747,98
893,1064
588,199
579,1035
580,195
722,526
292,951
497,853
711,925
968,200
744,28
46,1084
534,502
149,511
1083,1089
546,723
1054,635
4,538
582,267
784,478
850,441
301,775
809,916
1015,29
325,485
373,772
58,388
248,619
761,121
1007,299
649,554
525,1022
343,902
73,1041
155,1080
1005,356
900,410
726,523
589,652
1039,1099
736,158
57,135
136,1093
658,86
428,963
672,268
358,886
151,407
656,171
751,170
82,173
337,966
1004,359
139,298
518,740
259,638
