User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_Zone,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_Zone,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
51,404,9.241243344294825e-05,0.0006920867838536475,0.8822020068274844,0.11779799317251563,3.085496223430423,16.314997992031802,19.400494215462224,NOMA,0.0,4.579014410874346,20.420985589125653,0,True,LOS,67.70304826164676,1.6970520935301584e-07,11.545287794949807,0.8475146405654975,1.0,0.0,10.680047336916346,14.319952663083654,0,True,LOS,64.31207569856596,3.7050359827939013e-07,-1.8764171810652965,0.9161012629615126,1.0,8.744301495774643,True,0.928253311744604
375,84,9.314784990940434e-05,0.0006921302682029674,0.8813823437060613,0.11861765629393872,3.0754942445418934,16.32509232178208,19.400586566323973,NOMA,0.0,10.670542785589783,14.329457214410217,0,True,LOS,64.31841516845311,3.699631624582801e-07,6.997385049492766,0.3427384636305743,1.0,0.0,10.363241697129277,14.636758302870723,0,True,LOS,64.52114871728386,3.5308976451560186e-07,-2.9415260530846394,0.8301737088850616,1.0,8.710150074779126,True,0.9282577304461231
396,36,9.592502710639296e-05,0.0006955319178108606,0.878799437262602,0.12120056273739803,3.0444226523275875,16.3632426120503,19.407665264377886,NOMA,0.0,1.6050774458971637,23.394922554102838,0,True,LOS,69.00203634779956,1.2583352571475158e-07,9.956522897504827,0.8508634980243704,1.0,0.0,17.30856712567601,7.69143287432399,0,True,LOS,58.37352047860138,1.4542797341823566e-06,3.934432121217688,0.9072243421473103,1.0,8.60385133873349,True,0.9285964241329132
7,267,0.00010369123177631404,0.0006965121586808783,0.8704189047273712,0.12958109527262882,2.9479793830157885,16.461732158856893,19.40971154187268,NOMA,0.0,3.001805370652598,21.998194629347402,0,True,LOS,68.41387577040909,1.4408289398963805e-07,10.296288697130489,0.8938203886455824,1.0,0.0,7.135190152781053,17.864809847218947,0,True,LOS,66.42532564165896,2.2775474609308368e-07,-2.536887114728907,1.0898095980235403,1.0,8.27186668487754,True,0.9286943321470182
21,302,0.00010442344820521276,0.00069753658593441,0.8697897105093988,0.13021028949060126,2.9409923528717017,16.470840609921233,19.411832962792936,NOMA,0.0,10.229812860440111,14.770187139559889,0,True,LOS,64.60785284071291,3.4611045312794085e-07,7.411036246619701,0.41662227345274583,1.0,0.0,8.354303254233315,16.645696745766685,0,True,LOS,65.75000440995055,2.660722358023754e-07,-0.46557160313018114,1.2817066325997917,1.0,8.247689612662601,True,0.9287958355403318
209,155,0.00010713108403290734,0.0006992066056854544,0.8671386871791567,0.1328613128208433,2.911919131375301,16.503367799120028,19.415286930495327,NOMA,0.0,2.006351242013949,22.99364875798605,0,True,LOS,68.8367345321767,1.307153369631044e-07,10.709951649935855,1.016833412821699,1.0,0.0,18.59920269533487,6.400797304665129,0,True,LOS,56.61851052650904,2.1784567763796074e-06,6.859944997485379,1.0435861309971173,1.0,8.14690023147034,True,0.9289610971528866
372,298,0.00010829174715220768,0.0007005798505838812,0.8661199781828165,0.13388002181718353,2.900901220078083,16.517217947597512,19.418119167675595,NOMA,0.0,11.207914124246916,13.792085875753084,0,True,LOS,63.95321984426188,4.024185719627977e-07,14.309977433952328,0.8866561371867691,1.0,0.0,13.850833356540388,11.149166643459612,0,True,LOS,61.920693836291505,6.425850486296702e-07,3.8071139616433634,1.3547152893490984,1.0,8.108622818238251,True,0.9290966108935692
257,426,0.00010861381346125362,0.0007008064119648104,0.8658128249710076,0.13418717502899224,2.8975956017407665,16.520990487898533,19.418586089639298,NOMA,0.0,6.965990438823659,18.03400956117634,0,True,LOS,66.51539139000836,2.2308011566595774e-07,12.157231610546209,0.9322152692413521,1.0,0.0,16.5571374541234,8.4428625458766,0,True,LOS,59.26413470048085,1.1846403742864727e-06,4.855269569695724,1.1260774980405117,1.0,8.097130045527303,True,0.9291189516573828
178,360,0.00010892116676848049,0.0007031420131259111,0.8658710683291346,0.13412893167086534,2.898222132131518,16.52516423623059,19.42338636836211,NOMA,0.0,12.700125217312742,12.299874782687258,0,True,LOS,62.8591760710117,5.177050399057839e-07,14.2154811304355,0.7777591783848405,1.0,0.0,5.038830128464735,19.961169871535265,0,True,LOS,67.48545267914378,1.7842460011328996e-07,-4.5933648365526185,0.9809512844351347,1.0,8.099307631721528,True,0.9293486300651728
77,110,0.0001093340632056435,0.0007058595583418344,0.8658796385107931,0.13412036148920695,2.898314632819247,16.530637060927805,19.428951693747052,NOMA,0.0,10.269827850821635,14.730172149178365,0,True,LOS,64.5819329798672,3.481823097981154e-07,14.321942681260657,0.9637164479495859,1.0,0.0,6.673971379477474,18.326028620522525,0,True,LOS,66.66886481768239,2.1533445139618196e-07,-4.701247256883953,0.8853177632241296,1.0,8.099628118686606,True,0.929614913576414
