u,v
82,684
171,127
709,849
873,485
402,817
297,878
80,980
299,588
613,265
779,218
178,246
488,231
454,730
654,899
268,660
886,387
185,154
780,35
324,571
502,376
285,985
687,101
322,233
771,512
384,623
280,59
720,282
760,371
32,173
261,158
310,1076
422,764
356,204
123,75
143,161
718,298
263,631
1075,793
495,661
339,138
377,107
424,87
964,437
210,92
116,677
172,811
846,987
85,947
190,972
499,797
724,247
735,534
480,731
142,24
349,850
186,716
404,362
1010,4
234,287
929,896
933,366
860,552
542,1096
1025,727
314,984
948,194
521,504
834,117
601,750
756,1087
214,844
374,699
399,894
69,1032
974,283
931,360
241,918
692,989
843,6
642,308
626,198
516,15
455,81
1098,632
582,492
507,332
553,832
1099,666
800,856
115,496
904,137
847,624
635,303
222,737
901,313
736,919
1054,449
257,912
255,483
243,658
902,1090
403,489
695,478
621,1060
290,272
266,584
79,413
211,673
375,572
721,722
62,804
813,147
33,296
795,118
879,102
513,806
867,240
604,583
253,427
119,487
1053,157
391,1055
400,232
1,336
570,715
851,1021
501,168
672,16
140,103
611,166
852,921
421,524
417,541
439,378
1013,1023
1074,481
304,444
192,146
808,837
667,251
934,569
323,126
236,920
752,763
958,949
907,469
193,468
807,939
1093,598
90,975
705,1047
223,690
215,307
351,961
963,686
953,139
545,754
53,960
148,1063
262,952
567,70
295,782
897,639
675,586
445,199
1088,630
835,174
1081,863
114,774
111,890
762,728
853,320
877,914
917,515
406,1029
341,494
145,1061
665,1064
277,922
659,787
595,680
753,657
1008,156
1018,340
967,1014
1073,682
333,526
812,674
415,390
606,388
394,438
490,776
396,334
871,888
999,34
187,818
798,726
1066,712
745,465
566,923
25,785
76,668
636,773
1065,78
648,26
249,770
911,149
816,928
463,539
525,94
1001,120
267,1048
5,995
433,927
876,1058
772,425
822,766
906,982
195,412
331,31
738,600
740,538
276,245
14,836
580,861
355,220
529,1046
3,990
350,23
338,284
183,30
269,801
789,435
414,1067
407,456
88,209
749,1028
1031,134
20,581
857,46
546,219
723,72
317,275
649,370
9,175
805,91
1042,1006
1030,273
229,734
537,792
1012,941
996,29
150,315
43,99
383,348
767,278
786,858
176,864
346,203
1083,365
112,151
57,71
202,884
305,577
511,67
694,65
389,885
924,1040
169,827
288,97
560,576
11,343
77,565
10,533
679,969
38,1003
821,976
708,978
281,54
932,1041
970,279
579,1080
381,681
153,380
74,522
869,22
700,794
1027,977
802,555
482,309
47,536
585,130
634,89
981,1044
61,991
363,664
1057,747
965,900
212,429
573,640
710,52
12,955
1082,591
17,751
58,950
206,916
839,759
436,441
224,646
997,1097
196,1086
743,625
881,707
467,643
476,790
663,925
973,629
862,702
530,458
160,289
100,988
188,292
563,484
617,473
655,845
615,291
593,898
741,302
543,892
132,594
506,870
868,768
528,574
605,258
983,474
561,216
971,312
815,554
549,113
472,36
254,713
259,201
86,510
325,44
638,230
