u,v
124,831
984,130
878,219
996,113
812,292
832,279
615,510
269,776
711,227
1066,46
64,7
181,165
1027,82
545,469
460,520
432,1086
632,455
117,931
295,541
710,402
889,791
972,142
464,755
449,626
239,1045
1049,96
1002,21
856,214
392,497
1072,1019
411,519
953,146
352,531
363,726
77,988
442,470
223,166
636,484
694,425
1039,69
761,344
202,884
121,420
907,1063
405,1091
906,201
195,863
74,991
987,116
296,119
775,373
525,625
180,847
100,976
970,886
394,690
418,895
331,759
583,68
93,451
804,45
58,1006
573,539
504,516
42,342
360,642
618,803
191,568
861,35
132,927
362,724
188,1075
450,428
623,499
537,594
928,61
136,637
764,322
337,645
482,654
529,586
945,653
998,427
1015,336
580,515
628,326
483,582
490,630
1096,22
436,668
934,1021
485,646
946,110
187,961
547,221
86,1058
471,500
1079,63
459,1011
963,126
127,955
1073,34
666,424
92,948
109,799
619,357
333,754
869,258
737,349
867,715
638,474
200,419
993,55
128,650
462,904
919,115
447,385
478,601
81,974
669,479
249,787
229,818
1037,79
897,203
631,480
1020,264
1036,129
1038,71
1093,16
725,361
207,8
1068,44
772,320
947,172
675,378
814,829
114,975
1018,70
729,205
543,591
161,916
1060,54
534,542
590,266
802,302
88,977
351,524
1043,19
700,412
606,494
571,554
924,156
684,422
932,178
935,678
868,261
850,234
698,213
572,375
204,873
665,435
282,792
576,354
112,1064
76,952
824,208
877,220
822,284
254,995
415,674
579,526
652,358
912,186
47,1028
1004,943
566,555
911,199
705,103
780,17
173,898
535,177
848,170
767,334
477,244
793,310
727,374
965,175
1053,157
1051,614
437,702
828,685
506,643
552,521
762,340
147,225
842,607
247,834
758,226
371,720
786,315
997,99
633,887
968,301
383,712
18,461
457,252
162,493
693,883
578,1054
561,574
806,33
108,238
817,280
341,598
37,1099
125,556
677,404
617,502
593,1048
169,900
228,397
691,823
789,312
66,1000
1083,26
893,122
1003,155
546,581
658,255
549,577
1071,564
505,1056
145,920
954,235
452,1080
530,600
908,286
620,237
1082,30
387,709
262,785
53,949
518,491
719,880
989,85
406,569
408,359
141,671
343,248
242,592
1031,78
167,409
43,1029
777,189
624,495
595,468
825,256
560,1014
246,836
663,441
1090,29
731,356
958,1023
673,243
102,391
699,399
559,514
467,687
1077,40
154,950
272,695
84,644
87,1067
1026,232
980,143
95,909
38,1040
717,416
433,657
854,641
879,487
346,747
558,270
426,874
1097,813
862,263
588,536
381,713
206,870
1065,52
662,503
308,756
940,48
999,97
265,794
704,347
750,314
703,211
835,278
827,274
313,736
303,771
839,275
367,316
730,377
816,291
697,865
1074,168
1030,80
746,83
744,769
978,51
1013,921
137,860
936,329
706,788
659,438
277,763
969,106
811,297
857,273
610,689
463,639
815,285
492,553
971,151
338,751
1084,28
983,134
330,2
1089,152
350,734
872,294
612,901
844,241
840,616
1042,67
551,1007
722,62
745,365
158,941
567,444
366,692
894,210
321,1062
634,488
1005,562
445,481
512,629
655,458
240,179
159,627
748,622
1035,50
533,41
1057,65
696,184
882,841
749,348
389,707
271,306
401,910
1081,31
489,403
133,448
913,959
453,300
903,765
376,718
881,216
1095,944
967,139
318,386
224,858
197,486
233,845
528,613
250,587
599,902
288,888
741,339
364,1017
1022,596
917,174
849,268
311,602
896,209
740,370
104,398
393,937
540,443
407,682
905,550
532,942
544,440
1087,32
1069,1085
182,609
423,635
431,410
661,454
198,800
838,105
714,475
798,307
196,885
317,766
153,923
511,640
49,39
853,251
852,1055
396,686
809,855
298,779
1033,56
1076,36
647,951
472,681
171,851
59,1046
335,446
708,390
781,222
194,843
783,164
75,990
107,933
150,922
876,230
217,930
111,939
73,656
276,774
871,245
605,522
1088,23
144,810
160,925
476,664
414,680
973,149
565,345
27,819
985,123
325,760
899,190
821,289
723,388
283,790
496,507
688,430
1001,94
267,782
328,523
778,732
648,473
608,257
287,1025
231,846
670,915
649,465
575,98
716,384
413,621
259,801
305,768
138,929
597,1034
679,429
1052,293
24,1010
966,131
101,964
875,260
355,728
738,380
332,735
805,299
372,826
743,324
57,1061
509,395
918,185
742,517
938,163
212,864
118,253
891,60
820,683
784,379
797,309
369,527
1032,72
753,1047
382,466
20,1044
701,866
176,892
584,290
327,548
660,456
859,0
434,1016
563,770
368,1098
585,538
1012,89
676,796
981,120
281,773
215,837
1009,1094
135,957
218,982
1041,808
508,830
148,914
25,960
183,890
956,319
962,353
1008,91
