u,v
275,991
114,808
277,942
499,726
790,264
756,406
906,323
782,278
915,161
445,1029
907,156
753,345
1037,113
903,280
801,260
283,990
1085,37
541,229
219,1072
816,415
20,481
948,180
797,267
559,237
325,964
630,526
1089,811
738,486
751,416
454,965
186,1034
866,235
306,968
970,203
296,1031
733,376
452,375
939,252
577,644
954,213
528,1026
932,185
1035,67
1027,719
955,205
688,517
310,794
755,287
510,587
97,677
633,428
671,531
341,0
626,389
834,189
946,241
770,6
582,700
1018,117
855,239
777,149
597,627
1054,39
420,814
741,482
687,511
498,724
667,542
246,1025
346,883
377,870
727,422
863,355
350,862
148,638
525,723
381,858
227,1047
385,828
292,1015
412,931
763,362
360,893
681,320
550,654
736,506
286,953
605,599
530,694
835,396
451,788
527,679
573,646
815,399
608,613
443,793
675,523
547,603
640,565
251,223
579,317
710,508
332,943
881,228
36,154
1002,127
344,935
843,210
651,952
604,602
561,393
696,447
914,279
961,211
488,683
922,139
888,244
302,1068
967,128
612,583
851,209
534,691
721,270
1057,76
1074,784
384,841
212,2
658,159
232,981
1016,123
474,505
468,709
910,160
838,391
586,566
514,407
1006,204
371,1014
702,387
392,957
820,95
1064,65
1009,129
832,316
789,382
442,921
537,664
1091,18
493,249
348,877
865,1033
666,558
569,607
890,303
887,288
959,155
1004,135
871,298
836,331
830,257
19,167
17,5
924,282
1048,98
540,674
261,1021
1051,94
618,621
266,480
234,1013
889,181
328,949
1017,119
533,662
853,276
433,831
1099,8
224,1084
1001,138
173,373
708,379
403,826
707,334
349,864
745,464
1044,221
470,1019
273,999
305,1077
886,259
634,578
601,163
611,594
717,850
1032,197
509,821
106,40
969,177
295,977
438,806
405,867
395,844
614,641
574,568
465,243
873,343
796,370
271,1061
920,158
829,394
996,153
472,678
1046,99
655,543
1062,125
896,340
1000,150
769,245
846,330
217,1071
930,171
553,998
848,1041
805,423
357,812
622,567
496,729
441,802
453,776
398,840
460,672
91,33
557,595
653,401
631,410
538,609
1066,63
440,711
908,300
868,502
56,29
108,494
1022,169
971,194
319,933
591,458
962,145
716,489
752,430
1050,96
619,556
938,309
26,792
874,791
512,704
937,200
994,164
1067,59
979,184
1010,437
294,984
562,170
1060,47
520,689
363,882
995,146
459,697
692,639
1023,101
731,329
616,491
500,725
411,787
659,471
927,551
299,973
699,516
775,255
1007,934
560,623
670,89
778,427
337,941
684,518
940,215
431,737
247,904
817,144
963,198
837,378
546,571
665,522
842,304
555,656
44,13
860,218
713,446
786,250
1082,38
884,193
897,230
1081,60
759,436
983,162
872,313
807,165
861,285
351,318
813,263
1093,308
804,434
879,208
461,714
539,661
774,289
772,365
1070,269
742,324
242,950
572,596
629,563
593,628
750,444
762,409
575,592
650,524
421,799
847,233
312,892
353,902
911,254
417,923
730,507
718,780
202,598
1080,58
944,570
1073,46
515,703
926,274
827,390
620,585
761,435
1097,21
478,748
432,781
951,214
980,110
301,972
705,418
997,190
424,795
773,311
290,989
823,397
503,706
1053,45
588,521
321,833
1030,70
606,426
1024,157
856,201
463,764
819,408
467,734
248,52
449,698
982,133
1088,25
490,735
824,333
479,744
652,425
380,869
554,1003
1049,42
584,635
928,179
226,1076
803,166
642,69
852,315
1005,130
610,1038
722,187
352,913
925,268
839,372
985,188
974,151
905,335
929,265
732,236
854,369
1056,86
118,849
758,383
909,314
649,485
822,404
1069,34
615,590
878,326
857,361
966,48
975,124
740,617
749,455
645,901
809,195
976,192
912,207
225,1065
469,760
600,624
636,281
1039,504
549,231
473,757
1040,78
462,766
785,364
1096,9
1095,22
917,272
895,342
648,483
82,746
632,386
1079,41
368,880
1045,57
894,172
414,1094
216,1011
475,695
743,366
1036,103
1059,68
859,141
548,657
497,728
783,429
885,297
1008,120
825,175
900,178
14,85
1028,336
916,293
262,1090
960,238
1020,112
800,356
936,137
810,168
545,660
477,754
72,31
988,174
682,476
765,501
918,222
388,798
1087,143
993,374
685,258
919,196
413,720
544,663
327,1043
767,183
457,771
122,701
690,466
1055,88
899,338
637,576
1012,126
450,768
131,206
876,220
1052,64
1086,35
535,686
581,564
358,891
182,1092
402,439
284,978
676,419
669,532
347,100
1042,256
956,580
818,359
1075,24
1058,191
673,529
589,643
739,322
945,152
354,898
647,495
291,958
986,199
987,176
712,484
668,536
625,992
1078,62
253,693
552,513
845,339
680,519
10,715
400,492
1098,147
1063,1083
448,779
875,367
487,240
747,456
307,947
