u,v
532,238
438,819
477,669
358,981
864,86
995,457
830,276
108,896
366,305
1093,470
905,24
908,769
533,510
1082,725
15,42
1029,597
748,469
1001,585
474,691
578,184
1054,631
465,52
966,10
337,245
194,386
567,825
169,46
960,985
632,62
311,757
241,116
675,147
789,775
1081,911
59,442
503,175
168,530
543,167
403,163
913,68
277,558
188,26
466,879
714,36
609,738
955,227
1077,207
702,920
778,737
1,627
298,445
697,284
161,613
736,708
784,426
566,782
659,251
681,222
781,13
91,877
794,70
352,1027
481,739
629,1084
624,243
428,943
87,388
718,897
446,200
255,1075
600,537
1012,593
495,462
807,1041
1094,286
364,973
711,37
996,197
317,1032
580,777
452,1010
575,193
379,368
392,923
776,237
746,11
874,809
370,41
865,1034
170,179
416,1062
994,656
692,1044
685,248
486,451
76,407
287,747
273,152
180,1087
239,151
861,271
961,678
410,922
925,688
674,53
547,767
900,221
637,1015
654,605
306,965
414,128
515,5
121,655
130,47
707,727
1063,924
154,58
1024,797
555,110
916,693
885,1066
959,686
494,696
844,325
378,599
976,531
265,918
208,493
310,1037
292,790
356,35
233,191
125,85
518,1086
257,252
396,560
977,449
546,618
351,598
309,928
157,552
131,1072
155,787
927,1053
372,701
345,511
799,143
259,134
734,129
78,212
704,475
1042,268
561,1018
628,866
54,1096
256,953
89,873
608,964
899,421
373,559
741,63
231,838
178,220
792,588
910,0
380,102
467,480
336,439
280,1049
327,424
240,614
521,817
570,1004
589,44
1088,111
3,569
171,500
88,664
514,123
709,295
461,948
294,1061
901,487
890,635
301,952
606,313
601,501
720,1007
343,764
972,215
8,204
1098,369
698,833
592,722
687,213
1057,617
579,936
845,459
262,649
80,145
322,18
884,957
758,94
556,478
1085,1008
490,663
105,983
417,448
73,1079
906,423
699,525
321,27
1046,975
456,902
854,858
524,941
1097,464
1058,526
679,700
853,871
568,795
429,289
557,870
430,278
185,160
99,749
505,763
979,1083
1022,402
64,644
51,875
724,527
340,181
991,932
694,436
418,719
971,554
328,954
610,84
661,50
984,602
762,196
1056,119
999,120
206,374
223,393
225,883
553,216
895,122
117,133
272,647
1000,420
670,484
39,760
756,868
942,651
761,576
382,645
705,980
969,878
158,1040
958,876
590,815
118,49
112,827
330,38
887,236
249,153
468,1025
947,144
583,507
519,408
1080,545
463,165
572,765
312,563
842,443
801,422
401,20
992,72
549,840
488,978
945,930
796,61
755,744
307,30
591,810
828,346
331,219
395,441
224,142
712,538
642,71
1051,149
1050,335
479,690
437,98
190,250
33,677
540,1014
643,989
308,909
77,106
435,299
93,662
823,2
