User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
223,210,3.479195685743754e-09,0.0006397969080678759,0.9999945620606754,5.437939324520167e-06,2.1632124005598885,2.163233601788047,4.326446002347936,NOMA,882.5089096981158,6.001313665189661,882.7133882404897,False,NLOS,136.84320709709735,2.0686131936302575e-14,14.673378714464056,0.1310111161718995,0.020397202660085004,14.130550574474471,8.214344950833443,21.94152854673966,True,LOS,68.38923222990658,1.449027998182764e-07,-9.055564271607278,0.5925507264104048,1.0,26.111162615930557,True,0.17622997972904017
158,61,9.889272394843337e-09,0.0003821620723470754,0.9999741235009681,2.587649903184189e-05,3.4444665153355007,3.4448017494266567,6.8892682647621575,NOMA,744.4377834571759,2.369704305056214,744.781675205475,False,NLOS,136.13843094455567,2.4330828948460187e-14,10.953288312470676,0.22374343554660192,0.024186524283648616,33.781879348207276,16.21839746907983,34.90461166247086,True,LOS,72.82478271906133,5.218212107107537e-08,-3.1831390914361357,1.1596575630300299,0.8117658905476683,21.628457333183427,True,0.2806219252448944
374,63,1.2986740978163609e-08,0.00029833091933489323,0.9999564705673094,4.352943269054395e-05,3.8051726041746843,3.80592962620439,7.611102230379075,NOMA,895.9253630526413,5.094151918124839,896.1464718163353,False,NLOS,137.64384102821654,1.720346376979008e-14,9.394920492835315,0.29203725297066,0.02009161252679407,48.58880703870691,9.86738298136049,50.89074834660532,True,LOS,76.42741530551169,2.2764518532308665e-08,-6.906732515938435,0.8927552358194679,0.6615785371932037,19.476983446884258,True,0.31002453076900505
123,407,1.355291812029488e-08,0.0001954923475765343,0.9999306777028928,6.932229710716806e-05,3.861881759509375,3.8631434214645584,7.725025180973933,NOMA,917.4565566414147,14.400052913206274,917.5177884938058,False,NLOS,132.46030352340048,5.6750494175721326e-14,24.880777252382718,0.997899611029168,0.021809052629034695,60.22021606916948,5.665973102567421,63.24775900763682,True,LOS,78.5043540157073,1.4111221159221102e-08,-2.7518245696224484,1.198826223270802,0.568457253741397,15.810803579729138,True,0.3146649768217488
358,367,1.762377128670706e-08,0.00015588669471578782,0.9998869577734746,0.00011304222652541971,4.216202019401057,4.218919004152605,8.435121023553663,NOMA,886.4629215800943,19.560809643033487,886.4796084107383,False,NLOS,128.7797698521793,1.3244117185396254e-13,13.885388223489883,0.23952825571091704,0.04579695062793227,33.10040721764093,6.619816444957295,37.86116883418575,True,LOS,73.6016292652412,4.3635210308520694e-08,2.6687808205997916,1.014681057932478,0.8135587266637387,13.843776293782506,True,0.343589451061249
397,70,1.7738531534448604e-08,0.00014951086786667956,0.9998813703146058,0.00011862968539416866,4.2249032968393,4.227773971778027,8.452677268617327,NOMA,778.4011069722571,9.664035426482712,778.5521659754313,False,NLOS,132.51446362209947,5.6047163446168007e-14,20.162764299982683,0.7634472946623668,0.023128530895286124,236.22042513149125,3.652412775386031,237.18307007376174,True,LOS,91.1332019839998,7.703353036982638e-10,-14.729955134911224,0.9881778271238816,0.09793590987890707,13.481438687326898,True,0.3443045730597689
271,315,1.9300697592282456e-08,0.00014456665199130879,0.9998665105618261,0.00013348943817392052,4.339745162392508,4.34327428886484,8.683019451257348,NOMA,731.2244616518387,13.815354687746883,731.3099955619247,False,NLOS,128.96123506217177,1.2702128261761034e-13,7.154148722498606,0.12340768213433138,0.026764804539182903,141.4852025690018,12.827207967085979,142.00788503413483,False,NLOS,101.73740701992301,6.702846872816273e-11,-20.512378860462086,1.6646369533086043,0.21959939253972896,13.18868333211612,True,0.35368714669072704
202,81,2.5662877418059606e-08,9.248625082818888e-05,0.9997225992157104,0.00027740078428951833,4.726526556569593,4.736375330860754,9.462901887430347,NOMA,785.9904380271835,1.8701429514209962,786.3306931293293,False,NLOS,137.35952742522616,1.8367381959714407e-14,13.989725636585755,0.9479119593472038,0.022904771571342637,195.48651734668636,10.250544978904092,196.0421507935363,True,LOS,89.31304897499422,1.171372711741882e-09,-9.869408263377236,0.8674794793213225,0.1328582124659009,9.310045833106592,True,0.3854542520338227
137,488,2.5870144473836956e-08,8.26446144614881e-05,0.9996870691565781,0.0003129308434218527,4.7362997623511545,4.7474974456785155,9.48379720802967,NOMA,968.2193583181131,19.664379798384978,968.2340598558153,False,NLOS,130.21484531572537,9.517337457626982e-14,2.0815097403587677,0.10656549506945533,0.03664166501236014,279.384832453415,20.876143831371067,279.4152658584035,True,LOS,92.69886374950707,5.371723191030546e-10,-14.91059707746663,0.640660416329747,0.29896213365164226,8.333659379659768,True,0.38630538525579106
0,-1,1.111658266658694e-06,0.0,1.0,0.0,10.11979484706362,0.0,10.11979484706362,OMA,645.2556038239669,17.9147771957865,645.2945022611129,False,NLOS,124.37783584362887,3.6493575473688893e-13,0.7702786589420832,2.0108377373150024,0.0717064054982793,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0.4122116027317157
1,-1,7.99318866834525e-08,0.0,1.0,0.0,6.3386363228391485,0.0,6.3386363228391485,OMA,835.6464187594541,8.984991082830128,835.7998670113067,False,NLOS,134.12612403160475,3.8671195372643175e-14,5.776094833586047,0.7903710188927836,0.021541908876250807,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0.25819292557389606
2,-1,9.63545971413764e-08,0.0,1.0,0.0,6.605177200350381,0.0,6.605177200350381,OMA,952.2281944759268,6.308856881572911,952.4116196193519,False,NLOS,137.94851545755142,1.6037935193847733e-14,0.8748495007667901,0.8414739733777924,0.018903299554974492,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0.2690499877943129
3,-1,1.2008929505762108e-07,0.0,1.0,0.0,6.919927518473955,0.0,6.919927518473955,OMA,753.2616736474914,19.86509947821314,753.2791754652378,False,NLOS,125.83374017360252,2.6099127116948724e-13,11.027549331087679,0.8366980767170741,0.07179207518571869,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0.28187077468325683
4,-1,9.089537691621657e-07,0.0,1.0,0.0,9.829649439817109,0.0,9.829649439817109,OMA,864.6073456466614,17.809280390128425,864.6372468235875,False,NLOS,129.40726303314585,1.1462350825771373e-13,-4.95059428462282,1.5183616719058397,0.038426077383512024,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0.40039305253837515
5,-1,1.378697062830515e-07,0.0,1.0,0.0,7.117588106863417,0.0,7.117588106863417,OMA,763.6787249386384,9.930291332794225,763.8273961067507,False,NLOS,132.0306397189279,6.265215707923498e-14,5.974840156728032,1.095829138126738,0.02357543202871084,-1.0,-1.0,-1.0,False,N/A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,0.2899221224791616
