u,v
196,698
128,554
846,187
430,474
978,95
782,269
642,811
728,298
910,46
31,895
992,97
1089,48
595,708
122,497
56,1077
437,518
370,617
67,845
136,32
594,343
781,435
539,929
210,753
970,114
538,457
186,783
63,847
931,397
630,387
99,104
1082,1042
23,1039
167,644
607,403
524,396
861,319
965,1060
461,465
665,353
530,812
938,121
1001,168
1007,248
198,765
566,267
907,142
1080,61
950,360
228,1013
57,646
386,565
58,858
500,407
9,862
487,486
572,850
984,111
159,797
731,703
1097,6
402,536
432,964
424,533
514,863
759,285
552,462
537,172
512,426
470,429
1064,94
1056,90
217,1021
810,232
1081,30
896,155
373,608
897,236
496,935
413,690
178,1034
704,317
968,116
519,24
393,550
805,238
677,327
29,700
622,400
1083,93
479,491
1026,224
179,50
943,226
105,686
460,505
194,1023
1047,45
329,668
859,330
754,286
80,839
842,417
1092,43
306,693
1072,74
793,241
548,464
865,275
923,207
53,872
972,257
337,649
504,933
14,889
515,8
528,472
844,211
1065,39
455,506
676,892
1096,26
860,173
661,1019
344,647
780,302
662,328
481,643
840,213
130,831
425,510
362,799
918,132
277,1011
181,1025
710,341
448,502
612,354
788,260
1085,1041
11,986
981,166
1049,44
274,969
81,574
867,162
624,593
98,227
17,1
941,120
626,392
848,176
453,958
288,760
924,305
590,954
215,748
204,757
629,891
619,352
829,418
925,126
586,431
771,77
332,542
1068,71
855,174
549,894
1057,983
989,34
322,632
243,729
914,134
281,706
784,262
887,247
723,670
944,489
633,767
1050,143
78,1048
971,106
459,587
640,671
819,750
1090,72
408,532
660,366
770,466
289,678
998,92
313,645
702,606
919,473
825,191
602,766
875,268
718,312
800,363
221,1074
940,123
722,300
699,307
881,711
921,118
886,160
684,291
613,249
1059,79
745,279
589,804
60,868
1018,837
913,137
161,789
1002,84
741,290
526,878
35,1058
620,0
452,681
376,579
292,985
294,509
28,884
736,296
157,540
499,478
659,378
912,140
904,145
792,242
567,798
737,544
817,433
947,1055
1037,36
218,738
934,200
720,338
830,219
655,385
779,253
856,375
999,27
900,152
791,245
359,597
901,135
618,857
467,953
776,229
967,336
272,714
295,679
347,628
988,139
707,516
807,234
833,372
335,653
129,832
65,1067
945,195
557,446
1024,70
59,871
82,836
916,235
581,440
398,974
596,410
732,1075
202,775
870,151
25,1088
214,749
522,902
345,284
1040,1084
816,436
309,1014
265,1078
747,611
993,87
1091,909
69,614
520,648
997,66
604,391
367,991
115,599
1071,33
667,694
293,641
873,170
276,994
340,820
1086,54
672,521
1000,377
756,264
726,650
1005,83
823,192
908,141
663,301
1015,124
585,409
588,545
1061,109
85,827
188,1087
358,1022
182,787
719,308
88,600
297,603
697,326
1020,183
494,482
209,755
821,230
361,623
3,21
1070,952
560,451
651,331
233,730
189,794
739,282
62,866
877,261
477,937
957,113
7,768
405,558
428,523
772,333
165,796
271,725
666,342
485,932
822,190
318,675
406,531
956,117
583,420
535,627
310,688
147,801
1008,163
412,803
266,996
689,721
637,683
390,1062
1035,55
575,717
955,184
658,733
1033,1006
701,304
185,778
193,1029
320,841
357,979
101,1053
1009,20
948,1093
752,364
350,976
740,389
987,108
864,303
529,471
138,815
564,447
1094,1003
942,222
735,814
961,339
763,256
903,150
76,610
674,654
743,543
349,625
421,492
963,119
154,813
1051,12
388,562
503,939
551,458
38,876
197,774
351,936
324,177
321,657
311,634
41,621
568,394
480,946
416,525
278,960
384,569
415,547
208,761
656,381
578,443
146,786
201,75
52,751
852,283
1079,990
709,374
441,959
225,450
49,880
348,758
851,314
468,949
103,838
316,982
930,476
806,199
380,576
1004,16
355,928
89,125
371,616
216,742
951,19
47,1031
879,259
584,369
68,843
399,445
22,885
13,10
591,404
824,853
882,40
507,270
144,456
1017,112
1010,73
790,469
1012,15
1016,888
251,713
395,559
682,652
475,439
1076,966
669,691
1038,18
102,571
769,495
419,534
423,513
555,809
1045,169
127,1036
696,299
874,287
1063,977
598,541
1027,237
685,546
255,1069
1030,153
252,1054
883,1046
556,926
905,149
680,705
239,715
854,601
334,980
727,246
898,631
203,734
323,561
573,434
508,463
438,664
1032,100
401,773
849,356
828,422
212,995
777,206
563,762
1028,205
427,263
580,442
785,484
164,527
744,37
746,483
254,695
605,382
91,835
223,716
1044,42
5,911
368,582
577,826
795,240
893,156
890,258
64,1073
764,280
511,490
383,570
636,899
724,454
1099,4
315,673
1052,158
687,325
808,444
592,411
133,818
273,712
110,834
639,379
1098,920
609,365
975,175
488,493
498,906
180,615
346,638
414,553
1095,2
148,802
449,501
1043,86
1066,51
927,131
962,250
973,107
244,635
231,692
96,922
517,915
869,171
917,220
