u,v
311,818
1028,1079
498,1014
1010,841
822,131
290,869
171,410
32,791
980,793
944,562
63,503
533,767
692,1070
913,742
289,523
147,265
784,1007
675,874
579,434
729,930
174,242
878,499
325,427
570,757
867,1051
704,941
382,205
1081,906
444,330
986,993
162,810
306,421
739,47
92,809
73,1041
596,530
693,591
967,284
324,1038
1,134
532,759
482,581
236,297
799,337
567,1068
831,936
951,408
476,1092
51,931
495,27
138,1050
699,651
962,197
702,1040
296,130
808,933
274,67
645,1033
609,1091
278,758
554,307
772,238
214,890
213,262
648,1024
151,924
632,125
667,817
129,611
20,566
1060,145
617,389
1071,1049
158,1072
349,938
882,540
443,414
294,186
910,477
250,39
866,452
803,448
731,168
939,135
518,783
691,194
830,891
613,851
714,756
436,792
195,821
235,1087
7,426
1046,569
813,300
46,1078
358,735
10,1019
700,309
788,320
1044,957
621,922
927,245
728,991
473,401
607,344
643,534
71,182
576,424
684,336
58,549
785,723
972,1001
541,923
243,524
971,715
226,844
860,287
884,984
329,903
997,108
724,484
88,582
405,292
1057,1097
153,183
259,462
505,1069
976,268
929,898
303,395
535,53
899,1027
126,947
959,543
230,454
204,542
396,807
246,488
854,241
273,489
180,845
445,365
1059,124
192,150
82,220
763,935
916,682
333,694
391,221
281,827
239,1082
953,172
748,861
80,465
819,823
72,460
202,298
1061,472
588,587
346,1042
850,121
481,688
1055,738
412,745
342,56
989,1031
227,447
91,644
639,475
353,815
747,404
1088,267
178,420
83,689
710,1064
461,466
749,229
683,350
623,842
464,375
559,885
719,487
123,963
386,641
142,416
397,261
686,1085
888,1090
760,394
141,449
102,825
157,705
105,642
122,599
119,170
304,310
990,711
956,5
431,181
925,871
752,964
761,263
255,70
374,208
64,403
839,1000
625,662
706,112
28,24
299,302
224,687
733,918
664,388
1016,457
881,331
256,985
909,376
379,690
288,36
633,161
332,25
674,836
45,605
398,52
802,348
516,486
701,359
438,1021
335,653
423,512
1058,357
55,415
0,334
485,478
62,441
1022,317
780,1012
271,595
656,937
868,774
519,601
364,193
33,580
743,893
439,901
988,876
1052,95
865,650
529,199
479,231
919,314
345,771
368,968
994,545
835,29
446,966
248,584
285,319
992,673
716,234
450,717
1065,1099
104,1020
663,1018
494,232
6,327
934,175
859,363
981,1094
339,603
775,794
896,18
90,164
120,322
657,490
646,191
975,508
367,917
400,680
225,1067
655,658
249,734
189,561
751,517
558,912
467,165
635,666
377,811
707,233
318,77
1093,362
176,1080
139,258
1048,708
782,254
628,571
49,1098
525,1013
93,846
37,99
42,428
453,1015
999,451
295,764
504,76
260,797
390,98
455,1029
203,417
943,725
721,920
1034,622
222,768
240,61
264,22
604,615
11,814
223,321
801,217
293,773
279,816
568,698
1076,1005
895,948
942,779
626,583
586,538
544,889
89,116
1084,392
565,697
463,430
433,167
355,765
17,269
354,468
852,750
952,696
459,282
904,275
557,886
228,190
100,1009
560,474
685,411
575,30
961,59
31,610
163,1002
380,787
198,94
879,338
883,905
982,978
553,820
594,960
3,843
720,681
552,995
736,1077
863,1073
833,857
526,1003
616,606
722,709
41,958
824,679
1053,804
429,118
1023,127
880,627
746,1011
770,111
1056,730
316,798
113,630
926,875
381,713
873,637
133,612
695,894
983,654
372,602
103,970
619,1017
600,507
766,781
732,305
435,492
19,829
514,1054
328,402
555,371
432,16
928,385
378,68
949,252
872,384
998,660
614,85
277,1066
114,974
360,1006
908,921
366,1043
712,862
754,352
522,148
15,897
347,146
440,34
520,323
907,196
1089,237
563,409
631,1075
864,858
573,115
286,9
370,79
668,769
877,618
652,547
48,211
834,789
458,672
251,149
590,513
887,4
57,737
840,270
945,501
200,973
276,1045
173,312
144,212
1047,790
87,480
572,14
506,726
762,456
418,677
665,812
471,219
97,671
946,855
634,50
407,110
159,101
977,343
209,838
137,35
244,597
1062,154
1037,266
510,608
511,539
425,152
592,1039
301,216
828,43
13,21
659,136
393,676
900,210
640,437
796,1032
585,201
81,106
491,892
1086,107
800,177
509,369
1030,670
40,847
341,786
