u,v
1034,903
941,159
4,128
72,155
24,353
1054,481
967,333
235,298
1079,901
1076,914
151,802
665,1014
111,339
207,712
926,170
569,399
27,1019
918,422
7,156
103,538
277,663
585,398
733,296
1032,947
743,426
354,385
76,758
107,346
716,319
335,389
64,420
348,844
578,879
668,135
498,123
19,1010
200,704
102,806
782,1041
378,561
363,856
1099,1004
895,927
249,681
588,394
241,686
959,566
121,370
1095,81
576,932
56,240
816,922
15,1053
147,269
364,1039
898,183
490,1035
452,514
531,902
824,224
815,166
524,359
124,1072
730,891
236,328
571,318
957,106
1081,160
1044,776
937,146
116,933
403,361
717,408
687,367
910,305
1,875
52,768
496,427
906,182
846,140
829,69
1089,810
383,257
98,911
605,181
919,893
647,861
6,1084
812,272
175,722
440,867
113,100
946,119
546,414
940,826
547,86
900,115
1066,138
129,238
161,935
418,1024
890,187
139,767
275,548
968,344
425,245
192,797
951,858
320,726
525,439
464,1094
152,751
831,222
287,1061
285,624
188,301
1021,876
1085,897
401,530
596,211
65,980
291,905
292,641
992,943
37,360
974,400
101,753
684,1092
218,691
807,12
59,375
1001,1037
1049,201
1048,889
636,526
788,273
574,313
215,640
382,1055
244,685
517,462
280,635
742,153
510,441
256,286
748,843
40,500
162,773
487,402
983,80
964,94
711,969
594,393
371,74
808,84
714,315
48,472
465,504
920,172
89,769
881,190
558,174
511,480
764,288
142,790
616,956
591,374
469,110
554,334
329,463
436,180
966,934
423,744
1071,965
196,720
259,669
1045,836
475,1056
1030,137
362,770
239,690
994,71
428,486
306,609
793,337
26,573
598,390
253,234
825,945
559,417
122,955
775,279
91,568
551,431
478,419
756,293
925,223
326,587
1098,2
1020,491
646,924
617,372
67,750
216,702
577,406
229,263
8,682
193,727
341,989
173,996
51,225
762,991
195,864
1051,865
461,505
528,415
1052,421
818,254
841,219
845,369
437,800
885,42
271,130
1047,1016
29,862
725,309
854,948
499,482
988,557
878,923
678,242
625,87
114,676
570,407
592,404
21,85
473,474
603,184
739,859
384,1067
266,666
134,883
1070,958
653,944
877,191
520,262
1090,811
508,455
304,149
954,1057
572,485
36,352
680,283
536,409
9,1018
77,1036
819,972
1097,809
771,141
723,995
1059,953
502,1008
1025,820
350,740
429,1042
75,828
936,986
112,450
1007,143
349,960
761,221
345,261
322,534
1091,868
154,312
497,1060
47,347
689,327
792,977
198,754
817,265
395,365
1022,145
527,413
929,164
282,1009
832,896
952,849
871,357
1065,973
805,250
888,28
289,495
68,118
917,976
38,132
331,586
552,981
1050,1096
168,735
411,880
553,317
1087,1023
391,255
1062,850
738,61
392,894
827,157
158,1063
803,208
866,246
39,855
57,104
226,300
904,376
813,267
117,1058
232,212
852,204
25,664
581,1031
611,388
41,928
938,127
13,430
506,451
522,990
982,17
78,931
580,949
564,416
44,133
105,814
650,766
316,323
513,477
710,88
1075,82
1046,46
697,325
848,58
942,92
50,343
60,109
544,985
468,447
540,853
1083,872
747,258
210,560
746,302
5,20
593,892
126,1002
66,835
719,311
1027,55
649,908
260,529
916,178
307,479
63,366
728,136
454,507
700,321
11,1011
785,545
297,53
177,396
144,884
314,630
869,233
619,1015
870,197
308,839
745,840
599,655
186,724
34,456
213,696
874,194
998,10
1069,299
963,379
909,179
381,32
794,189
108,795
410,324
1086,882
54,833
521,457
1040,1013
489,492
206,45
613,387
476,171
163,614
979,355
397,125
975,83
276,887
784,799
601,278
821,43
615,1088
523,358
541,165
1017,1006
3,993
176,921
1068,23
209,698
1038,1074
49,340
567,1080
907,999
303,970
443,483
912,705
252,677
787,274
237,643
987,79
1043,227
556,405
268,886
674,351
706,93
295,620
683,338
675,96
847,971
627,550
692,270
131,373
863,1073
342,584
721,95
466,470
62,1033
167,332
169,741
823,228
281,662
488,494
458,471
1082,433
860,231
519,984
670,915
203,873
1077,1028
16,0
310,608
35,251
148,30
336,90
205,699
899,185
565,834
22,70
199,386
434,518
837,377
1000,264
18,939
838,220
501,446
294,632
248,763
1078,961
330,582
1029,830
930,150
648,562
1026,950
202,652
243,284
1012,368
14,290
1005,356
701,857
709,214
1064,33
645,31
913,120
978,1003
515,851
962,97
380,672
997,73
842,1093
822,230
628,99
708,217
247,673
