u,v
499,727
750,757
987,1001
687,821
222,1027
41,1024
1072,198
846,724
396,457
795,1007
938,797
523,126
840,844
123,958
709,667
1091,608
131,159
355,568
639,461
78,594
1,460
69,587
799,589
121,825
575,714
135,298
881,735
1077,564
899,1084
32,23
395,145
368,848
1086,170
933,474
526,414
807,194
647,975
104,472
146,1075
966,657
281,269
109,201
352,325
312,290
752,522
302,549
931,118
11,637
440,116
1006,663
462,353
681,172
603,295
12,233
883,415
411,1002
260,640
77,10
27,688
88,294
476,39
357,999
849,286
0,900
239,836
336,788
670,36
950,1045
437,320
884,591
482,430
329,342
28,962
132,50
2,254
1036,976
475,1040
237,346
576,676
111,662
628,898
803,231
813,98
327,542
167,454
879,872
859,913
861,7
213,228
105,906
982,18
528,1096
779,1021
745,273
664,874
229,712
362,613
957,473
33,351
626,328
590,251
796,250
728,755
673,1049
56,669
456,319
366,206
556,45
683,191
471,212
511,972
1003,540
424,1071
16,991
726,179
871,119
620,711
208,1034
679,158
598,199
524,638
553,83
935,101
53,973
980,758
283,127
624,733
66,289
60,438
1020,188
1068,392
1094,971
581,1060
885,739
488,107
1076,920
17,829
19,1032
293,932
240,547
543,738
326,99
113,939
843,382
364,823
610,256
185,6
448,122
26,74
340,501
306,463
774,441
901,1066
517,1054
24,161
338,584
477,867
561,943
649,34
852,525
140,534
404,1051
838,333
271,998
141,435
505,38
75,512
1062,110
1053,648
1097,174
1031,819
654,176
790,386
851,44
335,423
541,291
894,82
615,927
92,252
388,453
1018,694
826,759
693,182
539,742
642,770
379,1010
715,977
660,951
277,163
944,531
582,378
184,631
960,1014
1009,947
257,42
332,108
645,839
398,285
318,675
500,313
634,1029
5,623
180,323
904,949
31,784
195,343
447,375
558,702
261,433
529,439
864,9
504,187
288,149
597,106
150,567
493,857
244,503
234,72
130,508
970,606
61,869
399,200
862,877
965,235
513,245
1026,989
144,246
915,485
585,381
124,209
800,1061
1013,496
691,265
274,1067
1043,491
520,650
928,443
29,367
1047,1087
15,978
643,833
