u,v
314,833
456,648
783,256
699,262
283,869
1079,492
13,856
95,907
734,247
647,90
1044,1056
756,253
502,498
26,1054
366,750
428,1070
483,350
416,458
104,201
448,639
741,236
571,499
193,943
843,131
677,346
961,114
1063,134
81,729
1004,84
600,409
950,122
989,706
1016,67
519,164
358,759
368,126
641,382
88,1002
871,188
208,927
656,309
408,436
317,1081
1060,1027
215,566
955,614
676,125
990,172
665,375
395,124
703,249
705,268
522,85
598,443
816,940
560,444
578,65
929,161
464,983
545,315
1086,1075
471,631
859,200
50,229
417,916
1017,148
753,218
969,108
241,690
1071,1031
185,938
830,178
993,577
698,925
44,144
902,166
1065,62
583,449
879,182
945,127
637,11
668,264
998,1042
766,152
673,351
957,119
883,179
376,348
412,432
165,155
886,171
674,279
267,59
681,333
625,908
450,400
509,68
120,1028
1080,841
71,754
478,345
303,740
713,266
586,463
559,455
276,661
789,252
25,521
58,420
129,480
921,151
42,1095
1057,1082
183,725
307,593
963,4
809,202
632,389
94,723
620,433
796,250
664,378
425,334
422,445
1069,36
736,226
17,1061
51,937
57,868
922,102
692,323
604,439
913,53
799,31
69,24
813,222
1074,891
12,1067
356,1038
885,174
785,254
823,1022
679,343
465,383
221,697
320,401
1030,30
863,191
612,429
629,360
169,762
731,255
337,764
121,75
616,435
763,225
804,235
730,295
294,2
1077,1013
873,707
917,139
548,156
237,1045
99,19
700,299
999,28
581,473
1049,1053
72,195
765,238
3,855
38,184
603,441
580,485
610,355
824,189
897,259
914,595
157,387
772,273
452,393
437,688
854,153
109,194
311,310
210,743
1055,1011
931,158
923,154
717,296
258,685
1072,1018
260,874
79,54
132,972
1019,1039
113,977
850,196
197,939
331,363
849,209
884,176
973,1026
1040,33
213,920
45,271
105,987
853,206
524,534
888,173
570,501
168,768
506,507
1035,866
935,123
563,242
745,291
528,531
991,1097
475,623
1008,192
219,190
304,652
41,22
374,738
711,5
820,815
619,407
275,872
47,599
316,644
352,170
212,16
357,770
1087,1024
982,962
565,426
34,140
353,27
980,107
87,1058
302,857
83,261
278,91
21,722
133,536
35,858
488,584
752,285
406,694
1032,1084
535,525
511,567
424,675
779,265
142,971
101,277
162,720
397,712
349,784
240,877
806,233
187,66
837,211
64,413
728,313
306,840
1051,1092
919,128
106,257
365,755
146,159
1094,7
427,330
479,606
626,396
1046,1089
516,542
638,150
100,484
607,391
899,23
239,898
111,978
1005,1093
329,819
1029,1050
807,43
481,934
636,301
1034,180
1006,118
377,733
1098,893
569,503
415,216
466,527
293,846
419,842
817,205
828,214
103,880
14,802
653,380
575,61
671,1090
63,780
543,523
46,876
272,810
203,701
60,1021
1003,98
590,454
924,52
546,515
324,829
818,992
716,297
918,112
76,1010
1036,900
959,549
467,761
418,896
10,0
207,932
775,230
936,1078
1,1083
974,686
1052,633
984,89
942,361
704,282
572,410
372,739
82,244
137,845
747,289
946,80
486,86
827,910
55,811
552,952
308,839
933,15
186,495
808,231
470,510
312,836
160,949
964,115
224,732
889,588
1059,96
602,284
596,451
793,251
487,544
726,319
695,93
617,430
554,490
758,1043
948,1033
576,496
553,512
1041,177
6,141
769,280
680,342
384,1085
1068,149
243,551
336,788
292,867
1076,18
482,591
442,662
462,640
220,469
40,749
232,1099
555,459
248,787
48,1000
905,163
37,878
135,92
767,49
966,20
592,453
1066,1037
951,1047
526,117
624,423
518,540
403,702
1064,39
32,130
803,245
371,359
601,385
73,903
405,339
882,147
556,508
909,537
655,370
976,56
514,547
912,300
630,322
997,97
446,650
670,367
1073,263
651,381
223,995
468,781
778,979
967,110
710,305
832,968
74,234
167,947
618,981
8,792
611,438
204,865
1020,228
281,145
814,227
579,491
411,687
347,532
340,78
737,290
646,270
683,328
628,392
402,574
364,709
394,719
870,181
881,29
573,321
70,622
354,530
861,199
822,217
748,286
362,906
138,771
1091,1015
666,890
954,143
1014,1088
326,1096
327,795
440,663
669,1062
287,341
696,1025
476,613
1023,773
798,246
930,136
390,689
635,386
175,1048
116,77
9,198
369,742
