u,v
861,706
632,325
618,436
492,458
869,692
499,982
926,143
123,57
916,120
277,551
425,297
762,318
955,880
563,374
208,820
304,528
253,971
716,216
745,261
674,70
572,855
50,639
549,951
471,394
249,1086
319,516
41,401
792,220
2,580
758,316
931,900
94,681
720,289
285,370
665,780
797,420
1021,137
363,991
303,531
938,251
1046,211
449,468
439,1098
1028,162
833,341
1083,345
578,627
925,573
754,453
42,1007
323,513
560,197
686,434
550,412
724,537
338,1005
442,595
946,506
88,332
970,198
818,357
685,331
99,606
755,255
753,474
587,33
668,772
693,298
536,881
3,0
410,485
616,352
579,461
445,470
327,990
335,1012
308,995
719,291
460,464
765,178
957,101
282,457
364,508
838,684
757,421
160,440
707,749
794,336
141,594
408,718
416,393
505,907
1081,20
67,901
912,80
565,372
84,999
902,152
725,92
832,227
54,171
275,557
379,367
1051,122
469,660
411,966
1015,187
1040,131
100,296
917,280
826,260
1072,163
553,650
465,52
18,751
109,1055
625,782
591,798
233,443
388,326
256,1073
195,825
769,292
25,103
1044,896
602,273
136,1013
419,407
437,452
96,159
476,142
151,592
93,669
664,387
276,1065
1039,511
398,496
906,167
986,114
607,346
1085,245
274,1067
640,788
1053,140
491,418
1052,95
619,347
497,358
586,417
819,238
301,541
975,903
286,1077
1025,77
679,761
815,267
756,456
1069,31
1026,60
859,310
1035,1048
514,559
672,340
651,784
45,309
954,147
525,397
9,14
791,269
628,809
337,1011
680,438
424,997
512,234
108,895
192,638
86,629
977,172
752,728
663,232
210,515
1064,158
952,362
1063,40
435,898
671,766
349,715
386,853
1078,214
771,691
633,83
237,510
929,243
802,395
343,128
777,231
51,657
585,973
89,620
763,305
623,810
1027,760
678,90
1008,481
475,921
312,1034
609,503
876,200
767,293
870,287
610,355
950,176
55,74
247,699
490,429
770,730
987,170
599,839
48,983
23,670
426,1033
540,1036
1084,215
935,281
615,828
1071,34
1016,98
1037,795
534,104
744,322
477,454
801,722
712,873
773,224
405,969
479,918
984,834
1057,10
1056,521
923,257
328,1014
811,97
8,524
300,1059
447,849
702,294
911,148
708,377
647,785
888,155
988,4
942,135
865,199
740,329
875,621
659,350
153,240
1060,47
944,181
124,173
858,150
630,808
392,500
848,222
1096,58
824,35
940,85
428,947
661,404
493,448
6,64
739,351
1058,49
462,451
272,556
743,330
400,494
1041,383
972,311
723,748
806,764
527,836
1047,76
266,1070
157,498
1091,91
747,732
116,600
584,278
701,207
981,252
1093,66
922,422
634,800
1030,1038
588,415
871,218
385,980
43,206
817,265
509,899
1090,118
711,359
532,882
676,11
789,306
1031,59
601,344
644,943
965,132
205,1009
933,161
622,821
837,202
805,268
501,909
845,313
299,545
613,830
21,61
872,196
590,608
996,649
822,204
569,414
354,1002
535,376
729,241
466,932
878,193
734,356
1000,228
589,365
463,945
455,941
130,992
799,741
263,209
295,924
949,127
726,375
1087,79
642,641
816,259
851,226
473,930
731,179
1089,125
548,862
444,1061
467,636
571,446
139,523
543,384
369,976
793,239
423,956
1032,530
891,554
36,705
403,489
544,864
1097,12
841,333
963,30
552,697
1074,28
19,72
656,382
775,244
507,402
432,646
433,480
677,441
645,399
746,320
566,371
920,612
737,1003
427,688
993,44
111,568
879,687
994,107
776,284
555,483
1006,517
883,666
229,807
742,71
604,366
390,504
1054,166
694,250
874,217
844,213
156,593
1066,149
914,110
13,959
380,69
968,117
846,667
409,486
835,258
998,145
1010,119
868,700
533,539
886,168
617,547
910,144
727,288
867,191
522,413
597,843
106,605
866,302
887,254
1068,37
840,713
781,236
1018,81
68,690
733,735
270,852
248,675
635,703
683,334
857,221
698,759
1095,696
1099,1
1022,65
905,154
948,134
626,339
164,564
225,431
82,611
831,717
709,373
186,570
803,389
812,721
348,1004
892,183
542,488
1076,22
978,115
223,353
936,146
927,317
26,562
603,583
314,53
546,863
121,598
614,360
16,643
538,877
854,201
581,430
495,915
324,1024
561,860
271,133
779,283
934,315
519,890
928,262
73,242
958,290
1045,38
979,102
885,184
796,246
653,1082
113,827
884,188
78,631
529,396
897,652
194,1080
624,804
190,939
1088,112
961,17
1020,75
575,219
889,177
1049,129
361,695
964,1092
985,230
786,182
842,321
704,378
56,175
967,1017
850,203
502,908
673,381
937,180
710,138
778,165
235,582
658,783
482,459
682,484
637,342
1094,29
487,919
662,264
406,814
648,189
1075,24
1019,1023
567,368
212,558
169,596
126,577
105,450
472,5
714,185
904,654
518,893
391,7
989,478
174,576
960,829
307,520
736,279
87,526
