u,v
1032,67
935,125
746,585
404,992
837,385
201,651
284,429
187,905
754,189
745,140
984,422
656,584
384,363
425,791
766,208
417,796
66,480
713,62
242,962
504,544
180,1005
709,186
577,128
78,948
1058,163
773,198
301,904
869,431
789,569
667,543
884,550
923,240
749,514
102,523
631,644
677,611
691,518
460,762
1048,267
654,636
871,741
624,366
919,1065
273,944
494,354
398,795
172,968
883,553
501,408
379,382
1052,111
365,227
969,122
755,260
668,539
863,1025
459,783
234,921
827,532
564,329
993,326
1024,978
838,141
402,257
549,703
440,369
530,708
364,657
730,226
1016,839
1096,957
760,1017
350,853
138,445
902,292
1061,465
1088,302
830,443
29,1041
167,1020
495,318
811,447
236,970
357,851
894,320
903,130
26,104
861,560
466,147
1014,83
781,1062
521,339
259,995
692,59
538,10
1073,16
929,142
690,525
229,832
835,144
927,218
819,127
1038,76
536,723
758,278
815,394
974,158
840,204
528,337
595,674
715,590
882,349
413,792
513,312
879,271
886,566
190,463
917,1057
578,697
192,680
287,423
441,481
1084,11
361,610
698,232
1037,88
707,600
617,316
132,467
916,36
772,199
148,493
645,643
427,164
910,407
293,420
1087,30
432,782
1076,39
737,573
812,109
446,537
63,516
841,419
1007,61
776,546
702,508
822,424
1003,72
1097,1019
291,1044
497,484
999,38
1053,55
221,976
555,583
756,582
972,215
547,179
1039,403
155,478
1015,33
153,1060
308,854
1069,40
220,979
628,288
964,103
897,31
619,306
70,509
455,747
1029,79
171,332
23,406
836,438
909,270
1010,93
1099,12
1068,52
790,327
274,936
898,135
639,558
1092,9
1018,69
275,928
673,263
896,1095
551,701
893,303
233,940
1034,22
520,295
901,154
608,664
775,185
238,246
627,296
177,477
1013,84
597,682
411,793
453,381
42,527
589,696
1090,700
54,519
165,1033
797,474
720,599
51,522
1051,744
604,671
1098,20
930,27
1006,193
603,68
1064,45
82,482
347,386
250,960
870,161
356,852
679,310
1054,98
216,985
683,609
19,529
763,300
405,592
461,334
65,672
87,947
152,1067
779,253
931,149
184,718
881,157
483,376
434,511
855,28
844,266
418,414
616,658
8,906
210,635
258,959
804,449
126,1050
1074,44
507,342
618,313
25,46
655,371
1027,112
526,724
181,451
97,479
1002,195
219,981
1083,3
915,47
1080,105
615,661
452,118
499,733
777,845
80,502
865,311
764,268
489,716
348,856
500,563
688,534
261,955
328,874
372,908
207,346
848,1026
785,570
245,485
378,847
912,143
338,393
1078,14
695,123
1089,50
535,934
1023,1008
206,331
920,241
831,1094
120,1082
194,622
684,248
498,359
711,503
727,228
540,612
731,436
56,517
345,391
464,757
889,375
286,85
987,114
314,1059
262,640
247,926
90,933
579,325
977,124
634,368
997,209
330,798
203,1093
866,390
475,743
448,362
659,335
704,486
309,878
586,323
277,907
1085,34
1079,857
113,512
988,110
859,472
965,230
950,101
542,136
322,1045
942,106
670,568
159,129
678,846
506,343
885,358
556,686
951,214
468,344
818,435
813,100
685,607
982,156
397,814
64,515
6,821
652,524
1035,176
1011,57
1031,35
1012,183
389,824
594,689
401,807
340,1047
740,492
1028,410
283,442
175,351
307,888
428,769
285,860
900,81
803,139
505,729
663,281
924,712
13,294
1030,74
1043,4
734,588
150,299
252,557
202,71
1077,24
770,272
160,828
967,121
925,133
1004,48
675,614
490,739
799,820
932,437
1055,117
717,476
722,591
396,817
759,222
913,280
941,131
471,182
151,491
648,641
244,966
980,77
872,373
721,231
706,606
786,211
115,937
341,355
1072,7
256,805
876,370
621,647
162,1036
96,17
450,765
780,173
983,761
998,899
825,562
134,1081
473,748
788,531
660,629
918,726
400,809
1001,95
736,587
412,374
249,487
317,887
598,649
986,255
119,642
1000,1056
601,264
415,802
421,315
801,456
625,239
774,191
5,18
1009,94
360,75
911,462
605,666
470,630
1021,86
623,305
1049,166
834,89
810,168
1046,753
632,637
945,212
892,304
251,137
235,430
958,169
321,399
282,380
324,395
914,108
99,533
1071,73
217,943
178,1091
426,784
353,552
1070,49
613,646
633,197
771,576
800,710
243,289
750,224
1042,890
705,91
200,989
665,265
223,963
596,669
290,891
387,842
297,787
1022,41
694,575
336,867
116,873
794,43
565,699
1086,53
383,808
254,416
392,377
833,388
298,858
778,174
849,225
954,107
1040,58
1063,32
971,196
843,276
732,826
1075,15
938,37
496,735
767,146
367,850
880,352
444,279
991,21
188,457
996,145
170,439
681,237
572,92
1066,60
738,213
319,409
333,829
990,205
939,806
433,269
