u,v
530,28
47,432
670,896
645,444
807,595
998,112
2,844
206,867
297,174
469,512
625,284
748,1040
397,804
738,91
129,618
70,555
316,1035
229,731
253,412
226,339
982,981
188,667
111,352
498,945
269,72
154,1039
243,539
345,165
701,688
523,301
121,713
793,783
821,774
130,631
888,257
348,459
472,171
895,533
450,734
235,116
664,261
36,180
832,271
558,245
568,915
155,760
476,99
391,138
541,58
808,67
167,353
1090,332
425,634
1066,626
436,1071
13,861
24,695
628,780
848,96
885,579
256,778
236,1014
829,255
675,175
668,135
434,776
139,834
244,960
291,296
511,1088
993,596
890,873
594,219
75,905
66,875
818,480
306,65
700,97
203,751
920,1011
544,194
957,727
697,170
746,955
980,204
252,191
551,1067
122,81
173,763
102,931
613,884
838,504
813,79
716,14
823,773
378,388
964,806
193,816
248,274
489,492
787,80
975,7
162,649
822,515
384,1030
11,1007
1095,996
499,950
817,914
874,686
521,828
812,681
909,272
292,179
454,177
1046,1062
266,1045
824,985
1064,566
930,487
295,835
570,387
775,462
617,94
764,325
78,146
144,730
290,18
644,540
1079,684
156,222
31,83
922,49
396,978
45,199
651,739
128,63
369,1006
375,302
1026,687
1032,293
12,1048
732,351
851,44
542,1028
251,394
908,584
137,38
408,1037
707,172
516,947
143,1057
53,1086
231,901
1076,4
132,609
639,182
402,59
133,522
836,319
535,390
246,666
1085,531
850,958
781,1025
656,741
340,868
757,457
377,1013
442,440
305,490
264,364
366,552
954,150
843,825
600,327
10,933
694,383
509,750
367,647
736,665
853,105
238,863
891,309
22,273
537,722
939,33
110,842
532,907
563,917
657,578
323,745
859,685
755,854
263,711
234,407
623,576
791,106
1092,224
449,795
604,164
17,482
379,616
1003,1089
357,411
61,363
612,792
642,279
1001,702
445,1034
718,1016
772,696
889,1065
1091,592
386,254
759,717
1017,372
583,871
1070,185
147,220
399,41
123,620
658,46
503,608
1077,974
376,1051
729,963
798,860
857,265
590,230
654,910
589,677
879,561
660,632
358,641
438,845
424,847
882,1029
448,712
337,3
659,586
679,1000
715,1021
467,514
661,669
385,580
370,866
671,288
575,494
928,71
990,148
607,393
971,113
125,276
300,267
902,52
344,187
737,569
43,9
765,1078
887,431
460,767
606,690
610,567
87,228
347,311
312,354
543,398
927,965
404,507
801,416
400,904
629,837
25,338
48,360
298,518
453,663
820,897
484,35
789,321
1098,968
