u,v
812,801
264,422
300,834
4,132
591,371
460,278
438,288
55,663
988,873
311,1087
502,549
192,389
461,781
839,694
869,514
202,780
1050,528
218,986
133,946
53,403
994,923
1071,936
219,1035
959,336
485,75
1069,932
7,730
113,823
30,973
935,775
17,911
990,325
1074,1092
28,21
778,772
910,581
888,809
664,650
63,59
963,1052
975,662
208,626
128,195
289,1053
1099,876
754,950
1018,892
183,827
80,328
970,205
808,634
622,395
448,966
545,613
847,540
285,273
567,467
1027,688
1014,515
814,52
976,687
168,870
179,390
583,866
617,66
139,360
779,636
843,952
723,859
412,857
254,505
1089,907
534,1008
265,306
674,106
872,657
947,379
299,362
524,579
734,623
318,676
433,506
213,223
813,835
431,1031
149,1056
882,1016
1020,130
275,343
511,184
686,39
1097,58
598,908
1063,582
157,523
270,237
143,803
638,1049
600,633
251,541
322,1026
350,176
301,60
646,1075
22,441
187,762
280,821
837,426
574,27
26,79
569,269
210,573
998,312
481,937
1028,199
261,124
119,392
1003,262
225,249
645,747
435,1068
216,354
711,215
818,393
211,921
592,878
1060,516
553,303
861,1024
480,594
968,572
456,616
987,274
767,102
521,103
304,155
655,501
1080,84
635,690
640,366
224,570
20,1019
833,490
40,447
661,232
822,945
185,348
314,141
489,871
110,654
568,310
479,972
172,1012
376,543
239,620
997,1086
964,383
240,981
890,47
692,555
177,359
576,737
750,89
1044,259
152,117
564,173
777,1067
736,744
848,924
337,864
881,930
659,707
1088,188
180,443
529,773
491,1094
424,517
758,293
384,41
57,590
32,394
413,91
33,798
127,463
221,724
826,539
437,204
56,272
842,449
605,671
70,146
252,356
94,308
858,2
995,319
689,51
14,458
1,8
653,200
332,408
556,276
820,508
1022,537
509,465
680,895
284,956
611,154
933,158
648,693
451,296
90,546
763,580
1093,134
691,499
241,83
769,236
868,44
753,191
409,725
585,940
575,338
16,518
915,9
854,1085
182,784
830,140
0,207
614,678
266,339
718,496
561,900
615,586
619,1062
147,682
755,522
194,943
355,1073
287,407
1057,245
629,599
500,352
142,1043
73,764
771,631
67,420
455,916
790,138
144,1030
886,836
1013,639
153,186
399,263
470,1025
483,618
290,918
341,1078
196,606
709,982
112,421
991,1072
267,397
698,19
159,942
953,899
81,1077
15,388
6,547
203,503
752,862
920,165
444,1061
931,905
563,61
227,378
307,819
969,320
794,34
628,533
999,789
1083,212
926,258
126,131
741,849
471,914
167,817
418,64
1048,525
136,25
345,889
683,45
807,560
967,797
464,597
595,714
31,295
760,721
782,756
844,35
1000,874
377,656
677,43
520,357
166,828
535,795
116,29
484,761
145,554
1001,1038
587,922
1009,593
334,369
286,349
705,934
98,1047
695,875
118,1076
909,82
1021,23
414,48
770,486
732,417
980,831
162,428
243,1066
669,137
315,852
652,867
231,497
719,527
739,731
71,277
123,601
367,473
189,658
255,512
197,608
944,670
729,903
160,104
453,1042
97,879
757,665
913,450
566,404
214,949
802,1091
774,643
432,396
983,108
36,434
846,578
244,148
161,751
234,675
884,222
436,588
1023,702
429,896
917,799
958,1046
291,766
72,125
679,50
11,660
891,469
536,46
602,507
697,544
439,175
738,323
442,642
696,385
1006,667
550,201
99,375
519,498
787,743
