u,v
1016,598
738,352
493,423
463,144
166,693
1096,78
716,333
373,488
1052,139
11,935
708,347
97,849
272,73
1070,443
703,250
809,277
256,851
695,404
841,220
255,743
286,721
558,524
445,894
128,958
1043,858
233,733
49,912
1090,143
781,300
427,607
244,751
248,712
12,1039
690,172
707,252
1088,200
922,842
28,983
260,722
893,882
821,210
232,489
951,87
197,778
740,559
600,18
591,854
102,635
170,788
247,910
623,486
394,16
987,1046
237,734
262,480
387,651
422,618
41,14
1051,1067
971,302
981,96
928,331
946,138
772,349
403,622
396,345
516,261
625,415
609,745
124,569
104,182
581,503
1001,55
831,794
291,682
292,647
390,642
91,266
7,770
955,1085
100,342
1048,895
916,837
1053,1099
371,656
960,135
191,307
360,664
726,242
206,853
58,875
878,190
735,318
386,402
549,527
60,646
184,789
859,213
426,322
883,1055
453,586
1024,20
325,675
562,511
414,631
356,15
925,181
1077,822
395,617
199,553
944,140
917,186
76,720
616,185
231,761
662,975
130,813
92,54
367,658
271,681
340,411
171,877
796,282
120,902
176,574
243,725
565,358
478,637
514,578
84,576
783,446
335,557
269,481
621,551
52,879
932,165
899,769
68,850
283,686
1049,30
671,920
467,843
464,51
812,886
79,645
787,295
938,226
1058,1045
823,263
21,896
303,456
42,699
35,147
118,819
72,852
89,127
88,815
803,275
1098,974
432,606
905,826
249,521
330,604
1086,767
697,388
288,714
36,889
1028,914
328,670
978,904
484,518
441,309
372,475
151,717
759,228
348,337
539,341
577,596
1079,1081
1044,724
834,258
482,584
229,929
354,435
305,906
626,485
535,465
401,641
1057,537
105,746
775,320
234,756
900,818
131,227
86,85
311,194
768,299
744,332
997,1025
1066,868
966,125
1036,864
531,728
632,365
169,1040
936,148
214,764
532,534
29,81
9,112
462,457
977,1061
897,156
1034,381
719,378
774,323
773,355
23,284
865,209
115,1041
676,431
919,198
737,32
217,927
1056,1097
579,507
1008,1020
438,1
590,763
857,222
884,990
389,639
540,533
780,1018
603,589
141,564
555,33
552,525
1062,861
439,599
633,473
476,526
75,847
366,376
1094,786
173,70
528,545
739,338
657,448
885,163
321,1029
306,702
876,208
962,122
19,398
34,136
62,872
536,544
710,279
39,888
416,326
454,856
891,201
825,265
392,374
652,450
730,369
747,211
477,588
257,832
1015,111
706,268
361,898
382,472
1017,327
594,224
215,542
1022,918
930,933
380,804
909,83
95,235
993,329
566,512
188,90
782,154
679,407
310,424
1009,53
107,510
520,499
921,187
650,1014
351,965
801,289
447,304
515,560
45,153
704,612
1093,146
630,672
274,479
1002,800
346,495
501,280
973,108
24,880
359,56
1021,1069
1042,863
570,239
523,554
1080,319
866,219
1060,508
1092,976
205,766
116,828
757,339
610,406
5,713
550,522
1012,40
17,980
43,196
924,848
174,792
145,994
845,164
123,817
98,1071
204,6
48,167
887,157
995,1038
1023,63
1031,970
1000,61
948,963
101,941
937,121
543,240
1013,934
827,264
162,795
663,421
992,93
519,547
246,1054
729,375
802,207
785,285
1065,1084
952,133
1006,113
129,901
461,142
189,784
103,592
700,353
468,74
506,567
4,833
82,267
846,245
620,180
1032,1037
835,254
571,324
989,410
636,947
363,816
1019,38
984,80
10,530
425,638
429,608
502,830
573,225
77,961
69,957
749,298
873,212
278,731
379,643
99,836
1004,942
649,238
2,0
595,276
673,433
742,313
972,110
178,985
634,469
627,430
732,357
1064,458
871,152
677,296
223,754
945,119
161,797
259,57
202,807
1011,824
405,776
336,667
587,496
293,287
654,177
436,601
192,915
368,494
903,890
273,723
967,8
839,991
117,94
312,440
65,959
37,748
1091,806
727,548
31,408
1026,26
218,926
793,1005
297,829
3,193
705,236
344,513
979,1033
684,954
391,701
1047,777
377,546
999,956
892,183
281,685
572,251
294,624
1083,308
317,644
760,158
46,159
913,1074
969,1073
582,1063
798,953
459,593
1035,1027
334,580
47,221
362,660
791,419
71,862
343,665
668,434
602,498
688,412
923,175
27,666
160,799
487,538
1007,1059
505,583
452,400
1050,126
1068,22
968,1076
315,678
466,838
844,134
109,1095
870,1089
696,397
490,301
1075,811
59,874
25,67
855,1082
1087,385
762,216
106,814
13,1010
383,314
541,253
669,420
132,808
940,771
1072,881
988,820
840,504
155,568
950,137
316,674
810,270
908,149
687,428
370,492
442,597
613,497
949,931
998,982
869,203
964,1078
474,805
996,1030
715,364
393,350
66,867
765,230
50,114
694,417
195,779
44,290
1003,943
986,64
460,790
517,241
911,168
939,150
907,179
449,860
