User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,ring_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
28,1029.2799948571842,-1426.2592838313856,1758.872608385389,-0.945678240927035,0,145.67346093770095,2.7080327124600732e-15,6.299459137506423,0.6136464697751147,1.546223381912651e-08,-119.99896180992323
29,1561.3633557105468,444.4537801048074,1623.3898765253996,0.2773223526761283,0,145.64625778092883,2.7250484103874568e-15,-5.9488638362072495,0.7541727661812777,7.809102951063569e-08,-119.97359624153592
30,1042.1378463655974,335.7024808759121,1094.8732559039734,0.3116326934813745,0,137.21031906876215,1.900938616069086e-14,-9.795604452123941,0.44612896147743997,1.8998735062090577e-07,-119.84600341050894
31,216.06542486339325,1271.1366356148353,1289.3690760304441,1.4024274280589744,0,140.28392585705933,9.367148694521346e-15,-2.471129005119518,1.5403209912411937,1.9813964993122574e-07,-119.83276071718193
32,1447.8660496192817,-1360.0565876373278,1986.4717514265933,-0.7541363139920911,0,143.48930033168037,4.477854386525513e-15,-5.261815447777194,0.9193559886308265,1.1274816053900274e-07,-119.94513980531534
33,-425.1784013591583,743.1587243970409,856.190143969064,2.09046598202142,0,135.5780283356896,2.7681981013140146e-14,10.192384067588932,0.9958434543135635,5.124723671672868e-08,-119.9886091652642
34,1427.4296295113618,885.6422522269788,1679.8564064040174,0.5553174439871795,0,143.99910106913427,3.981895818845542e-15,0.019730198947708253,0.5831825022270583,3.671663917223977e-08,-119.99414916864687
35,-2102.7473551732983,141.5523445759485,2107.506466406034,3.0743762568678172,0,146.00729949624488,2.5076680713707964e-15,-2.9648439454696582,2.2706879308399905,1.5996857423924182e-07,-119.8902624578503
36,-1249.494378762204,746.2507081053249,1455.3784119279921,2.603203452313091,0,145.70466221920617,2.688646949563106e-15,8.033909154946437,2.7475764831090954,5.649645811654717e-08,-119.98616004832812
37,334.5569994170463,1007.355505509525,1061.4581952857532,1.2501434545663779,0,140.36421023473235,9.195576813238933e-15,2.588539209263833,1.4243256945041576,1.013845637414388e-07,-119.95558747488408
38,-1791.808329991595,-602.4863480242533,1890.3880265656758,-2.8172240144746508,0,141.76249883146946,6.66423214150713e-15,-0.09309441403994814,0.36404265730392954,3.003876372888907e-08,-119.9960830091512
39,-1757.082053873257,-917.2057694196554,1982.0705758121142,-2.660496346079573,0,149.02114188565486,1.252811731236963e-15,4.922953938888029,0.8250103416771665,1.6567409286632326e-08,-119.9988081161959
40,-336.22497451165003,-1132.3454171638596,1181.208439377807,-1.8594323257846155,0,135.3377589749344,2.9256616739747287e-14,-7.212034459857607,1.5873393690830224,6.228501336486888e-07,-118.57628591587151
41,-1802.8057160630037,22.497209185103358,1802.94608191442,3.129114303150713,0,140.16032166246313,9.637576397704323e-15,20.489257408645933,1.4086265942499714,1.3071244246529949e-08,-119.99925803900928
42,-266.7970635071219,647.129804711292,699.9697545192207,1.9618417526543506,0,130.06495078924357,9.851558057337433e-14,2.102465641198946,1.4719083155478416,3.6266858456860486e-07,-119.46334502065761
43,1051.6492052699068,-543.3758404820267,1183.7328055622922,-0.4769096935514628,0,142.58209437249178,5.5181126572925114e-15,-10.06855238671572,1.326452148933624,3.140613465179816e-07,-119.591467555039
44,-980.1280144671473,-1793.4371078167042,2043.787558538621,-2.0709547104531283,0,146.32061781298688,2.333126135853514e-15,-1.0815137909558965,0.1539717566711612,8.423369726762081e-09,-119.99969186528345
45,161.74831426504792,-2098.2149182322987,2104.4401536418554,-1.4938599527646537,0,154.22551818876548,3.779620371740043e-16,2.566200051733378,1.1189820979708895,1.6189641297446773e-08,-119.99886184383476
46,-557.0105541819955,-1336.8339665231613,1448.2354130182644,-1.9655851528582107,0,143.05346890686843,4.95054610286476e-15,-17.03273929150591,0.31509511521356726,1.5754520504479364e-07,-119.89352199311386
47,-1686.1626489804828,-891.8977732943157,1907.5183136274832,-2.655053220917926,0,142.2138007665887,6.006478451204314e-15,-3.5833175760622598,2.0801030932837667,2.4353461587180514e-07,-119.7497729315013
48,-1461.4340382479975,-1499.6070071445072,2093.9461846061745,-2.34330346511749,0,148.43872206552336,1.4326093901456171e-15,6.278036170714826,1.5685604513515812,2.8817967615887956e-08,-119.99639478859537
49,1474.8665020688343,1285.3396768771406,1956.3561239915884,0.7168417600989354,0,148.87366232324027,1.2960858453319397e-15,5.550322718349519,1.2521507112651729,2.3793446388116128e-08,-119.99754203263674
50,928.2619746318737,968.7601220051353,1341.702823852909,0.8067431950654994,0,145.29036188226843,2.9577659960784473e-15,5.451838029185541,1.3306246160874506,3.8631854607124925e-08,-119.99352333321924
51,-175.07244415354037,-962.0436759582333,977.8437478212583,-1.7508061965084052,0,129.58863807641146,1.099350535658639e-13,2.7975714936640035,2.6608815222295825,6.393152428192268e-07,-118.51174092650635
52,-566.2099740533542,2131.4250646036817,2205.349528020062,1.830447952314615,0,144.1889564226087,3.811574016838662e-15,-4.38975226482489,2.084111293433509,2.132851894711369e-07,-119.80679879179264
53,-935.2786025536395,1621.4824265954612,1871.8844313024758,2.0939857908572637,0,140.44587218986916,9.024284553414462e-15,-8.866687026047513,0.22553020961274378,5.946281503853474e-08,-119.98467118524714
54,-1060.5649450479013,1820.137525947836,2106.584585538394,2.0983861332674985,0,149.93944350555086,1.0140413142144886e-15,-6.838676223205342,1.6413913003100444,1.1486130947214251e-07,-119.94307767733177
55,-730.543045983,1783.2121329153235,1927.054398041357,1.9596179930001618,0,152.71807180031368,5.348017503205688e-16,4.308073061512806,0.301996653403551,4.252995147766938e-09,-119.99992144566471
56,-651.9908523696167,614.1931249319296,895.7261112010234,2.38603731448724,0,135.2009032876445,3.0193236669674467e-14,-2.555649565846989,3.3593826461051766,7.834238491889207e-07,-117.92162956879586
