u,v
672,929
1084,612
754,814
382,49
1066,627
718,408
859,898
697,172
740,259
772,0
710,1072
805,180
1062,525
605,152
1070,119
400,492
250,350
872,951
992,839
272,1096
681,756
675,907
960,55
670,791
293,661
507,341
634,31
428,571
229,12
734,434
530,995
244,546
322,347
806,711
70,211
98,399
542,1087
213,787
619,639
149,333
827,683
300,46
128,11
788,1030
465,271
40,801
544,583
1054,885
1000,998
351,706
413,905
1045,485
604,1009
277,288
2,315
1022,628
474,663
613,760
504,813
753,380
92,589
637,63
638,64
812,715
519,379
758,253
722,452
195,729
148,802
84,456
920,304
130,975
804,1005
395,582
659,353
1074,23
38,239
712,16
500,174
1099,980
794,460
401,80
949,786
370,1042
483,305
1046,218
889,668
588,556
292,563
1038,45
924,441
739,103
324,316
574,596
565,979
559,331
1081,728
83,552
695,913
536,502
709,584
765,105
894,704
426,1015
581,727
390,621
568,391
163,179
908,22
269,412
1086,1040
866,685
444,820
864,173
1055,693
1077,357
688,952
142,283
759,36
373,461
490,836
425,640
13,851
102,33
677,717
959,608
958,328
977,834
140,34
957,517
854,879
225,705
1079,585
742,770
654,406
319,726
162,741
678,37
656,421
133,1012
631,96
1014,196
237,1006
1083,724
647,387
472,732
208,708
157,78
534,779
942,217
26,337
616,569
495,424
887,825
515,915
313,318
527,420
430,669
121,409
320,295
601,733
1011,273
745,155
986,194
215,68
447,301
442,991
42,90
684,567
783,773
573,446
877,1076
398,147
146,153
676,984
867,803
47,1007
863,972
374,607
30,1033
116,533
156,286
666,570
950,363
1075,53
466,906
310,54
702,653
71,978
19,845
8,9
956,170
138,381
15,329
1071,858
635,600
56,294
77,423
566,332
630,306
633,1067
176,965
969,680
481,141
85,532
622,233
171,1043
191,323
159,505
235,938
875,963
94,561
626,251
3,298
817,503
365,1010
166,205
207,120
435,932
790,125
910,914
955,707
535,343
645,69
307,419
590,901
939,252
21,1002
512,755
200,777
587,521
410,491
744,296
223,807
993,463
716,625
868,160
892,451
227,187
136,780
560,966
904,830
769,17
358,861
32,644
869,193
944,714
345,467
890,88
624,664
871,1098
926,314
736,418
961,262
762,106
1008,427
997,916
523,540
844,636
701,809
309,679
828,61
1001,449
82,91
275,4
267,771
144,123
689,189
793,433
1057,402
983,443
860,236
935,725
730,344
614,440
340,797
865,326
453,43
28,1021
109,925
838,545
994,431
58,127
934,231
618,48
482,143
549,703
694,843
829,242
541,1023
1034,450
798,1058
317,405
260,131
100,752
375,167
407,743
1051,74
72,857
325,25
257,575
528,1064
1017,576
746,249
