User1_ID,User2_ID,alpha,R_sum_bitsHz,score
38,709,0.9939438700675964,14.769383394715739,0.8157104253768921
5,774,0.9968480467796326,14.58237667366686,0.8156476020812988
906,1596,0.9966028928756714,14.897254962074117,0.8156362771987915
1212,828,0.9947958588600159,14.754405136943625,0.8153967261314392
193,56,0.9959447979927063,14.59881056685137,0.8153265714645386
1172,175,0.9959228038787842,15.30159533340781,0.8152822852134705
1012,933,0.9986703395843506,16.356907468239182,0.8150437474250793
1590,1959,0.9914597272872925,14.926775009895362,0.8147484660148621
126,879,0.9967965483665466,15.339756255609332,0.8138620257377625
1297,1768,0.9973887801170349,14.94513105986874,0.8138025403022766
1290,1960,0.997026264667511,14.950122794780958,0.8128577470779419
1807,1226,0.9972793459892273,15.660857928200137,0.8118594288825989
409,1164,0.9958906173706055,15.196446658590036,0.8118273019790649
269,954,0.9931504130363464,15.148841965223435,0.8117794990539551
1433,1005,0.9976220726966858,15.277745480643553,0.8115665316581726
351,1791,0.997016191482544,15.61244654175897,0.811514675617218
1197,914,0.9953624606132507,15.048847843440349,0.8108877539634705
1266,521,0.9972813129425049,15.845491276082214,0.810697078704834
393,1477,0.9966048002243042,14.383692141189984,0.8106169700622559
809,1210,0.9965621829032898,15.95547954552627,0.8106080293655396
979,1293,0.9983925223350525,16.682698157388163,0.8103473782539368
137,1534,0.9954028129577637,14.787302811437112,0.8101473450660706
1773,598,0.9982714653015137,16.001322892823104,0.8101324439048767
1813,1375,0.9974015951156616,15.844277998321767,0.8101063370704651
306,1862,0.9968429803848267,15.964701594365653,0.8099462985992432
959,118,0.9987755417823792,16.95080084202437,0.8096457123756409
1111,22,0.9858295321464539,15.219510733173877,0.8095897436141968
132,951,0.9981922507286072,16.26951201967577,0.8090436458587646
1769,1422,0.9967813491821289,15.359924188489655,0.8090287446975708
1897,230,0.9926485419273376,15.071580368143405,0.8087446689605713
568,1319,0.9977107048034668,14.794523398258482,0.8084301352500916
611,1578,0.9934914708137512,14.67940078236865,0.8082544803619385
1932,220,0.9949374198913574,16.385472216515158,0.8082309365272522
1605,1425,0.9994950294494629,17.34483378060138,0.8081721067428589
826,96,0.9907076358795166,14.668449548304647,0.8078080415725708
