User1_ID,User2_ID,alpha,R_sum_bitsHz,score,h1_dB,h2_dB,h_diff_dB,sic_ok,missing_h
1063,1421,0.9949416518211364,16.33081995179206,0.8212932348251343,-98.79623032929842,-81.55170903759029,17.24452129170814,True,False
343,1569,0.9973311424255372,14.947111879551937,0.8212127089500427,-105.72869604612188,-89.50008368941987,16.228612356702016,True,False
1849,1553,0.9965786337852478,15.007399994867022,0.820559561252594,-109.01118039393864,-89.03200470330489,19.979175690633753,True,False
764,1236,0.9979708790779114,14.979237832076349,0.8205227851867676,-105.24046537562428,-89.19073408133437,16.049731294289913,True,False
1671,1918,0.996748685836792,14.806256381957477,0.8202543258666992,-106.90807340951532,-90.3746461576684,16.53342725184693,True,False
833,1235,0.9972243309020996,14.791601361978298,0.8201408386230469,-106.48661947993986,-90.41423686800871,16.072382611931147,True,False
908,668,0.996178150177002,16.695862121595503,0.8197755217552185,-96.43478231233256,-79.35307584330792,17.08170646902464,True,False
644,619,0.9934346675872804,15.260338664325772,0.8191047310829163,-104.0243903821934,-87.9502005628897,16.074189819303697,True,False
1505,1220,0.9967308044433594,16.46190097453824,0.8189594149589539,-96.9733040184574,-80.73343413157936,16.23986988687804,True,False
1298,616,0.9984058737754822,15.762130749770506,0.818799614906311,-100.67631431076724,-84.62589274225292,16.050421568514324,True,False
1971,1175,0.9944304823875428,15.042520385437388,0.8187193870544434,-106.58950662624342,-89.15469039978534,17.434816226458082,True,False
993,1218,0.997364580631256,15.356763416625352,0.8184603452682495,-103.3886760214881,-87.14536318120501,16.24331284028308,True,False
740,818,0.9919829964637756,15.207818510908316,0.8182830214500427,-104.47965502220576,-88.28976367836184,16.189891343843925,True,False
1110,553,0.9978790283203124,16.311696970303473,0.8179435133934021,-98.6553928481854,-81.49918093806902,17.156211910116383,True,False
636,442,0.992967128753662,15.155062682447866,0.81778883934021,-105.90332612911098,-88.55179913324862,17.351526995862358,True,False
1196,86,0.9944279193878174,15.22034509043512,0.8176692128181458,-104.6778706450337,-88.1425072681474,16.53536337688631,True,False
705,1340,0.996576726436615,14.52670397811378,0.8171527981758118,-109.49160254556,-91.917013870712,17.574588674848002,True,False
147,100,0.996468424797058,14.859407236246293,0.8169739246368408,-106.49230298056094,-90.11331275161342,16.378990228947515,True,False
1200,1461,0.99500173330307,14.677362044556393,0.8165395259857178,-108.54781992261206,-91.24608662967402,17.30173329293804,True,False
1308,1056,0.9955164790153505,14.729423250568605,0.8164572715759277,-107.14461217113572,-90.9600085753033,16.184603595832414,True,False
1372,1496,0.9956023693084716,15.614642756936544,0.8162559866905212,-102.39593598505829,-85.77350933665677,16.622426648401515,True,False
1754,777,0.9971302151679992,16.66060791324277,0.8161136507987976,-95.62618918866332,-79.5413069967162,16.084882191947116,True,False
1125,1099,0.9960674047470092,14.976166780858788,0.8158612847328186,-105.5716089190915,-89.49210097374434,16.07950794534716,True,False
482,784,0.9981698989868164,16.420477714757904,0.8158186674118042,-96.9193898633115,-80.86508083000659,16.054309033304904,True,False
38,709,0.9939438700675964,14.76938339471574,0.8157104253768921,-107.24876416922298,-90.80679542985646,16.441968739366516,True,False
5,774,0.9968480467796326,14.58237667366686,0.8156476020812988,-108.57406820816234,-91.60214296818876,16.971925239973586,True,False
906,1596,0.9966028928756714,14.897254962074117,0.8156362771987915,-106.07212809238769,-89.89106156704747,16.181066525340214,True,False
1212,828,0.994795858860016,14.754405136943625,0.8153967261314392,-106.94976176655736,-90.8659093696993,16.083852396858063,True,False
193,56,0.9959447979927064,14.59881056685137,0.8153265714645386,-107.79697414341116,-91.6800281501198,16.116945993291367,True,False
1172,175,0.9959228038787842,15.30159533340781,0.8152822852134705,-103.63286443186507,-87.60976679956956,16.023097632295517,True,False
1012,933,0.9986703395843506,16.356907468239182,0.8150437474250793,-98.1084100572887,-81.08588490136032,17.022525155928378,True,False
1590,1959,0.9914597272872924,14.926775009895362,0.8147484660148621,-106.28424245002635,-89.95841116850174,16.325831281524614,True,False
126,879,0.9967965483665466,15.339756255609332,0.8138620257377625,-103.47636219643124,-87.31402018540378,16.162342011027462,True,False
1297,1768,0.9973887801170348,14.94513105986874,0.8138025403022766,-106.12698378994884,-89.4728999358246,16.654083854124238,True,False
1290,1960,0.997026264667511,14.950122794780958,0.8128577470779419,-106.4858091092798,-89.48430087636206,17.001508232917743,True,False
1807,1226,0.9972793459892272,15.660857928200135,0.8118594288825989,-102.04507241145384,-85.37753459062458,16.667537820829267,True,False
409,1164,0.9958906173706056,15.196446658590036,0.8118273019790649,-104.92905699519868,-88.19892656166766,16.730130433531016,True,False
269,954,0.9931504130363464,15.148841965223436,0.8117794990539551,-104.67647670732048,-88.61591361924792,16.060563088072556,True,False
1433,1005,0.9976220726966858,15.277745480643553,0.8115665316581726,-103.99158053272416,-87.54692207363853,16.44465845908563,True,False
351,1791,0.997016191482544,15.61244654175897,0.811514675617218,-102.07523661435528,-85.69871781077256,16.376518803582712,True,False
1197,914,0.9953624606132508,15.048847843440347,0.8108877539634705,-105.55333480600396,-89.103902228849,16.449432577154965,True,False
1266,521,0.9972813129425048,15.845491276082214,0.810697078704834,-100.60128210179444,-84.31812121315589,16.283160888638548,True,False
393,1477,0.9966048002243042,14.383692141189984,0.8106169700622559,-109.75756703065854,-92.76157075899948,16.995996271659052,True,False
809,1210,0.9965621829032898,15.95547954552627,0.8106080293655396,-100.9221144332446,-83.70150471545332,17.220609717791277,True,False
979,1293,0.9983925223350524,16.682698157388163,0.8103473782539368,-95.34352537195996,-79.29986517621003,16.043660195749922,True,False
137,1534,0.9954028129577636,14.787302811437112,0.8101473450660706,-107.0996058505263,-90.6198072484928,16.479798602033497,True,False
1773,598,0.9982714653015136,16.001322892823104,0.8101324439048767,-99.41191380508472,-83.27888753564872,16.133026269436,True,False
1813,1375,0.9974015951156616,15.844277998321768,0.8101063370704651,-101.03105447270082,-84.29507572544829,16.73597874725253,True,False
306,1862,0.9968429803848268,15.964701594365652,0.8099462985992432,-99.67191683354818,-83.66463687277218,16.007279960776003,True,False
959,118,0.9987755417823792,16.95080084202437,0.8096457123756409,-94.9585716186334,-77.61201294909917,17.346558669534232,True,False
1111,22,0.985829532146454,15.219510733173877,0.8095897436141968,-105.32597488681164,-88.27445673806872,17.051518148742915,True,False
132,951,0.9981922507286072,16.26951201967577,0.8090436458587646,-98.12881369488002,-81.72793094995248,16.400882744927543,True,False
1769,1422,0.9967813491821288,15.359924188489655,0.8090287446975708,-103.36023470587304,-87.19840088056156,16.161833825311476,True,False
1897,230,0.9926485419273376,15.071580368143405,0.8087446689605713,-106.33115184223598,-89.05377056430851,17.277381277927475,True,False
568,1319,0.9977107048034668,14.794523398258482,0.8084301352500916,-107.15133155295104,-90.2284039297718,16.922927623179234,True,False
611,1578,0.9934914708137512,14.67940078236865,0.8082544803619385,-107.6266604371324,-91.35716513883686,16.26949529829554,True,False
1932,220,0.9949374198913574,16.385472216515158,0.8082309365272522,-97.3461367423278,-81.24455548913286,16.101581253194936,True,False
1605,1425,0.9994950294494628,17.34483378060138,0.8081721067428589,-94.98711257963892,-74.75186682189732,20.235245757741595,True,False
826,96,0.9907076358795166,14.668449548304649,0.8078080415725708,-107.57707123599504,-91.50347978593808,16.073591450056952,True,False
35,120,0.9948732256889344,14.349589096373425,0.8077165484428406,-109.24380989416731,-93.20884897104791,16.0349609231194,True,False
1485,1482,0.997034788131714,15.570213435314646,0.8074662685394287,-102.20260890543528,-85.94749065361383,16.255118251821457,True,False
274,1402,0.9965413212776184,14.832654463564264,0.8074140548706055,-107.16965708376036,-90.22645692923145,16.94320015452891,True,False
821,470,0.9988715052604676,16.275514092736152,0.8069818019866943,-98.26713848380382,-81.49464747736774,16.772491006436084,True,False
1077,341,0.996249496936798,14.304126860228934,0.8068408370018005,-111.3907655075941,-93.16902591005854,18.22173959753556,True,False
1208,1304,0.9940171241760254,15.072266991478031,0.8068155646324158,-105.12656213134196,-89.04040228794307,16.08615984339889,True,False
1275,1666,0.9954368472099304,14.28886725010384,0.8065481185913086,-110.63512922598224,-93.43979181752717,17.195337408455075,True,False
1735,1045,0.9985370635986328,16.20880166589655,0.8063638806343079,-98.13484861390072,-82.02235385873067,16.112494755170047,True,False
1941,1373,0.9986361861228944,16.549862427455047,0.8058406114578247,-96.2866482535897,-80.01835155970944,16.26829669388026,True,False
405,62,0.9921051263809204,14.572553079584845,0.8055325150489807,-108.05049332938454,-92.03694517064253,16.01354815874201,True,False
1952,255,0.9980767965316772,15.76192751872692,0.8054661154747009,-100.70825472561212,-84.70528846095084,16.002966264661282,True,False
189,471,0.9956831932067872,14.510721767268176,0.8053379058837891,-109.69209396201428,-92.1269187429438,17.565175219070483,True,False
217,403,0.9974663257598876,15.120632175704904,0.8052597045898438,-104.71836621179868,-88.48581915125145,16.232547060547233,True,False
1991,1870,0.9968841671943665,16.305056991367344,0.8048437833786011,-97.81295356938703,-81.65405450686494,16.158899062522096,True,False
1194,1986,0.9982313513755798,16.358431287909927,0.8048169016838074,-97.48103440707938,-81.20943355042013,16.271600856659248,True,False
