u,v
521,656
463,544
549,318
1015,630
62,874
343,744
845,307
574,240
118,634
788,218
1032,844
732,933
462,453
890,95
1030,645
504,50
208,802
486,410
421,528
677,216
499,856
873,527
596,1063
808,964
1025,166
717,944
1084,63
207,842
718,262
25,573
912,356
1059,137
1018,145
371,563
406,1060
1019,119
751,704
224,373
968,144
304,402
209,668
1034,98
895,577
829,214
937,165
1055,59
909,350
878,344
833,867
1046,584
542,404
879,183
316,771
609,606
924,352
512,673
806,891
700,226
908,493
466,813
286,437
483,475
720,311
827,285
515,418
995,915
680,522
810,888
223,664
1057,100
605,1022
239,370
1073,44
295,796
385,424
2,543
313,603
201,1027
395,892
646,721
742,191
255,598
24,994
92,55
241,443
734,205
491,456
420,423
693,954
814,170
743,793
678,547
179,998
1061,56
960,153
712,567
922,391
1050,985
626,249
952,279
940,552
34,868
735,1095
147,897
458,530
339,591
938,362
1079,72
910,956
1072,33
450,535
128,911
635,181
1081,267
473,536
157,983
519,414
572,417
999,722
511,419
323,597
731,935
851,762
415,42
222,392
949,757
1097,265
750,795
1021,117
351,579
77,815
115,787
785,529
1078,355
583,394
382,651
943,566
303,614
730,449
553,816
679,236
894,966
1064,47
818,162
1087,30
561,518
978,141
1088,22
102,80
114,472
136,478
1009,650
618,1012
506,532
1039,376
691,187
1044,82
1003,858
315,192
727,1049
1041,85
1037,469
637,993
364,569
687,212
950,186
541,405
836,182
980,65
884,79
360,738
707,28
332,914
104,251
1076,29
87,427
758,366
839,211
761,273
861,387
746,257
754,270
448,325
1056,163
640,266
850,988
1000,667
977,711
763,611
497,568
792,903
639,252
926,345
671,204
655,525
403,398
305,1013
826,379
901,531
812,215
90,441
654,681
846,860
975,843
871,1042
798,173
501,206
125,929
923,442
485,1092
142,780
330,324
58,777
169,864
284,46
1035,94
674,213
197,706
1007,32
1082,35
540,407
1028,719
716,233
83,824
1051,74
347,534
539,555
409,854
675,299
327,775
122,644
20,624
81,652
601,368
965,156
278,928
1031,101
294,616
127,875
321,490
292,701
1090,16
663,199
221,659
359,471
766,440
756,921
37,438
939,148
715,263
811,200
961,917
220,397
773,210
592,296
959,736
984,393
807,202
8,919
1054,70
636,231
52,934
357,258
430,346
277,643
481,958
733,932
770,176
779,243
175,641
557,297
565,399
698,947
40,434
41,835
234,1077
298,338
560,106
580,1067
53,1074
740,930
548,1016
189,260
1070,45
91,1033
590,451
586,508
899,172
454,545
936,69
526,570
957,927
686,293
976,132
904,790
682,588
413,967
821,374
1091,863
479,494
600,375
71,556
436,550
870,235
498,354
309,604
872,452
219,710
1011,229
1094,7
585,386
146,1080
666,203
401,723
747,942
772,886
281,877
290,617
1086,17
613,331
752,248
670,447
781,571
272,523
1083,109
1047,43
755,271
809,480
107,455
661,245
264,429
310,823
989,703
1040,31
817,767
991,803
745,244
289,629
1048,538
1017,559
834,38
1062,54
68,764
647,724
953,632
837,866
432,381
981,93
1004,67
804,280
800,902
1005,288
608,341
684,974
1010,232
1071,89
517,326
805,900
1036,653
433,363
883,154
126,849
124,916
1085,383
1001,411
979,801
971,797
848,992
692,973
610,1020
358,301
905,470
1093,14
945,753
996,737
963,896
840,862
709,253
855,972
774,907
1066,261
786,225
361,576
699,86
121,622
620,287
426,431
250,196
171,726
367,372
314,378
969,477
587,384
830,291
188,1053
1052,75
697,283
1023,533
694,631
1058,108
461,783
21,377
135,789
467,445
962,149
688,184
1096,9
164,425
619,322
708,269
155,898
1099,1
918,353
19,946
648,492
306,612
990,369
948,134
1089,73
177,507
1069,15
254,876
120,885
857,760
820,869
509,428
143,1008
1024,110
669,300
564,400
658,416
987,335
838,621
537,1029
546,342
551,308
665,302
575,256
161,131
230,487
276,365
615,319
103,931
1038,422
457,138
657,312
906,388
920,951
689,628
759,198
237,247
1026,160
1014,195
852,133
599,581
791,275
489,468
111,516
1065,524
970,246
495,1045
349,582
941,228
633,1006
705,882
123,1002
27,558
36,625
482,702
649,986
739,242
607,562
140,282
889,159
1098,13
1075,11
340,78
336,593
880,348
396,662
484,784
887,881
741,925
589,913
408,474
151,1068
500,328
660,982
578,238
389,259
748,268
997,496
713,337
1043,459
488,502
10,841
696,113
831,167
782,274
329,594
178,672
320,765
853,334
819,714
602,865
832,158
464,513
84,768
859,130
893,510
412,57
955,503
333,676
390,554
