User_ID,x,y,h_linear,h_dB,LOS
0,2929.5798461163936,-1522.3122146191763,8.629285357699551e-08,-141.2804027305757,False
1,-804.6606738584418,-26.0191399350901,1.1812989446677057e-06,-118.55279632757879,False
2,-1072.3032527981406,-3548.4824476114086,6.605355563480511e-08,-143.60194449397017,False
3,-1670.1519767235022,2844.9344790528125,1.887796563908041e-08,-154.48043607951487,False
4,-2116.6230149083754,-2455.4229910439876,3.759935043090244e-08,-148.49616214958613,False
5,2838.2987579716673,449.9229774009595,1.5553904778232766e-07,-136.16315543928846,False
6,433.8742028644231,2219.9029318947314,1.1563248891872811e-07,-138.73832741063947,False
7,-3769.424146368626,1128.368629278458,1.123169954632103e-07,-138.99101311978308,False
8,-2731.868477235319,168.11146585244572,2.7403092021480127e-08,-151.24369165624975,False
9,2572.3946766361496,-231.23041578837578,3.0048831803263356e-08,-150.44315909027577,False
10,3940.50834149604,-27.19981309681712,3.518200800072142e-10,-189.0489341177337,False
11,2602.3844532674557,2540.8950222938815,1.4252195950561619e-08,-156.9217548842392,False
12,-300.0831040273743,1809.543800050343,1.298392737706748e-08,-157.73120949955694,False
13,3111.5383757463824,1777.0149036801088,4.583249194088171e-08,-146.77634107335248,False
14,-1166.688570211515,1802.7297138813387,1.2033089252211577e-05,-98.39245651864485,True
15,4204.684420789324,-1397.8582249242543,3.32602096412169e-09,-169.55888925119172,False
16,-4183.472158826362,-1961.61744800354,7.2025843825969635e-09,-162.84902704295703,False
17,3404.9208378464864,873.1752530546066,8.871286677747691e-09,-161.0392886776819,False
18,-4561.840867886991,-594.6806117679992,9.994427194891239e-08,-140.0047549193746,False
19,1288.2299833870484,-575.8475797718784,4.182642742688884e-07,-127.57096380900556,False
20,3502.233371037187,-604.5772637439326,7.2942986060932844e-09,-162.73913854333523,False
21,1086.6002620120496,-671.9095774487056,2.3815395740379011e-07,-132.46280747677423,False
22,190.29563538131927,-3266.013741717808,3.936172933362637e-07,-128.09849452034348,True
23,-15.265058336958312,1553.3962371234468,1.9067405281751775e-07,-134.39412249276916,False
24,1446.1069206344437,-1042.9640773416422,7.489447626292742e-09,-162.50984456504912,False
25,-1128.0817415183546,3694.0579731398116,3.753230692769425e-08,-148.51166339482953,False
26,1708.3508357153585,-1652.8271044536184,2.5563238954374797e-08,-151.8473426332337,False
27,1580.1240662785535,420.5354240927911,4.5127014211010554e-08,-146.9110755304279,False
28,2200.9607794309013,814.5101743814578,1.030286300322996e-07,-139.74075719347167,False
29,969.499245009316,-2793.873357725587,3.915786979764348e-09,-168.14140095111352,False
30,2679.4752324869837,2124.8763712381788,1.8474153672389758e-08,-154.6682388109839,False
31,-2083.940243472349,837.1222839349939,9.516995992513649e-08,-140.42991100463195,False
32,-2210.5449637816105,3335.214999587377,6.335785059599977e-10,-183.95029284266536,False
33,-606.2451981307811,3421.872681520626,8.674863459969955e-09,-161.23374582990243,False
34,-2300.5096026898395,2708.980171281356,6.321832625917969e-09,-163.98176628814596,False
35,-3097.4225774929673,279.80288490436305,3.3480461533633666e-08,-149.5039118486184,False
36,2301.8284232318165,-3813.4659131873136,6.9209738573234935e-09,-163.1954009053498,False
37,-2821.5288497866177,-2557.1623768871177,2.154996695986269e-08,-153.33066477836078,False
38,1682.663370964496,-1107.2980369224204,2.4171700341174972e-09,-172.33026329793591,False
39,2169.191143221124,-3579.5835580902344,6.870571238559936e-08,-143.26001663883173,False
40,2982.0769555875613,3901.4092368252013,1.4135575297035866e-09,-176.98758770398084,False
41,-3127.352685975398,1649.204113133932,1.8869450584913506e-08,-154.48435459425806,False
42,-4614.63207404587,-971.1706440377693,2.131543578346412e-09,-173.42204170598018,False
43,-105.7005405539712,2920.474056125878,2.4155391905261463e-07,-132.33968228127603,False
44,-3443.55953503309,-1523.3190471386545,2.5348199817749096e-08,-151.92071490430197,False
45,3226.55641517045,-527.2407250252644,8.514440877214626e-09,-161.39585724038147,False
46,512.3926184928984,3264.373658174561,6.074803565141471e-09,-164.3279255123607,False
47,949.3510830246036,-4302.640136716934,8.12576082721479e-09,-161.8016504292803,False
48,3657.4063523633017,-116.11679953380836,6.297716088771149e-09,-164.01495933596766,False
49,-124.44889406366218,4881.40022395091,1.1124418021972453e-08,-159.07367324069295,False
50,2280.109987143749,-2899.3624213316075,8.927370340332733e-09,-160.98455607819443,False
51,659.1818660049565,1271.9482396724495,1.496273724898646e-07,-136.49972095731033,False
52,2670.1572564808052,-1424.3666197782113,2.1555019141329528e-08,-153.32862878861422,False
53,-1540.8313751296964,4347.079625855555,5.795760198783838e-09,-164.73629330429418,False
54,-557.9994563832053,3137.755994795455,4.185241854069741e-08,-147.56538127062973,False
55,681.2848697412754,-464.66124610607784,1.6839607902320302e-06,-115.47335534080872,False
56,-635.8426329536627,2403.151081611888,4.961150004140237e-08,-146.0881777544471,False
57,225.99659548818556,1275.7487241818492,8.871775561364861e-08,-141.03969116628429,False
58,-1815.593080857612,4642.1893595881875,1.742317989578868e-09,-175.17246776527594,False
59,-2278.5408304698626,-4367.237057718649,5.32556955887369e-09,-165.47104794438224,False
60,4431.658090330245,605.6941049120103,2.7005247743391014e-08,-151.37071505267616,False
61,2204.03134867861,3191.813567421918,9.417812539921738e-10,-180.5117812291209,False
62,3353.1647953569072,2807.1840635182984,2.6723922849269256e-08,-151.46167079717134,False
63,-2034.8012267841707,-300.36666273420127,1.5151148653359736e-08,-156.39051555164028,False
64,2567.267036444048,857.1585378877065,1.8223814305136864e-07,-134.78716670912488,False
65,3178.983610367842,-1730.8191955030265,3.5905455810729895e-08,-148.89654920619793,False
66,-2926.913584498667,590.5792892966488,1.3089065014206842e-08,-157.66116392881506,False
67,-800.6413140961596,-707.7765306206303,1.0684914062431613e-07,-139.42449803858517,False
68,1511.98020453009,4721.520093681638,5.718966720541532e-10,-184.83847401102852,False
69,-1108.4001105748089,-3131.345106938697,1.0574979639245436e-08,-159.5135878791276,False
70,3509.437144350494,532.7869314574702,4.359525350691622e-08,-147.21101661425365,False
71,2504.9511720930595,1346.756311957393,2.0005832470793512e-08,-153.97643328909209,False
72,2173.7995455948135,-1329.7422134572582,2.860296774782435e-08,-150.87147440632341,False
73,677.4851436609872,3035.335403730156,1.2756515691455394e-08,-157.8846777764605,False
74,-4552.321676753787,277.10980173950753,5.25055888509241e-08,-145.59572390443267,False
75,-4246.51908643167,-621.0894104308613,1.8055718640564414e-08,-154.86722338141843,False
76,1216.2670806057297,2828.59657112423,2.840403745893551e-08,-150.93209267327342,False
77,-482.6250675878667,-304.1487489692714,3.6424352074879417e-07,-128.7721394501278,False
78,-316.17151305324313,4453.668044449256,6.907829213192348e-10,-183.2006032803265,False
79,-1448.8895652591245,-2153.0069594849792,7.3151224945072914e-09,-162.71438063405122,False
80,-173.481770453284,3812.7452430691274,2.519660743532119e-08,-151.97281388831144,False
81,-728.4278592017955,328.8866068738707,9.876939882191893e-07,-120.1075429986235,False
82,-4068.743447184131,-19.42273678797222,2.6412514910928084e-08,-151.5634760464045,False
83,3089.5072542918565,378.1938292860304,1.4516134252120792e-08,-156.76238213735363,False
84,2735.1077979880015,2223.9672438568064,2.005835879821196e-08,-153.9536590682352,False
85,2736.055682795388,1699.0130179048788,8.204306779461165e-08,-141.71905630372396,False
86,-2818.884408991379,908.6738806009193,3.0811543090773134e-08,-150.22544912050898,False
87,-3608.7217596274695,-866.934192832249,5.841850493240094e-08,-144.6688425542461,False
88,4879.386392704345,-717.1859435058013,4.851835643347094e-09,-166.2800883438824,False
89,-943.3219640617941,1389.0820901121665,4.1765209421339626e-08,-147.58349876479406,False
90,1209.713166590669,2523.500993722811,2.0823257738975743e-08,-153.62860939324895,False
91,1000.58349498681,-209.22575114629603,3.9226189454699205e-08,-148.1282561407695,False
92,-4189.464165426452,-953.091796276807,3.700388004176545e-09,-168.63270773749008,False
93,3943.2621706223335,-942.5991434405946,1.2079984734584233e-08,-158.35795328885754,False
94,-1381.615105182302,1859.3099152994744,2.4415537675032894e-07,-132.2466385710487,False
95,2880.937026277602,1455.6915385843918,2.292038525572353e-08,-152.79518278580565,False
96,-3845.641048890803,1143.2818011281906,4.2012923668295e-09,-167.5302747126438,False
97,4030.9108421060528,-537.392734299512,3.151005045555587e-08,-150.03074237800067,False
98,1859.3608423527533,897.0538417617561,5.6313170393006913e-08,-144.9876461885361,False
99,-4640.744702966014,710.4889130778802,1.4782122094569963e-08,-156.60467672443372,False
100,2565.252352971229,-3587.434230865743,1.5803604361424806e-08,-156.02432742869385,False
101,444.1019814784838,1775.2826913872505,2.0693008230043077e-07,-133.68348541552,False
102,1220.2477596825177,-4498.211985421737,7.075220163550919e-09,-163.00397326559164,False
103,3974.516968372975,1709.5794292856515,2.3020171779808874e-08,-152.75745149027284,False
104,-1767.2620744499498,4103.830663256937,1.8063638552170527e-08,-154.86341447252892,False
105,1761.8675458995892,3237.198405304088,9.309122019574549e-08,-140.6217322379963,False
106,2319.2232674138395,-377.0295909114037,6.638245426377495e-08,-143.5588030564256,False
107,-3751.821214538387,-2980.8226614274986,1.204297713274255e-08,-158.3846015546056,False
108,-695.2615600492747,3784.0092236644,5.739387344742923e-09,-164.8211760335431,False
109,2599.962978219448,-1377.004084331967,1.238318213949531e-08,-158.14265338516802,False
110,-2422.2518554554526,-852.7362902698071,3.587283880502097e-08,-148.90444295288503,False
111,-2954.949102160567,3757.1482180995677,5.769986872942812e-09,-164.7749982712864,False
112,-830.8155822351671,-3130.995369045722,8.101809398487288e-07,-121.82834884219103,True
