User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
497,363,6.900729883803161e-08,9.78614569758317e-09,0.8758000014435234,0.12419999855647654,2.283514734220682,3.258625414298374,5.5421401485190565,NOMA,1576.1446088415648,13.307593412357361,1576.187977479888,False,NLOS,142.29932589230998,5.889350621915182e-15,4.1539393819043315,1.45063546819267,0.011428512053444787,4411.388553295297,14.085304944288865,4411.402055890274,False,NLOS,159.30023306051854,1.1748345067319862e-16,2.3676239902684793,1.1857811162375846,0.00408034789821926,8.003559753266016,True,0.4090140331010374
12,306,5.831783656038554e-08,7.92592431628494e-09,0.8803521386558795,0.11964786134412043,2.195771001691866,2.9959555877510993,5.191726589442965,NOMA,2199.766546173493,15.656709318253686,2199.7863884352096,False,NLOS,146.5475656442773,2.2143355657982223e-15,-4.597973706865054,0.7299296434166409,0.008189061418603285,4200.38427892829,7.452006248711762,4200.420933996094,False,NLOS,162.4484403184149,5.690572596604079e-17,-1.7647222808641765,0.8575033450571953,0.004285322200232742,8.08585330436362,True,0.38315325383342913
401,322,5.9592152533296626e-08,8.090253941760615e-09,0.880467401159235,0.11953259884076504,2.208287643455327,3.022049028825599,5.2303366722809255,NOMA,3203.5155080292975,13.854220503385744,3203.534897357105,False,NLOS,154.00882785414828,3.9729876456875503e-16,-9.926925488228658,0.9534198534863261,0.005618830237075839,2786.3875862706514,17.977476044184172,2786.396435679226,False,NLOS,149.1671520233361,1.2113922688879762e-15,8.696004294690965,0.632586573127185,0.006460502344207659,8.101749479299635,True,0.3860027064413967
375,486,2.775080517604764e-07,2.36224404603185e-08,0.9215541399142068,0.07844586008579314,3.1093803117870342,4.5090216964076655,7.6184020081947,NOMA,822.4570117044766,19.24922170035133,822.4771167351158,False,NLOS,127.6948668964889,1.7002520625363822e-13,-0.4949801582605411,0.6357259294036728,0.05314366427884569,3018.2635876889385,3.1595767321691888,3018.3426062754074,False,NLOS,159.41496916308796,1.1442030041574029e-16,-6.757122147191929,1.0144183901510027,0.0059636938514645976,10.504456612148394,True,0.5622436906416752
131,351,2.2081894940141457e-08,2.3348527365140432e-09,0.9043749492178943,0.09562505078210569,1.4468796991751032,1.637648416985802,3.0845281161609055,NOMA,4306.1522012542655,15.567233786603428,4306.162532632204,False,NLOS,158.00127414625592,1.5844282799159223e-16,-0.9206114949440852,1.577863652248409,0.004180065923908644,3989.3058278767257,1.895834118072076,3989.3727314970592,False,NLOS,164.90721276325974,3.2305667857690685e-17,8.343152264727783,1.0734399280152516,0.004512063195109899,8.07403567502146,True,0.2276404513771886
307,202,7.370834281328654e-08,1.0442071374110406e-08,0.8759118243808443,0.12408817561915572,2.317318599065324,3.342886622110249,5.660205221175573,NOMA,2939.9948815967728,13.497169567999121,2940.017384119211,False,NLOS,152.76617317462083,5.289111013350647e-16,-6.364998348490649,1.540193862207315,0.006122466267927909,4961.985473817825,12.631087845159723,4962.000890000625,False,NLOS,162.16897740241035,6.068792096354737e-17,4.090914766897864,2.1467489831526714,0.003627580148103605,8.036678908405648,True,0.4177273225959833
470,0,7.564375263658385e-08,1.0711744147189173e-08,0.87595758757534,0.12404241242465999,2.330352686123941,3.3761561055687146,5.706508791692656,NOMA,3573.682131063526,21.530408980135483,3573.6838153290214,False,NLOS,151.25889367568894,7.483601139260971e-16,-15.465444728656722,0.46606395163593606,0.005036831967992865,4504.5710733524265,8.319262649870268,4504.601958206959,False,NLOS,163.11469624102162,4.881242409711394e-17,2.9472538312927132,2.1525720381652826,0.0039959409468488865,8.04931886802553,True,0.4211445602725207
397,169,3.352274238109747e-08,4.140170645641951e-09,0.8900730104784362,0.10992698952156373,1.8206815969486738,2.2280657228364458,4.04874731978512,NOMA,2574.309671330594,15.88875495600585,2574.325794978655,False,NLOS,149.07683782102472,1.2368476774828665e-15,5.5220479137318605,1.8000469230375271,0.006992980825986057,4706.502651607149,22.242389365113915,4706.503459469836,False,NLOS,155.5049800461937,2.81515294941866e-16,7.713620627923196,0.5997196454032685,0.003824495890400448,8.040505568795624,True,0.2988005402055439
4,320,1.4111103012643105e-07,1.93723898580526e-08,0.8792872817645235,0.1207127182354764,2.609345948163266,4.172639203300265,6.78198515146353,NOMA,2667.487632631866,19.168422102687806,2667.4940070307052,False,NLOS,147.7124305445111,1.6933898235664501e-15,-5.000040037015657,1.9283261362096176,0.006749389740499293,2808.6366182703155,19.771963599616942,2808.641484036992,False,NLOS,148.22541837158354,1.5047285558755928e-15,13.616980051008527,2.3949867855387286,0.006409533578461221,8.376021924523911,True,0.5005155093331018
197,424,2.1205673934354864e-08,2.225082282546267e-09,0.9050358314538194,0.09496416854618055,1.4127760715757014,1.591573720879463,3.004349792455164,NOMA,3740.0585163763894,11.613109895419525,3740.0824743240933,False,NLOS,157.981691430494,1.591588736207118e-16,0.745454397805723,1.8315103223370242,0.004812758923739932,3871.124932545068,9.479191558343217,3871.15604682461,False,NLOS,159.8466596537577,1.0359386454461098e-16,13.185823971951196,0.997631737691026,0.00464981118244766,8.040064227527399,True,0.22172323191551027
