u,v
862,293
31,1039
586,1023
868,193
683,556
197,653
78,989
791,507
165,728
730,506
158,460
951,474
1051,1095
328,620
576,75
539,273
354,776
677,899
266,910
802,503
169,968
670,594
98,688
1036,28
987,1069
57,628
579,615
701,550
1077,590
369,723
48,826
368,517
317,731
415,610
289,214
837,348
867,209
34,1022
513,233
112,694
53,1035
595,433
371,814
915,142
524,638
762,299
171,618
888,295
930,395
439,563
939,373
724,546
451,308
745,498
855,468
405,695
609,583
16,981
203,560
63,940
68,1018
516,647
462,676
872,431
1020,1083
864,436
919,1037
702,285
35,697
29,1050
738,49
128,287
767,521
138,975
972,383
336,819
355,689
1017,134
485,655
296,639
663,414
978,1054
950,89
5,575
504,497
306,652
74,931
1031,1075
454,685
120,925
810,316
476,300
465,690
985,1071
715,554
305,845
835,247
898,294
450,692
812,379
19,325
449,574
59,672
678,146
332,830
885,67
1032,95
532,464
388,447
133,486
760,346
62,691
892,227
970,39
410,614
25,889
434,172
11,734
569,616
61,811
719,1058
441,714
71,623
801,221
215,905
480,660
160,969
60,869
763,459
92,794
391,187
804,496
202,427
1019,30
669,307
562,608
389,775
412,511
568,130
87,571
393,754
109,995
938,50
633,515
720,483
292,222
4,1067
38,324
239,704
1084,1061
577,43
149,258
684,700
803,1029
276,228
1065,1
72,312
268,861
998,96
51,1030
475,153
416,741
432,1005
904,177
370,374
479,290
933,231
788,478
329,211
421,712
949,166
1072,255
131,613
645,596
906,399
150,245
671,505
534,518
530,466
428,598
484,508
105,1006
136,984
711,559
409,185
866,442
954,1040
41,841
99,544
314,212
813,283
47,106
686,578
926,178
225,625
384,798
387,705
932,657
298,218
10,736
182,928
988,256
977,36
104,865
186,827
726,301
807,198
20,651
934,159
288,838
1045,26
174,965
226,356
24,877
322,162
84,937
252,237
190,918
1049,261
1070,55
154,870
425,668
626,420
110,1092
716,493
664,303
607,815
365,406
278,249
7,936
878,235
567,132
1041,271
709,710
1043,70
839,438
854,161
189,921
673,396
155,974
665,392
236,871
656,847
585,378
708,619
167,957
1024,83
1080,82
361,413
1010,14
232,793
679,277
999,129
1000,94
238,958
948,587
267,863
381,192
952,319
699,102
326,531
542,429
781,284
661,358
558,629
1052,118
1094,1027
315,404
380,799
216,529
123,310
80,1013
419,717
147,923
602,430
581,407
97,675
206,591
895,1091
693,566
270,612
217,884
357,351
367,572
887,180
344,1064
401,552
251,882
722,229
501,648
646,499
538,139
707,487
37,1038
467,533
729,115
860,446
1057,66
748,223
179,740
551,630
426,846
163,643
790,359
125,122
777,286
876,408
246,3
1089,1046
148,263
21,1062
622,119
1055,6
260,269
752,490
58,320
253,248
170,241
961,362
440,510
9,818
200,687
13,452
458,555
580,23
786,509
114,992
644,1081
313,573
390,756
636,570
327,727
12,343
423,960
927,243
564,667
721,403
856,457
411,744
634,600
90,1012
547,461
27,983
8,997
140,640
309,836
375,543
111,851
1085,1066
920,86
448,603
520,470
489,650
350,553
156,849
33,1044
917,282
382,514
199,914
597,713
394,753
76,843
330,1034
334,757
725,224
1025,345
527,635
1090,331
342,617
593,437
456,184
402,747
883,117
1042,52
121,990
338,210
337,632
157,674
385,779
488,145
127,264
774,93
424,627
808,491
946,205
1073,17
944,141
471,168
886,181
658,659
1088,1048
366,151
805,220
463,340
605,1098
758,108
1079,1097
785,400
1096,512
116,641
755,219
783,528
88,817
955,164
816,207
191,244
352,588
536,1074
771,739
592,606
742,523
372,194
201,65
584,611
341,624
364,589
1059,733
909,398
376,1076
18,1093
1047,377
15,706
1082,582
418,175
257,230
844,274
1026,1068
482,339
335,796
537,144
654,302
46,321
1028,363
45,832
718,561
1033,69
759,333
176,772
535,732
765,492
1086,1002
349,196
526,494
100,642
44,323
1087,143
557,481
637,599
107,519
943,126
311,834
1063,42
565,601
85,113
541,631
967,254
265,318
698,304
422,549
548,32
2,353
735,124
386,455
842,79
873,183
973,279
1053,397
250,976
477,502
1099,0
894,809
1011,1056
234,879
417,982
297,666
789,472
360,703
682,1001
443,347
262,662
857,453
73,893
896,54
445,545
1078,40
56,840
797,188
681,242
900,280
495,649
540,135
281,787
761,103
275,902
81,1009
204,213
953,291
525,784
1021,444
853,469
152,916
941,173
195,240
259,908
101,959
621,604
764,522
680,272
77,1016
880,208
137,500
795,91
852,473
1060,22
891,64
435,696
