u,v
988,1075
731,637
54,604
796,685
824,364
56,398
18,67
961,304
701,507
1000,819
648,492
425,136
602,482
587,99
1085,727
597,910
472,1095
388,793
343,409
144,683
983,78
1055,872
152,499
657,672
769,1027
489,719
782,141
508,607
352,13
1061,848
593,736
739,865
835,1071
594,210
485,965
901,525
1038,164
464,16
916,151
155,755
1007,535
355,693
124,745
81,1063
1017,854
1036,82
911,601
979,437
402,993
982,419
1013,720
905,775
24,822
261,940
331,777
816,702
346,233
758,574
696,894
643,689
452,316
760,382
515,1043
734,120
592,1042
611,823
959,31
376,359
885,465
204,847
895,476
344,1001
44,813
746,530
231,394
564,787
656,292
744,498
1006,655
85,521
711,414
443,641
471,738
407,1079
1056,351
791,913
1032,774
0,259
851,457
1069,750
14,293
740,856
282,577
52,1062
763,154
142,1050
157,148
767,3
569,953
126,517
103,523
642,10
64,84
776,269
779,974
581,329
586,510
771,454
664,790
477,768
139,9
1057,446
876,184
571,218
871,691
878,697
237,962
999,108
709,1029
708,417
552,320
805,356
514,6
36,669
906,705
93,699
743,807
826,675
248,55
74,924
426,98
424,1033
229,997
247,462
527,836
451,91
295,314
1016,1003
53,430
1091,305
949,8
737,127
524,555
952,943
644,25
936,362
483,595
857,41
401,73
350,992
130,1089
1022,825
874,957
242,217
762,146
442,118
815,391
432,193
975,903
817,912
1090,65
7,265
125,1080
195,373
892,377
101,646
579,399
618,416
80,330
937,258
194,939
645,659
533,814
726,461
393,820
190,1009
1031,588
406,811
933,559
208,221
205,180
69,59
133,267
83,380
415,688
97,834
427,183
984,633
542,271
673,853
92,283
386,575
219,318
960,725
954,829
61,387
270,322
1096,852
412,375
660,765
27,160
177,119
977,225
324,889
928,469
682,898
435,497
338,172
358,484
140,192
842,68
638,918
690,764
405,389
859,798
479,677
806,361
32,887
70,349
1052,263
803,804
715,467
441,724
1051,534
591,262
538,395
695,663
254,162
981,773
1028,1082
985,302
518,1084
129,584
622,287
209,1078
636,474
624,310
1093,456
536,95
423,1054
104,341
278,420
475,778
753,19
537,12
679,766
487,317
337,321
232,944
1040,315
224,333
870,1064
532,1070
653,880
215,808
4,554
572,122
363,285
756,131
544,170
1094,855
72,621
214,941
752,970
1097,728
833,252
166,66
671,976
249,860
797,422
630,652
647,612
62,506
707,211
165,998
171,230
246,311
623,29
723,573
927,478
473,732
546,919
158,761
256,149
181,481
934,345
274,383
266,1034
651,1
599,1086
179,1088
411,353
875,30
63,367
455,234
955,185
891,654
466,649
175,570
79,75
561,783
35,197
665,576
370,580
861,1011
658,666
495,830
198,1021
751,1004
831,1005
628,1072
613,241
502,558
987,220
369,429
17,202
897,365
922,110
312,670
879,810
354,700
1066,264
883,347
276,759
505,772
145,418
869,191
1046,250
840,107
385,513
925,339
920,325
228,384
946,236
640,556
770,582
698,721
972,706
519,1065
463,969
428,1014
989,213
904,890
615,730
812,60
996,480
634,606
747,222
207,516
297,749
548,877
1041,134
801,117
1008,620
189,500
112,674
273,541
1099,413
245,1073
33,458
1083,360
39,114
128,520
868,947
46,196
5,486
843,1024
733,692
501,598
326,143
668,201
714,991
223,678
512,40
174,20
963,605
379,1047
914,551
186,966
490,980
522,504
433,288
212,47
560,893
1074,470
1020,34
2,227
694,945
299,600
563,800
626,28
1068,839
619,687
729,1012
632,1049
1025,372
792,717
781,459
902,279
662,722
1081,244
169,396
109,735
589,908
392,1053
23,397
837,340
106,862
307,748
89,448
832,788
303,496
390,199
491,135
565,294
445,921
444,784
543,557
1058,289
277,168
116,631
121,821
616,881
614,531
323,956
1076,238
156,785
968,22
978,528
625,132
867,713
272,909
51,291
86,255
567,334
1030,882
403,629
173,77
610,368
926,468
48,780
986,915
42,239
1026,37
942,930
529,342
319,1087
994,203
1018,907
967,545
301,932
884,1002
948,188
1060,863
400,298
540,676
888,49
844,371
493,809
566,115
235,1067
850,366
275,828
886,494
449,596
460,864
410,374
