User_ID,x,y,h_linear,h_dB,LOS
0,3253.274746230563,-243.38999262677194,2.534652568359844e-08,-151.92128856440857,False
1,1338.146961942872,4309.751294518847,8.790358814713885e-09,-161.1188798816323,False
2,3096.674920237809,-2965.727009244469,3.3373265535117575e-09,-169.52942366199358,False
3,2439.709959678325,3968.3617916767334,8.945160595423036e-09,-160.96726619865282,False
4,-353.5587583664198,3075.6325408276425,7.683581599951287e-08,-142.28861279877117,False
5,3374.3776307796447,-3619.391027300997,7.965857583773598e-09,-161.97425892500564,False
6,-1193.0022620371535,-4572.374030047478,4.660489403529572e-09,-166.6295059735538,False
7,1525.648427683511,-1707.4179684442286,8.405413248251143e-08,-141.50871526000975,False
8,-3612.011685207349,-2345.0080535563375,1.2605377249075405e-07,-137.98881414181133,False
9,3482.3222091877524,2109.9798600084555,1.2077474109847461e-08,-158.35975854530847,False
10,3601.013891368117,3033.6010765214783,3.8000350602385495e-08,-148.4040193578008,False
11,-3523.258623076156,3006.154766193545,3.091160595671045e-08,-150.1972876406205,False
12,-3226.483376550674,2884.6768214880044,1.7226305750668462e-09,-175.2711162134065,False
13,-1871.8370745072202,4271.983610441597,2.3391186189691977e-08,-152.61858375898467,False
14,-706.147386443684,2042.1194762804844,6.92433654135533e-09,-163.19118233840481,False
15,-2761.064963642717,718.1143303129836,2.9460216397417033e-09,-170.61233350298178,False
16,2649.188676267186,-1518.3001124281461,2.1128868082669666e-08,-153.50206428625847,False
17,4297.644154991615,-1171.7851100599964,1.6807022697209713e-09,-175.48501779338443,False
18,40.99392702438879,1942.891205561792,1.8297223715848057e-09,-174.7475502262617,False
19,-2060.4816476226974,-54.61552668700743,1.7840220872102727e-07,-134.9719467752849,False
20,870.6763832200929,1127.4528635153306,1.7972713186210815e-07,-134.90767879657855,False
21,2634.102198931285,831.1974177836526,6.597937166094551e-09,-163.61052013785934,False
22,1926.9139682551477,3983.6224224209623,3.762217138926586e-08,-148.49089198070638,False
23,1962.2360489848013,-471.47029337826086,1.9116564696442805e-07,-134.3717575448427,False
24,1170.288099078577,629.6492375030805,3.277851535644463e-08,-149.68794943482092,False
25,-4002.8650365111757,1226.315955113051,5.214813232856122e-09,-165.65355936313082,False
26,-1782.593365580623,-1160.542058909186,1.0465263288341294e-07,-139.60491382451164,False
27,-1215.9628489064219,3673.467790732395,7.879973513069083e-08,-142.0693946193172,False
28,1799.5157265417606,-2672.7017004921736,1.1072130586314156e-08,-159.11459156769877,False
29,-1117.7212003969105,3404.409720460361,1.0926668558546584e-08,-159.22944971647414,False
30,1207.1794475092984,-2014.7263102379943,4.957266551708198e-09,-166.0934025936216,False
31,3894.6735040699946,-1723.6134971545632,1.0228021004782202e-08,-159.8033185917712,False
32,3937.2032558812452,-2394.640730802054,5.08624578313792e-09,-165.87034559067172,False
33,4749.574117316514,814.7799730340746,2.0565306180304813e-09,-173.73307386697732,False
34,-3845.936597967599,-1899.282146906096,2.4092683693254444e-08,-152.36193590924893,False
35,50.791573197504505,3451.3912027760803,6.112070052939828e-08,-144.27609142625852,False
36,1835.2132636332342,-2992.37641490406,1.3381003149135536e-08,-157.4695774451144,False
37,-686.6292782710572,-3793.619251905183,2.3757063628953296e-09,-172.48048942266513,False
38,-169.9164710204218,-1368.229705556872,9.366367365064304e-08,-140.56848351445606,False
39,1053.6791285140098,1351.54847407414,3.628485303928544e-08,-148.8052532538261,False
40,192.03856582770328,-4911.696533768811,1.8926471550866482e-08,-154.45814795828153,False
41,1483.0137084309654,3519.0520884794782,1.1695968912979284e-08,-158.6385332862952,False
42,-587.711149479413,-1401.83574348871,2.511114412823488e-07,-132.0026353955687,False
43,-28.641866733274313,583.024171235735,2.773959098743244e-07,-131.1379676231497,False
44,-2914.2862819651614,3525.647199940288,4.3077288393783614e-08,-147.31483121235675,False
45,-1947.8953841248172,-4367.539474050374,1.0398251518361403e-08,-159.65995835468448,False
46,-3534.9876300527644,2262.414412295997,3.389041614783792e-09,-169.39589941080538,False
47,-2539.2573683089995,1796.4790452000043,4.247587422407097e-09,-167.43510881841544,False
48,3976.8400889899426,1351.6991273662363,1.2613595851381258e-08,-157.98253317851533,False
49,1359.5481805166644,-4608.080691396122,1.3884480291719062e-09,-177.14315385813478,False
50,2598.021062146718,673.876045237606,3.246229269716995e-08,-149.77214865033883,False
51,-2300.170659900134,3436.5260190498266,5.885982128590086e-09,-164.60214565191183,False
52,3460.9027080760825,-1014.6255168677366,5.017915998203846e-08,-145.98935916843703,False
53,-1442.83903318784,-4455.598714597571,3.729431352606979e-08,-148.56691475130032,False
54,3878.1039995592114,-2838.5810092249167,8.609483172142694e-10,-181.29037547750949,False
55,2788.400056206829,-2110.824256022872,3.6104542094040656e-09,-168.84635774609848,False
56,-638.5599280340255,3807.5701290210427,3.7104645792677782e-09,-168.60909359648406,False
57,-2219.040996185708,-1297.2056320633233,1.0585710393856789e-07,-139.50551778150145,False
58,-3221.0893604643015,-3797.0193248757573,2.1583929520816188e-08,-153.31698730130375,False
59,-2267.671185698185,-342.95258894690295,7.767695890330494e-08,-142.19404389286555,False
60,2161.1587455170284,3148.594116870463,4.839775622425277e-08,-146.30331597863423,False
61,3050.5084496678587,2629.999425177249,6.704724192404915e-09,-163.47108626293937,False
62,4771.510181280828,-83.49158469497604,1.908247863267705e-08,-154.3868491405691,False
63,614.1736066263945,-1632.2496858797024,5.975487372676596e-09,-164.47107987501298,False
64,2469.620104236521,3285.804282805097,1.3525492525862492e-08,-157.3762960623449,False
65,2608.234221489475,3473.6003488508595,2.9585713734861074e-08,-150.57806540518516,False
66,1909.7895084248312,-4372.1949041540975,1.6919205631075607e-08,-155.43188726577586,False
67,188.65210713248248,-2450.838352700766,1.3122765640803987e-09,-177.63287611635118,False
68,-3516.0610597667933,-3468.025799046531,3.271879916230207e-09,-169.7013985780765,False
69,-2124.301180338393,-1755.1599641225566,1.5665729961178723e-08,-156.10043284410213,False
70,-4475.055837337695,-1577.619328507929,4.925109342730268e-09,-166.14991905084224,False
71,-1256.4999487520743,-1018.6803613663811,6.810433682687883e-09,-163.33522934779919,False
72,-752.6919014223002,-4032.548952802653,3.9923616385928597e-08,-147.97518496141004,False
73,3137.2842333865387,-3449.060606671033,2.4268117526529964e-08,-152.2989203038733,False
74,-3744.5104361024814,-65.81193526263046,1.7834661644242965e-08,-154.97421550266753,False
75,-2319.275045999731,2512.254865901491,4.279109670133237e-09,-167.37090205654272,False
76,-72.56347821046187,609.862754726095,5.639496765394813e-07,-124.97517756017169,False
77,-2014.7201802508214,2402.3429187343318,4.876711917991268e-10,-186.21966525591898,False
78,217.07959188073917,-2282.7758772729953,4.768008454202523e-08,-146.43307749603588,False
