u,v
699,406
768,524
330,707
677,513
143,435
981,488
995,395
221,1056
494,647
469,312
1007,262
625,596
820,1082
641,940
244,895
1005,72
578,255
591,612
19,1051
706,953
480,470
799,497
593,258
551,786
400,882
958,99
170,914
828,267
708,198
282,346
322,657
40,449
961,91
388,885
178,410
639,467
447,544
1074,31
73,464
716,561
572,962
698,818
269,366
477,971
631,877
492,969
458,976
582,844
755,525
391,648
833,862
489,811
770,168
239,779
290,345
478,652
165,430
540,456
959,696
856,204
672,392
531,264
316,339
434,978
409,665
793,511
158,427
25,1057
601,597
81,463
806,459
735,188
939,76
1017,651
892,260
780,604
353,1025
32,948
896,635
569,905
724,550
761,172
357,595
128,772
927,241
623,238
58,466
678,448
121,778
51,1091
36,819
685,847
667,402
599,496
315,737
656,649
944,558
261,784
545,790
495,304
681,589
851,97
428,659
117,785
967,537
854,102
747,543
1071,1012
539,850
200,401
866,94
815,915
611,371
846,512
212,393
274,722
774,343
34,481
234,506
1090,82
367,541
728,394
475,559
351,700
930,236
868,163
942,439
845,21
742,185
945,108
1043,24
1044,96
285,1001
515,133
228,732
535,731
169,902
686,216
938,199
796,533
519,624
338,329
996,298
692,570
738,546
560,289
619,576
252,1048
812,760
157,420
884,120
795,280
1068,57
248,1041
753,530
418,991
268,381
740,349
581,222
1037,990
503,522
179,816
723,562
452,318
251,194
752,863
520,956
283,1040
1029,88
891,374
385,502
399,586
834,514
396,279
202,813
369,661
223,616
575,528
713,736
48,602
739,645
6,1023
1079,555
633,227
146,872
230,386
1022,206
164,1087
767,837
218,2
702,210
814,122
620,0
138,909
849,646
900,63
183,404
167,725
1067,60
898,377
1035,364
337,718
131,622
999,23
756,302
789,317
670,378
424,484
881,171
299,709
838,209
136,431
453,803
1011,155
154,763
771,313
123,775
487,5
417,584
876,213
293,1024
805,836
126,111
883,90
275,765
936,758
110,441
375,861
548,505
932,360
87,821
368,831
142,766
1002,65
608,245
297,1045
928,1000
398,682
642,414
476,629
957,407
984,43
16,482
527,859
628,115
848,384
638,574
1075,17
804,615
835,203
373,886
554,440
858,186
382,324
974,226
56,666
903,1078
265,669
748,921
573,565
719,192
843,673
13,490
714,946
174,1072
683,949
890,632
920,129
270,887
941,161
491,617
220,1066
64,809
309,344
734,240
41,929
577,674
613,606
975,37
721,935
552,607
387,690
762,149
817,521
305,328
1094,3
711,341
370,704
336,333
160,754
471,634
352,695
1059,139
104,450
618,442
362,992
824,272
788,426
140,1028
473,1088
113,791
1065,173
217,372
332,987
741,350
271,321
412,687
235,1054
865,184
904,493
777,300
224,743
808,287
826,421
1047,151
358,325
1097,1073
966,86
1027,191
832,253
296,1033
28,59
518,579
968,379
977,119
403,1006
875,327
997,33
982,408
998,663
986,42
249,557
970,326
468,870
873,510
822,864
800,916
662,219
955,54
907,1060
1055,141
211,310
250,229
83,637
208,897
746,334
951,196
1086,12
246,798
66,840
757,181
781,148
697,563
79,797
152,1019
592,1053
893,465
390,918
1004,323
906,166
1020,20
585,614
947,45
443,292
852,311
1032,278
810,314
1085,15
233,729
182,745
1077,11
422,983
474,526
556,425
273,356
566,609
107,580
1052,112
95,462
1050,587
130,438
8,979
621,419
715,197
727,437
30,988
925,830
600,225
1092,22
432,232
144,610
703,973
389,307
1096,10
720,644
1042,39
1008,135
74,807
664,749
101,922
588,363
9,934
201,857
650,594
1058,1
103,461
888,93
538,627
726,189
960,127
889,85
231,237
109,913
70,894
839,84
879,547
55,676
207,801
1039,118
965,80
1069,137
764,444
1015,175
712,415
266,963
943,177
874,306
783,286
769,159
1099,1089
1049,176
354,694
116,911
568,919
640,660
162,380
429,980
880,498
691,571
792,156
643,451
509,460
937,730
853,242
47,923
1031,38
294,1038
62,423
908,214
931,27
411,320
823,759
950,67
281,308
776,516
454,654
77,416
1003,78
446,655
899,860
517,288
1061,132
277,68
603,89
276,347
1095,35
508,504
190,1070
365,693
114,455
675,361
954,14
994,105
679,340
689,134
52,71
1018,44
483,523
69,825
1084,7
710,193
688,583
405,878
910,376
500,630
75,841
335,553
829,1034
486,295
507,98
529,284
342,705
1083,303
1076,26
472,653
985,671
145,29
842,106
658,532
1064,564
626,567
457,1036
355,1016
989,259
46,684
397,869
912,542
1098,4
733,549
501,590
359,1013
952,215
195,901
1081,100
1030,125
855,291
1093,92
605,256
147,433
926,827
436,972
1009,187
257,750
534,479
150,871
717,680
794,802
782,153
636,773
787,933
668,1080
254,61
751,867
598,499
917,243
1010,53
124,445
413,319
744,180
993,485
1014,50
205,1062
331,1021
964,49
247,1046
301,1026
348,701
1063,18
536,263
383,924
