u,v
331,388
969,328
584,785
808,710
414,27
1098,257
779,134
534,644
56,483
303,691
192,627
844,112
847,915
1016,831
689,585
579,797
81,215
962,961
1040,629
924,342
382,221
222,966
700,1014
863,481
373,1018
166,240
459,1097
172,953
267,842
68,581
309,92
431,663
482,861
883,252
545,621
723,452
326,353
727,878
341,945
160,815
0,892
73,674
735,535
903,575
43,62
176,371
4,951
409,1031
1017,284
393,20
979,37
1053,180
19,1042
867,443
741,1008
920,146
213,957
1064,52
387,1004
137,538
1050,118
721,54
649,839
871,451
70,471
425,509
490,174
865,1082
484,828
474,133
297,777
925,987
681,984
1000,84
119,127
433,1087
738,774
358,768
154,651
799,817
449,90
415,885
61,85
258,594
242,897
380,685
653,461
631,396
478,1023
967,906
916,41
894,340
446,219
159,1012
1070,499
428,245
989,150
280,453
441,35
244,420
467,794
57,103
996,1063
468,605
307,606
610,187
841,375
79,744
505,734
807,106
83,914
739,728
1068,322
796,750
143,770
891,525
803,695
1043,72
512,978
514,515
608,544
795,304
690,696
683,889
703,64
540,30
378,148
1048,789
582,386
775,485
564,895
496,407
390,517
311,755
211,964
823,7
301,753
913,238
1074,59
660,618
888,141
338,760
936,1001
454,50
254,868
201,647
168,165
1024,501
918,814
511,80
1028,562
99,5
929,216
1047,465
1054,1007
767,672
609,764
323,813
940,557
316,526
845,791
718,100
1015,410
1005,155
912,286
494,406
123,337
224,1057
697,529
110,670
191,308
274,848
578,368
801,825
522,802
105,28
424,518
40,55
218,332
798,403
818,602
896,933
469,3
312,893
228,958
523,193
587,657
429,729
565,202
766,354
771,625
576,1095
1062,702
209,530
71,9
692,363
343,344
851,302
1086,197
111,693
1045,87
198,169
614,391
1044,837
827,886
921,109
94,1055
806,502
298,392
1091,569
1059,44
463,648
51,870
226,153
552,765
708,730
1084,289
383,941
573,498
937,38
507,642
235,1009
556,346
47,186
592,349
266,752
78,745
549,1033
1093,170
220,402
811,319
662,736
919,688
29,856
49,938
466,495
812,121
369,1019
600,675
872,866
1032,550
156,1010
46,58
300,104
840,772
553,619
571,506
976,758
988,32
519,310
993,706
907,664
1071,843
491,75
173,615
829,432
18,440
214,1011
439,147
445,968
497,628
247,96
819,458
161,572
563,366
255,792
456,183
277,589
879,732
405,243
567,381
42,983
636,281
1065,1039
711,1037
336,950
113,928
638,320
659,740
982,157
377,418
95,641
680,880
1077,640
1002,838
188,858
960,65
588,909
175,543
554,447
487,359
473,400
607,547
412,824
654,561
949,590
1089,421
677,990
171,722
124,932
881,593
541,751
241,630
537,128
120,934
707,656
427,14
687,613
931,713
93,63
742,423
288,900
513,262
637,611
53,325
948,595
781,643
129,315
548,788
694,864
457,873
248,374
1013,787
177,45
699,1003
884,479
986,329
834,335
944,860
194,139
350,539
942,715
901,131
23,669
229,516
559,10
145,521
34,869
203,698
151,362
464,268
115,759
633,583
724,348
1088,635
947,140
776,1075
536,233
67,199
462,178
292,12
500,352
486,995
973,930
1099,603
822,684
234,231
769,142
114,1072
908,275
295,820
370,1025
855,634
586,419
1051,130
784,623
875,2
1056,963
475,686
712,253
294,460
210,13
480,125
762,971
179,531
923,599
101,22
1034,189
107,862
1080,1092
725,972
598,196
162,604
952,974
852,158
574,719
747,754
232,16
846,126
408,857
236,283
980,33
665,190
416,705
626,477
164,793
749,773
617,658
956,77
954,679
568,442
417,955
313,830
271,935
264,532
206,616
1046,639
136,305
299,737
546,207
1,836
899,270
757,324
69,355
184,1078
965,676
1067,333
132,293
422,704
1049,620
1020,887
1006,365
1079,528
492,624
263,668
249,357
622,149
185,379
832,731
1081,1096
