User_ID,x,y,h_linear,h_dB,LOS
0,2708.5954814086836,433.1534537439656,7.522916066965747e-08,-142.47216021307227,False
1,1816.7340536659299,-1695.8841874656177,8.330020464709537e-08,-141.58697436134727,False
2,3008.991290624761,-3755.5758266108446,1.61812217639553e-08,-155.81923702952548,False
3,-139.2368298439027,4719.18415217706,9.082472871706451e-09,-160.83496153033087,False
4,-3259.925801492469,2540.6303879427946,2.152097907889818e-08,-153.34235590218992,False
5,3418.3790066785236,-1576.9595601001809,4.893239390194146e-08,-146.20789323159494,False
6,-180.52571879211726,-3693.447910953989,6.379629982854797e-09,-163.90272879369456,False
7,582.3937997709659,-2218.425874726826,2.191814549658645e-08,-153.1835276108253,False
8,2711.823948643687,3448.169452941438,1.1975759064931347e-08,-158.4332137401666,False
9,2626.8674497446236,3937.679510244138,1.6599876862325886e-08,-155.59737943629295,False
10,1787.95619017605,3852.8527192406978,5.148958902130768e-08,-145.76544280154405,False
11,83.04751427101715,3530.2424644888133,1.7582995082829643e-07,-135.09809350779113,False
12,-1908.666423826189,2722.5561619392543,2.5812748489633774e-08,-151.76297851419187,False
13,-2425.1820084457695,-3765.5352104344443,3.059366195683073e-09,-170.2845320765834,False
14,-4563.783098306413,540.9865757213487,2.065406572040098e-08,-153.6994683768928,False
15,1141.6149922377945,2103.608879952758,5.95161835914834e-08,-144.50715256389995,False
16,4869.534639407578,-584.6545396351125,2.1725310494712343e-08,-153.26028036344832,False
17,1207.433033390905,-122.73491157074113,2.977229152518192e-07,-130.52372556808405,False
18,2249.8660913071117,-1477.8530825850899,1.8987890058856514e-08,-154.43000839920566,False
19,333.08776713239433,2773.653924367806,2.718109780280295e-08,-151.31434058487076,False
20,-3960.390307596524,-1364.9048683041578,9.546199561047655e-10,-180.39429579008643,False
21,2997.1669226891727,-2950.7985304251542,1.628828416873516e-08,-155.7619600061552,False
22,-4809.127496058563,669.3369047397558,5.858173294740962e-09,-164.64327313649844,False
23,-2167.463499420087,3234.452217875315,2.4617258200005576e-08,-152.17485355359037,False
24,-2233.1401104428287,-1973.2631585257755,1.4862016326503677e-08,-156.5578609029988,False
25,3239.813740583633,153.5831954660025,2.4900013149073033e-08,-152.07565964756287,False
26,-4010.0034052020687,2565.6114317956485,2.307341546425805e-09,-172.73399863516335,False
27,-2438.780002727343,-592.0955672826639,1.6628865520009107e-08,-155.58222525512147,False
28,-2745.721642281354,-184.454955052796,4.818617569488467e-09,-166.33974842215292,False
29,-1275.9918734910632,-522.5279393176511,3.575876914658291e-08,-148.93210587061458,False
30,786.8330017123217,2380.8023404376527,2.4631476837918774e-08,-152.16983833816045,False
31,3992.808664680293,2612.1578683057924,1.3474884590839054e-08,-157.40885434054493,False
32,4210.617275674988,1833.5172315604989,1.7550001872745766e-08,-155.11396174876532,False
33,-2799.395948472708,-2844.862611916032,6.321730447408696e-10,-183.96955164149617,False
34,-4742.107386562157,-1505.023608971806,1.177794071353494e-08,-158.5778752825774,False
35,2661.8422871419325,4051.2447512450626,1.0650249973326045e-08,-159.4519884554656,False
36,-2722.048164026072,3736.8301851421825,2.7827156035963033e-09,-171.10750272388634,False
37,-3287.0481827476474,-3496.2768627153027,1.8070503494016115e-08,-154.86011427917217,False
38,-1237.9411489948084,-3887.3409469035637,3.4127422342883914e-08,-149.33767574841272,False
39,-2392.0428259875343,-2025.9604497047137,1.285294021091082e-08,-157.81927449014907,False
40,-2706.610426905194,-2691.3960917601503,9.008164798693956e-09,-160.9063093749387,False
41,-1240.9038605724459,-2809.885286722141,3.784250046467586e-09,-168.43810853086464,False
42,-2477.4863828514017,2422.98492564788,8.026165938304997e-09,-161.90875518310733,False
43,-1421.6491099730235,2648.5580421150394,2.2918683476728634e-07,-132.79616876669803,False
44,718.1027687463023,1910.3703928959417,1.4333070673912708e-07,-136.87315455371728,False
45,1170.032547711593,4583.072846308555,4.038562541871621e-09,-167.87331327173814,False
46,-2641.8559340486163,2568.5094075631487,7.639480918960324e-09,-162.33758609058737,False
47,3147.5287231419384,3267.352742058336,1.160240174312918e-08,-158.7082934194413,False
48,-910.8664061183297,3655.9838989605732,1.0565067506921459e-07,-139.52247225949324,False
49,-385.19711654627565,135.68358554427354,3.88812416429966e-06,-108.20519525922734,False
50,-3376.5691648591364,-2072.272964055782,5.75864909610965e-09,-164.7920794991242,False
51,-4315.104513085572,771.5220109125854,1.1576309613626243e-09,-178.72109740610088,False
52,-1451.7550699905246,2426.7575547560805,4.2606576411078085e-09,-167.40842884255275,False
53,678.1548915952721,476.00930687202623,4.0316637706653996e-07,-127.89029233547589,False
54,60.15834041064095,-1505.32342424754,3.587430851055311e-08,-148.9040871103271,False
55,-1031.752164652798,-2308.8568859858915,1.03608155526236e-08,-159.69128285435514,False
56,3866.077494390825,694.8834269834293,1.1332940968547394e-08,-158.91238107317207,False
57,2239.7217739325097,-3970.430044909087,2.649419722122287e-09,-171.53370690943248,False
58,314.80549121980556,-393.8104342994539,2.5480796439977406e-06,-111.87573662336649,False
59,-1009.4558713948434,-4013.556753042962,9.433727103939736e-10,-180.49713142501633,False
60,-1788.5376598830576,-477.4121967402248,4.329896828978544e-08,-147.2702484339379,False
61,-4109.132392911171,-2516.198290642056,1.7944147470457562e-09,-174.91670423923622,False
62,3909.7876135599176,-507.5638350427974,2.2973928201216297e-09,-172.77151487386226,False
63,3767.852641848236,3247.1609554428555,9.167731208786349e-10,-180.7452933155909,False
64,-2604.1993879426323,-40.32228741097448,6.285735182575497e-09,-164.03149666278603,False
65,-3846.109112180368,255.08837353894393,8.49214641553828e-09,-161.41862777872564,False
66,2913.967414923827,2139.5601986086413,6.248031547006568e-08,-144.08499670957525,False
67,4184.068590583161,922.8206303647675,4.619349864359631e-09,-166.70650274685212,False
68,1969.0300674061366,-3437.443175096668,4.432235790273519e-08,-147.06734690449744,False
69,-3873.6107834944582,111.25771939741587,3.734017563804412e-09,-168.5541470317486,False
70,-4299.210930765927,-2400.8918411840127,1.066771572739105e-08,-159.43775713367816,False
71,3870.003305566075,-517.8480143643827,1.659606207919337e-09,-175.59466685734037,False
72,3891.9693204219616,-1222.8212777843396,5.84885887561233e-08,-144.65842864354028,False
73,2663.412897889606,-3455.8139739769636,3.856439972502446e-08,-148.27604325752003,False
74,-1176.6184000703709,510.0715897667608,1.358646784547266e-08,-157.33722941310884,False
75,732.8624049881877,4620.421769357712,1.9093075520830883e-08,-154.38202728094944,False
76,-4115.940000697308,-917.5791564960182,1.6503086133721793e-08,-155.64817036950268,False
77,124.19617321674437,-4741.4003003084645,1.4024780661254201e-08,-157.06145913984668,False
78,-82.2265058979931,3640.1259126025016,2.336927200571861e-08,-152.62672465682368,False
79,-176.17188072012968,-318.4137337878131,2.0676205241347695e-06,-113.69057910868722,False
80,2287.5336184016696,-3856.8273033959777,9.018514358887367e-09,-160.89633691420192,False
81,-3721.1483001097395,558.4919078690333,4.706130017368796e-09,-166.54487611440348,False
82,-1756.4387681066548,4477.285621660083,4.7548381222453e-09,-166.45545872367444,False
83,1773.7408940616765,-258.60099296613737,3.047922628768392e-08,-150.31963626165685,False
84,-495.55024086480245,-2458.7954423019546,7.482392117508199e-07,-122.519179115159,False
85,-3643.614288678389,-2295.5560807667575,3.5556007428523024e-08,-148.98149595064442,False
86,-1341.0199347243024,-10.341724909360996,1.4787566856446414e-07,-136.6020068396047,False
87,-3608.822997272541,1904.3685717933242,1.442376146182365e-08,-156.81782719834274,False
88,-1716.5324324428334,-1846.124927136171,1.3611845011604896e-09,-177.31528130794777,False
89,-1721.104687019593,2896.7452972767287,2.412186918430367e-09,-172.34818075205305,False
90,1209.559500269168,-3356.3683836712635,2.9492186307499016e-08,-150.60556611491023,False
91,-1393.1886527217741,-4651.213856528806,7.090098060658969e-09,-162.98573017712744,False
92,3642.577080443436,-781.5507450962939,1.5778910767257862e-08,-156.03790913963854,False
